country,region,text,page
AUSTRALIA,New South Wales,"May 15 Act to provide for the licensing of hairdressers; to constitute a Hairdressers  Council and to define its powers, authorities, duties and functions; for these  and other purposes to amend the Factories and Shops Act 1912-48 1; and for  purposes connected therewith. No. 2t.  ",5
AUSTRALIA,New South Wales,"May 16 Act to amend [s. 17 of] the Workmen’s Compensation (Broken Hill) Act  4920-48 2, in certain respects; and for purposes connected therewith [nutrition  allowance]. No. 26.  ",5
AUSTRALIA,New South Wales,"May 17 Proclamation to appoint 1 June 1950 as the date of commencement of the  Scaffolding and Lifts (Amendment) Act 1948. (N.G.G. 25 May, Supplement)  ",5
AUSTRALIA,New South Wales,"May 25 Regulations under the Scaffolding and Lifts Act 1912-48 [regulations amended  3 Nov.]. (N.G.G. 25 May, Supplement; and 3 Nov.).  ",5
AUSTRALIA,New South Wales,"July 28 Regulations for the safety of persons engaged in work on overhead lines,  under the Electricity Development Act 1945-48. (N.G.G. 28 July).  ",5
AUSTRALIA,New South Wales,Nov. 20 Act to increase the rates of pensions payable under the Coal and Ofl Shale  Mine Workers (Pensions) Act 1941-49; for this and other purposes to amend  the said Act in certain respects; to validate certain matters; and for purposes  connected therewith. No. 37.  ,5
AUSTRALIA,New South Wales,"Nov. 23 Act to make certain provisions for and relating to the variation of terms of  existing awards and industrial agreements affecting rates of pay; to provide  for the application to future awards and industrial agreements of the basic  wage for aduit males and for adult females determined under and in accord-  ance with decisions of the Commonwealth Court of Conciliation and Arbitra-  tion as the basis of assessment of rates of wages; for these purposes to amend  the Industrial Arbitration Act 1940, as amended by subsequent Acts; and  for purposes connected therewith. No. 38.  ",5
AUSTRALIA,Queensland,"Sep. 28 Act to amend the Coal and Oil Shale Mine Workers (Pensions) Act 1941-48  in certain particulars [amends ss. 6 to 12, 14, 15 and 34; further amended  by Act No. 1 of 13 Dec.}. No. 4.  ",5
AUSTRALIA,Queensland,"Oct. 5 Act to amend the Coal Mining Acts 1925-49 3 in certain particulars [amends  ss. 1, 4, 7, 12, 13, 26 and 33). No. 7.  ",5
AUSTRALIA,South Australia,"Nov. 2 Act to amend [ss. 5, 140, 269 and 279 of] the Industrial Code 1920-49 4  {further amended by Act No. 47 of 30 Nov.). No. 20.  ",5
AUSTRALIA,South Australia,"Nov. 23 Act to amend [s. 18 of) the Workmen’s Compensation Act 1932-47 5 [com-  - pensation for incapacity and additional compensation in respect of medical  expenses]. No, 28.  ",5
AUSTRALIA,South Australia,"Nov. 30 Act to amend [ss. 7, 10 and 27 of) the Friendly Societies Act 1919-46. No. 37.  ",5
AUSTRALIA,South Australia,"Dec. 7 Act to make provision for the technical education and the supervision of  the training of apprentices, to repeal the Technical Education of Apprentices  Act 1917-40, and to amend the Industrial Code 1920-504 No. 51.  Apprentices Act 1950.  ",5
AUSTRALIA,Tasmania,"Jan. 9 Act to amend [ss. 19 to 22, and 24 of} the Miners’ Pensions Act 1944. No. 3.  Miners’ Pensions Act 1950.  ",5
AUSTRALIA,Tasmania,Jan. 9 Act to amend the Wages Boards Act 1920 ® {exclusion of rural industries;  powers and functions of boards; compulsory conferences]. No. 8. Wages  Boards Act 1950.  ,5
AUSTRALIA,Tasmania,N.G.G. = New South Wales Government Gazette.  ,5
AUSTRALIA,Tasmania,"1 Bulletin of the International Labour Office (Basle), 1915, Vol. X, pp. 264 and 286;  L.S. 1927 (Aust. 1)... 1936 (Aust. 3). — 2 L.S. 1929 (Aust. 9). He (Aust. 12).— 8 L.S.  1925 (Aust. 7), 1930 (Aust. 13). — 4 L.S. 1926 (Aust. 1), 6 (Aust. 7). —5 L.S. 1932  (Aust. 11), 1938 (Aust. 6). — 6 L.S. 1924 (Ausf. 1).  o3e (aust 3).  ",5
AUSTRALIA,Tasmania,1950—Index I —6—  ,6
AUSTRALIA,Tasmania,Dec. 21 Act to amend [the First Schedule of} the Workers’ Compensation Act 1927  [rules relating to the calculation of compensation]. No. 83. Workers’  Compensation Act 1950.  ,6
AUSTRALIA,Tasmania,"Dec. 21 Act to constitute a Coal Mining Industry Long-Service Leave Trust Fund;  to provide for the payment therefrom to employers in the coal mining  industry of amounts paid by them to employees in respect of long-service  leave accrued to such employees under certain awards; to amend the State  Employees (Long-Service Leave) Act 1950; to validate certain matters;  and for purposes connected therewith. No. 85. Coal Mining Industry  Long-Service Leave Act 1950,  ",6
AUSTRALIA,Tasmania,Dec. 21 Act to amend the Workers’ (Occupational Diseases) Relief Fund Act 1928 1.  No. 88. Workers’ (Occupational Diseases) Relief Fund Act 1950.  ,6
AUSTRALIA,Victoria,May 9 Amendments to [Chapter IV of} the Regulations under the Factories and  Shops Acts {928 [examination fee for certificate of fitness]. (V.G. 17 May)  ,6
AUSTRALIA,Victoria,Nov. 8 Act to make provision with respect to the granting of long-service fleave to  employees in the coal mining industry. No. 5476. Coal Mining Industry  (Long-Service Leave) Act 1956.  ,6
AUSTRALIA,Victoria,Nov. 21 Act to amend division 14 of Part I of the Coal Mines Regulation Act 1928 2  and for other purposes. No. 5490. Coal Mines Regulation (Accidents  Retief) Act 1950.  ,6
AUSTRALIA,Victoria,Dec. 5 Act to amend the Co-operative Housing Societies Act 1944 and for other  purposes. No. 5502. Co-operative Housing Societies Act 1950.  ,6
AUSTRALIA,Victoria,Dec. 11 Act to amend the Coal Mine Workers Pensions Acts [1942-49]. No. 5514.  ,6
AUSTRALIA,Victoria,Dec. 11. Act to amend the Workers’ Compensation Acts [1928-48] 8. No. 5522.  ,6
AUSTRALIA,Western Australia,Nov. 17 Act to amend the Inspection of Scaffolding Act 1924-45. No.14. Inspection  of Scaffolding Amendment Act 1950.  ,6
AUSTRALIA,Western Australia,"Nov. 19 Act to prohibit the employment and the continuance in employment in the  coal mining industry, and in certain callings related thereto, of certain persons  of or above the age of 60 years, and to make provision for and with respect  to the payment of pensions for purposes connected therewith [amended by  Act No. 33 of 16 Dec.}. No. 27. Coat Mine Workers (Pensions) Act  1943-50.  ",6
AUSTRALIA,Western Australia,Nov. 23 Act to amend Part VII of the Industrial Arbitration Act 1912-49 4 [further  amended by Act No. 56 of 18 Dec.). No. 20.  ,6
AUSTRALIA,Western Australia,Dec. 16 Act to constitute a Coal Mining Industry Long-Service Leave Trust Fund;  to provide for the payment therefrom to employers in the coal mining  industry of amounts paid by them to employees in respect of long-service  leave accrued to such employees under certain awards; to validate certain  matters; and for purposes connected therewith. No. 34. Coal Mining  Industry Long-Service Leave Act 1950.  ,6
AUSTRALIA,Western Australia,Dec. 18 Act to amend the Superannuation and Family Benefits Act 1938-47.  No. 39.  ,6
AUSTRALIA,Western Australia,Dec. 18 Act to amend the Natives (Citizenship Rights) Act 1944. No. 44.  TERRITORIES  ,6
AUSTRALIA,Papua and New Guinea,_— Native Labour Ordinance 1950.  ,6
AUSTRALIA,Papua and New Guinea,V.G. = Victoria Gazette.  1 L.S. 1929 (Aust. 2)... £939 (Aust. 4). — 2 L.S. (extracts) 1929 (Aust. 15). —— 5 L.S.  1929 (Aust. 22) ... 1936 (Aust. 10). —- L.S. 1925 (Aust. 12) ... 1935 (Aust. 9).  —7— 1950-—Index I  ,6
AUSTRIA,,Mar. 14 Federal Act respecting trade committees [representing employees in under-  takings in a given trade in the province). No. 87. (B.R.O. 4 May)  ,7
AUSTRIA,,Mar. 31. Federal Act to amend and supplement the Federal Act of 12 June 1947 to  make provision for the transition to the new Austrian Social Insurance Law.  Fourth Social Insurance (Transitional Provisions) Amending Act. No. 93.  (B.R.O. 4 May) ; Aus. 1A  ,7
AUSTRIA,,Mar. 31 Federal Act to amend the Unemployment Insurance Act. Unemployment  Insurance Act. No. 94. (B.R.O. 4 May) Aus. 2A  ,7
AUSTRIA,,June 24. Federal Act to amend the Children’s Grants Act. Children’s Grants Amend-  ing Act. No. 135. (B.R.O. 29 July) Aus. 3A  ,7
AUSTRIA,,July 5 Federal Act to amend the Disabled Persons Employment Act of 25 July  1946. No. 146. (B.R.O. 12 Aug.)  ,7
AUSTRIA,,"July 5 Federal Act respecting the amendment of the Labour Courts Act of 24 July  1946 (amendsss. 10, 11, 12, 13, 18, 25, 26 and 38). No.164. (B.R.0O. 29 Aug.)  ",7
AUSTRIA,,July 12 Federal Act to amend the Unemployment Insurance Act. Second Unemploy-  ment Insurance Amending Act. No. 148. (B.R.O. 12 Aug.) Aus. 2B  ,7
AUSTRIA,,Aug. 8 Notification respecting the re-promulgation of the Reinstatement Act {of  12 June 1947; concerns employees dismissed for political or racial reasons  after 4 March 1933}. No. 185. (B.R.O. 23 Sep.)  ,7
AUSTRIA,,"Sep. 1 Ordinance of the Federal Ministry for Justice for the administration of the  Labour Courts Act {of 24 July 1946). No. 183. (B.R.O. 12 Sep.; correc-  tion, ibid., 13 Nov.)  ",7
AUSTRIA,,Oct. 25 Federal Act to amend and supplement the Federal Act of 15 October 1948  to amend certain provisions of the Social Insurance Law and to provide  for the payment of cost-of-food allowances granted as a supplement to  soclal insurance benefit. No. 210. (B.R.O. 27 Nov.) Aus. 1B  ,7
AUSTRIA,,Oct. 25 Federal Act to amend the Unemployment Insurance Act. Third Unemploy-  ment Insurance Amending Act. No. 244. (B.R.O. 27 Nov.) Aus. 2C  ,7
AUSTRIA,,Oct. 25 Federal Act to amend the Children’s Grants Act. No. 215. Second Chil  dren’s Grants Amending Act. (B.R.O. 27 Nov.) Aus. 3B  ,7
AUSTRIA,,Dec. 6 Federal Act to amend and supplement the Federal Act of 12 June 1947 to  make provision for the transition to the new Austrian Social Insurance Law.  Fifth Soctal Insurance (Transitional Provisions) Amending Act. No. 2 of  1951. (B.R.O. 25 Jan. 1951) Aus. 1C  ,7
BELGIUM,,Jan. 11 Order of the Regent to amend the Order of the Regent of 13 July 1949  respecting the holding of elections for delegates to works councils. (M.B.  12 Jan.)  ,7
BELGIUM,,Jan. 11 Order of the Regent to amend the Order of the Regent of 13 June 1949 to  organise the works counciis 1 (further amended by Royal Order of 28 Dec.  which substitutes in art. 11 the words “27 months ” and “33 months”  for the words “18 months ” and “ 24 months ”}. (M.B. 12 Jan.)  ,7
BELGIUM,,"Jan. 20 Order of the Regent to amend the Order of the Regent of 27 July 1946, as  amended by the Order of 24 March 1947, respecting the jurisdiction and  powers of the various joint committees established under the Legislative  Order of 9 June 19452. (M.B. 30-31 Jan.)  ",7
BELGIUM,,Feb. 8 Ministerial Order under art. 4 of the Order of the Regent of 18 September  4947 establishing a security-of-livelihood fund for workers In the buildIng  industry. (M.B. 24 Feb.)  ,7
BELGIUM,,B.R.O. = Bundesgesetzblatt ftir die Republik Osterreich.  ,7
BELGIUM,,M.B. = Moniteur Belge—-Belgisch Staaisblad.  1 LS. 1949 (Bel. 7). — ? L.S. 1945 (Bel. 5).  ,7
BELGIUM,,1950—Index I — 8 —  ,8
BELGIUM,,Mar. 9 Order of the Regent to amend the Order of the Regent of 25 October 1949  authorising the making up of working hours lost through bad weather in  the industries covered by the National Joint Board for the Building Industry  {substitutes “ as a result of rain ” for “ as a result of bad weather ”]. (M.B.  20 Apr.)  ,8
BELGIUM,,"Mar. 10 Order of the Regent to amend the Order of the Regent of 26 May 1945  setting up the Provisional Fund for the maintenance of involuntarily unem-  ployed persons!, (M.B. 17 Mar.)  ",8
BELGIUM,,"Mar. 18 Act to amend arts. 4, 45 and 54 of the Act of 9 July 1926 respecting pro-  biviral courts 2 [further amended by Act of 30 Dec.]. (M.B. 22 Mar.)  ",8
BELGIUM,,Mar. 18 Act to supplement the Act of 20 September 1948 making provision for the  organisation of the economic life of the country § [replaces art. 21 (employees  representatives). (M.B. 31 Mar.)  ,8
BELGIUM,,Apr. 6 Order of the Regent to amend the Order of the Regent of 21 September 1945  fixing a scale for the calculatlon of lump sums and annuities for the victims  of occupational diseases and their survivors. (M.B. 9 Apr.)  ,8
BELGIUM,,May 14 Royal Order to amend reg. 293 of the General Labour Protectlon Regu-  lations [manufacture of acetylene). (M.B. 13 May)  ,8
BELGIUM,,May {6 Royal Order to increase the family allowances for employed persons [repeals  art. 6 of the Order of the Regent of 10 Dec. 1949 Increasing the family  allowances]. (M.B. 19 May)  ,8
BELGIUM,,July 17 Order of the Regent to amend the Order of the Regent of 19 May 1949 fixlng  the rules to be applied when determining the need of persons applying for  an allowance under the Act of 10 June 1937 respecting assistance for maimed  and similar persons. (M.B. 29 Dec.)  ,8
BELGIUM,,Sep. 7 Royal Order to establish a national industrial productivity commission.  (M.B. 14 Sep.)  ,8
BELGIUM,,"Sep. 27. Royal Order to amend the Order of the Regent of 14 September 1946 respect-  ing the execution of the Consolidated Act respecting insurance against old  age and premature death 4, issued by the Order of the Regent of 12 September  1946. (M.B. 1 Oct.)  ",8
BELGIUM,,Oct. 3 Royal Order to amend the Organic Royal Order of 22 December 1938 under  the Act of 10 June 1937 extending the benefit of family allowances to workers  who are not employed persons [birth grant]. (M.B. 6 Oct.)  ,8
BELGIUM,,"Oct. 5 Royal Order to amend Title II, Chapter III, of the General Labour Protection  Regulations, approved by the Order of the Regent of 11 February 1946  {amends regs. 130, 132 and 133, adds a reg. 136ter respecting the detection  of dermatosis due to vegetable alkaloids, and repeals reg. 137]. (M.B.  15 Oct.)  ",8
BELGIUM,,"Nov. 27 Royal Order in pursuance of the Act of 20 September 1948 making provision  for the organisation of the economic life of the country 8, and in particular  under art. 15 (b) thereof [information and documents to be furnished by  heads of undertakings). (M.B. 2 Dec.)  ",8
BELGIUM,,Dec. 30 Act respecting the granting of wages to employees for ten holidays a year.  (M.B. 31 Dec.) Bel. 2  ,8
BELGIUM,,"Dec. 30 Act to amend the Consolidated Act of 12 September 1946 respecting insurance  against old age and premature death, as amended by the Act of 1 July 1948  and by the Legislative Orders of 8 January and 25 February 1947. (M.B.  31 Dec.) Bel. 1  ",8
BELGIUM,,Dec. 30 Act respecting the organisation of the diamond industry. (M.B. 314 Dec.)  ,8
BELGIUM,,"Dec. 30 Act to amend the Act of 10 June 1937 respecting the award of allowances  to maimed, crippled and similar persons. (M.B. 31 Dec.)  ",8
BELGIUM,,"M.B. = Moniteur Belge—Belgisch Staatsblad.  1L.S. 1945 (Bel. 1 A)... 1949 (Bel. 3). —2L.S. 1926 (Bel. 10, 1928 (Bel. 4). — 8 L.S.  ",8
BELGIUM,,1948 (Bei. 8). — L.S. 1946 (Bei. 5).  —9J — 1950—Index I  ,8
BELGIUM,Belgian,"Jan. 27. Ordinance No. 241/3i, respecting hygiene and safety and the provisions of  contracts of employment between Natives and civilised masters [amends  Ordinance No. 476bis/A.I.M.O. of 8 Dec. 1940). (B.A.C.B. 10 Feb.)  ",9
BELGIUM,Belgian,Mar. 16 Decree to institute labour inspection. (B.O.C.B. 15 Apr.) Bel. 1C  ,9
BELGIUM,Belgian,Mar. 21. Decree respecting technical safety and health in workplaces. (B.0.C.B.  15 May)  ,9
BELGIUM,Belgian,"May 6 Ordinance No. 94/145, respecting a census on 31 July 1950 of Native labour  excluding domestic staff. (B.A.C.B. 25 May)  ",9
BELGIUM,Belgian,"May 12 Ordinance No. 23/156, under art. 13 of the Decree of 1 August 1949:  Industrial accidents and occupational diseases among Native workers {scale  of degrees of permanent incapacity). (B.A.C.B. 11 May)  ",9
BELGIUM,Belgian,"June 3 Ordinance No. 21/192, to amend Ordinance No. 128/A.1.M.0O. of 10 May 1946  respecting the organisation of Native trade unions! famends art. 100].  (B.A.C.B. 25 June)  ",9
BOLIVIA,,"July 14 Decree to establish joint works councils. (Et Diario, 21 July) Bol. 1  ",9
BRAZIL,,"Feb. 5 Act No. 1060, to make rules for the provision of free legal aid to needy  persons. (D.O. 14 Feb.)  ",9
BRAZIL,,"Feb. 22 Decree No. 27802, making regulations under Act No. 404 of 24 September 1948  conferring certain advantages on companies, undertakings and co-operatives  which organise mechanised cultivation. (D.O. 24 Feb.)  ",9
BRAZIL,,"June 14 Act No. 1134, to enable mcmbers of specified types of associations {of a non-  political character formed by employees of the public authorities] to be  represented by the said associations before the administrative authorities  and ordinary courts. (D.O. 20 June)  ",9
BRAZIL,,"Aug. 23 Decree No. 28529, to authorise the granting of honourable mentions to  employees and employers and to make other provisions [distinctions to  be awarded annually in industry, commerce, etc., with or without free  holiday or instructional journeys). (Legislag¢do do Trabatho, Sep.)  ",9
BRAZIL,,"Sep. 27 Decree No. 28701, to amend reg. 1 of the regulations approved by  Deeree No. 1749 of 28 June 1937 and to make other provisions [retirement  and survivors’ institutions and funds]. (Revista do Trabalho, Dec.)  ",9
BRAZIL,,"Oct. 25 Act No. 1207, to make provisions respecting the right of assembly. (D.O.  27 Oct.)  ",9
BRAZIL,,"Nov. 14 Act No. 1234, to confer rights and advantages on public employees working  with X-rays and radio-active substances. (D.O. 17 Nov.)  ",9
BRAZIL,,"Nav. 20 Act No. 1239, to make provisions respecting arrears of contributions payable  to the social provident institutions. (D.O. 27 Nov.)  ",9
BULGARIA,,Jan. 13 Order of the Minister of Labour and Social Welfare to amend and supplement  the Order [of 30 Apr. 1949] respecting the rate and mode of payment of social  Insurance contributions. (D.V. 13 Jan.)  ,9
BULGARIA,,Feb. 22 Regulations under art. 78 {old-age pensions} of the Social Insuranee Act  {heavy and unhealthy types of work). (D.V. 22 Feb.)  ,9
BULGARIA,,B.A.C.B. = Bulletin Administralif du Congo Belge.  ,9
BULGARIA,,B.0.C.B. = Bulletin Officiel du Congo Belge.  ,9
BULGARIA,,D.O. = Didrio Oficial.  ,9
BULGARIA,,D.V. = D’rzhaven Vestnik.  ,9
BULGARIA,,1 L.S. 1946 (Bel. 10).  ,9
BULGARIA,,1950—Index I — 10 —  ,10
BULGARIA,,"Mar. 13 Decree to amend the Acts respecting . . . civil procedure, and employment  exchanges and unemployment insurance [adds arts. 913 and 914 to the Civil  Procedure Code in respect of employment contract cases, and repeals arts. 11  and 12 of the Employment Exchanges and Unemployment Insurance Act 1].  (D.V. 13 Mar.)  ",10
BULGARIA,,Mar. 13 Decree to amend and supplement the Act respecting co-operative societies.  (D.V. 13 Mar.) Bul. 1  ,10
BULGARIA,,Mar. 14 Regulations under the Act (of 26 July 1949] respecting standard rates of  work. (D.V. Mar. 14)  ,10
BULGARIA,,Apr. 24 Order respecting safety in building and construction. (D.V. 21 Apr.)  ,10
BULGARIA,,May 11 Order to establish a shorter working day for workers in dangerous and  unhealthy employments. (D.V. 11 May)  ,10
BULGARIA,,May {1 Order to prescribe the supply of milk and other antitoxics to workers in  unhealthy employments. (D.V. 11 May)  ,10
BULGARIA,,May 13  Declslon of the Council of Ministers approving the model rules for agricultural  co-operatives. (D.V. 13 May)  ,10
BULGARIA,,"May 27 Regulations relating to camps for children and young persons between the  ages of 7and 18. (D.V. 27 May) {Extracts published in International Digest  of Health Legislation, Vol. 3, No. 4, p. 449]  ",10
BULGARIA,,July 27 Decree to amend and supplement the Act respecting farming on the basls  of cultlvator ownership. (D.V. 27 July)  ,10
BULGARIA,,"Oct. 5 Decree to repeal] the Act respecting the mobillsation of labour 2, (D.V.5 Oct.)  ",10
BULGARIA,,Oct. 6 Decree to amend art. 18 [unhealthy employments and continuous pro-  cesses to be specified by Council of Ministers] of the Act respecting Industrial  hygiene and safety 3. (D.V. 6 Oct.)  ,10
BULGARIA,,Nov. 15 Decree to establish a Federation of Craft Producers’ Co-operatives. (D.V.  15 Nov.)  ,10
BULGARIA,,Nov. 24 Decree to amend art. 60 [periods of notice of dismissal] of the Act respecting  contracts of employment *. (D.V. 24 Nov.)  ,10
BULGARIA,,"Dec. 13 Order of the Council of Ministers respecting industrial hygiene and safety.  (Izvestiya, 13 Dec.)  ",10
BURMA,,"Jan. 30 Notification No. 30, to appolnt 1 February 1949 as the date of commencement  of s. 4 of the Payment of Wages (Amendment) Act 1949. (B.G. 4 Feb.)  ",10
BURMA,,Feb. 24 Factories (Amendment) Act 1950 [amends definition of “ factory 7]. (B.G.  4 Mar.) .  ,10
BURMA,,Feb. 28 The Trade Disputes (Amendment) Act 1950 {amends definitions in s. 2 and  ss. 16 and 27 of Trade Disputes Act 1929]. No. X. (B.G. 11 Mar.)  ,10
BURMA,,"Mar. 10 Notification No. 107, to amend the Payment of Wages Rules 1937 [inter alia  maintenance of registers and notice of wage periods]. (B.G. 25 Mar.)  ",10
CANADA,,"Jan. 18 Proclamation to appoint 18 January 1950 as the date of commencement  of the Department of Citlzenshlp and Immigratlon Act 1949. (C.G. 28 Jan.,  Part I)  ",10
CANADA,,Feb. 28 Act to amend the Unemployment Insurance Act 1940. Ch. 4. Can. 1  ,10
CANADA,,D.V. = D’zhaven Vesinik.  ,10
CANADA,,"B.G. = Burma Gazette, Part I.  ",10
CANADA,,C.G. = Canada Gazette (Part II unless otherwise stated).  1 L.S. 1925 (Bul. 2) ... 1948 (Bul. 1). — 2 L.S. 1948 (Bul. 2). — § L.S. 1932 (Bul. 3)  ,10
CANADA,,. 1948 (Bul. 5). — 4 L.S. 1936 (Bul. 4) ... 1948 (Bul. 6).  — 11 — 1950—-Index I  ,10
CANADA,,"Apr. 4 Order in Council P.C. 1747: Amendments to the Unemployment Insurance  Commission Regulations 1949 {further amended by Orders in Council  P.C. 2606 of 23 May and P.C. 5090 of 1 Nov.; piece work]. (C.G. 4 Apr.,  Extra; 14 June; 15 Nov., Extra)  ",11
CANADA,,"June 9 Order in Council P.C. 2856: Order respecting the ianding of immigrants in  Canada, under the Immigration Act 1923 {revokes Order in Council P.C. 2743  of 2 June 1949]. (C.G. 28 June)  ",11
CANADA,,June 16 S.O.R./50-264: Amendments to the Unemployment Insurance Commission  Special Orders 1949 [stevedoring]. (C.G. 12 July)  ,11
CANADA,,"June 30 Act to amend the Canada Shipping Act 19341 (amends inter alia ss. 2  (definitions), 114 (ships requiring certificated engineer), 271 (additional  entries to log book), 385 (regulations to give effect to Safety Convention),  389 (issue of certificate to passenger ship)]. Ch. 26.  ",11
CANADA,,June 30 Act to amend the Canadian Citizenship Act 1946. Ch. 29. [Published in  United Nations Legislative and Administrative Series—Child Welfare—i1950  (Can. 1))  ,11
CANADA,,July 25 Proclamation to appoint 1 August 1950 as the date of commencement of  s. 6 of the Unemployment Insurance Amendment Act 1946 2. (C.G. 23 Aug.)  ,11
CANADA,,"Sep. 144 Order in Council P.C. 4364, respecting the entry to or landing in Canada  of enemy aliens under the Immigration Act 1923 {revokes Order in Council  P.C. 1606 of 28 Mar.J. (C.G. 27 Sep.)  ",11
CANADA,,"Dec. 28 Order in Council P.C. 6229: Amendments to the Regulations respecting the  landing in Canada of immigrants of any Asiatic race, under the Immigration  Act 1923. (C.G. 10 Jan. 1951)  ",11
CANADA,,"Dec. 28 Order in Council P.C, 6242: Regulations relating to the operation of sheltered  employment workshops under the Department of Veteran Affairs Act 1944  {to provide sheitered employment for veterans disabled by age or other  physical infirmity]. (C.G. 10 Jan. 1951)  PROVINCES  ",11
CANADA,,"Apr. 5 Act to amend [ss. 2, 5, 12 and 13 of} the Industrial Wages Security Act.  Ch. 31.  ",11
CANADA,,Apr. 5 Act to amend the Alberta Labour Act 1947. Ch. 34.  ,11
CANADA,,Apr. 5 Act to regulate the working of quarries [safety]. Ch. 58. The Quarries  Regulation Act.  ,11
CANADA,British Columbia,Mar. 16 Regulation to amend the Schedule of Industrial Diseases under the Workmen’s  Compensation Act [substitutes new description for the disease of pulmonary  tuberculosis]. (B.C.G. 23 Feb.)  ,11
CANADA,British Columbia,"Mar. 20 Regulation to delete and add certain diseases to the Schedule of Industrial  Diseases, under the Workmen’s Compensation Act {diseases caused by X-ray  apparatus]. (B.C.G. 23 Mar.)  ",11
CANADA,British Columbia,"Mar. 30 Act to amend [ss. 2, 4, 5, 6 and 16 of} the Annual Holidays Act 1946. Ch. 2.  ",11
CANADA,British Columbia,Mar. 30 Act to amend the Boiler Inspection Act [miscellaneous amendments]. Ch. 29.  ,11
