country,region,text,page
BELGIUM,,July 31 Act to confer upon the Crown certain powers for the purpose of restoring  economic and financial stability and reducing public expenditure. (M. p. 4181)  ,3
BELGIUM,,"Aug. 29 Order respecting the conditions for insurance and measures for the supervision  of the unemployed in the case of workers employed in hotels, restaurants and  public houses. (M. p. 4747)  ",3
BELGIUM,,Sept. 12 Order respecting the contributions of the communes to the expenses of manage-  ment of the employment and unemployment offices. (M. p. 4872; erratum:  Pp. 5721; R.T. p. 1322)  ,3
BELGIUM,,"Sept. 24 Order to amend the Order of 31st May, 1933, to vary the systern of insurance  against involuntary unemployment. (M. p. 5054) Text: Bel. 6 (B)  ",3
BELGIUM,,Sept. 27 Order to amend section 4 of the General Police and Shipping Regulations:  marking of the weight on heavy packages consigned for transport by vessels.  (M. p. 5298) Text: Bel. 11  ,3
BELGIUM,,"Oct. 9 Order under section 5 of the Act of 14th June, 19215°: seasonal industries:  prolongation of the temporary variation of the system of hours of work  applicable to the building industry and public works. (M. p. 5570)  Text: Bel. 4 (€)  ",3
BELGIUM,,"Oct. 25 Orders to amend certain provisions of the [German] Insurance Code and  Salaried Employees’ Insurance Act in force in the cantons of Eupen, Malmédy  and St. Vith. (M. p. 6352 and p. 6355)  ",3
BELGIUM,,Oct. 25 Order respecting the winding up of the unemployment funds. (M. p. 5843)  ,3
BELGIUM,,"Nov. 8 Order to amend the Act of 14th July, 19305’, respecting insurance against  old age and premature death, as amended by the Act of 23rd July, 193258,  and the Orders of 31st May, 1933°°, and 14th July, 1933®, issued under the  Act of 17th May, 1933. (M. p. 5937) Text: Bel. 8  ",3
BELGIUM,,"Nov. 10 Order to amend the Order of 29th August, 1934, respecting the unemployment  insurance of workers employed in hotels, restaurants and public houses.  (M. p. 6375)  ",3
BELGIUM,,"Dec. 4 Order under the Act of 14th July, 193057, respecting insurance against old  age and premature death: administration of section 22: subsidies to mutual  benefit societies. (M. p. 6716)  ",3
BELGIUM,,"Dec. 7. Order under section 12 of the Act of 15th June, 18y6, respecting rules of  employment: new form for list of employees. (M. p. 6671)  ",3
BELGIUM,,"Dec. 7 Act to prolong and supplement the provisions of the Act of 31st July, 1934,  conferring certain powers on the Crown with a view to restoring economic  and financial stability and reducing public expenditure. (M. p. 6496)  ",3
BELGIUM,,"Dec. 8 Orders to authorise the Minister of Labour and Social Welfare to fix for each  branch of industry a quota (1) of alien workers and (2) of married women and  unmarried women, with a view to the possible substitution of involuntarily  unemployed persons for any surplus. (M. p. 6502 and p. 6505)  ",3
BELGIUM,,"Dec. 10 Order under section 5 of the Act of 14th June, 192153, to provide for an eight-  hour day and a forty-elght-hour week: seasonal industries: cold storage of  eggs. (M. p. 6693) Text: Bel. 4 (D)  ",3
BELGIUM,,"Dec. 15 Order for the administration of the Order of 8th November, 1934 [respecting  old age insurance; see above]. (M. p. 6717)  ",3
BELGIUM,,"Dec. 15 Order to amend and supplement the Order of 31st May, 1933, and to provide  for the employment of unemployed persons by the public authorities and  by public utility institutions. (M. p. 6644}  ",3
BELGIUM,,M. = Montteur beige.  ,3
BELGIUM,,"R.T, = Revue du Travail.  ",3
BELGIUM,,"56 LS. 1934 (Bel. 7, B). — 5? L.S. 1930 (Bel. 7, B), — 58 L.S. 1932 (Bel. 1). — 59 LS.  1933 (Bel. 3, A). — © L.S. 1933 (Bel. 3, B). — ©! L.S. 1933 (Bel. 4, A).  — 20 — (1770)  ",3
BELGIUM,,"Dec. 18 Order to issue scales for the free old pension bonus, under the Act of 14th July,  1930°’, respecting insurance against old age and premature death amended  by the Act of 23rd July, 193258, and the Orders of 31st May, 19335"", 14th July,  1933°9, and 8th November, 1934. (M. p. 6726)  ",4
BELGIUM,,"Dec. 22 Order to amend and supplement certain provisions of the Act of Ist August,  1930, for the purpose of consolidating the position of the National Miners’  Pension Fund set up by the said Act. (M. p. 6747) Text: Bel. 9  ",4
BELGIUM,,"Dec. 29 Order to amend and supplement the Order of 31st May, 19338!, to vary the  system of insurance against involuntary unemployment. (M. p. 6855;  erratum: 1935, Pp. 177) Text: Bel. 10  ",4
Belgian GENERAL GOVERNMENT,,"Jan. 8 Decree to amend {section 32 of] the Decree [of 31st October, 1931] respecting  the contract of employment [employers’ deposits]. (Bulletin officiel du Congo  belge, no. I, p. 61)  ",4
Belgian GENERAL GOVERNMENT,,"Jan. 12 Legislative Ordinance no. 4, to suspend, in so far as concerns the engagement  of unemployed persons locally, the application of certain provisions of the  Decrees of 31st October, 1931, respecting the contract of employment, and  of 12th July, 1920, respecting the maintenance and repatriation of indigent  persons. (B.A.C. no. 2, p. 57)  ",4
Belgian GENERAL GOVERNMENT,,"Jan. 16 Ordinance no. 7, to impose certain obligations upon persons holding mining  concessions for the purpose of ensuring the protection and economical use  of the native labour employed. (B.A.C. no. 2, p. 65) Text: Bel. 1  ",4
Belgian GENERAL GOVERNMENT,,"Jan. 27 Ordinance no. 15dis respecting air navigation [§§ 32—93, certificates of  competency; §§ 94—II5, airworthiness]. (B.A.C. no. 6, p. 175)  ",4
Belgian GENERAL GOVERNMENT,,"Feb. 13 Ordinance no. 18, to amend the provisions respecting the setting up of  committees and sub-committees for native labour. (B.A.C. no. 4, p. 134)  ",4
Belgian GENERAL GOVERNMENT,,"May 3 Decree to suspend the application of certain provisions of the Decree of  31st October, 1931, respecting the contract of employment, and the Decree  of I2th July, 1920, respecting the maintenance and repatriation of persons  who are not natives of the Congo or the neighbouring colonies. (Bulletin  officiel du Congo belge, no. 6, p. 467)  ",4
Belgian GENERAL GOVERNMENT,,"June 2 Ordinance no. 57, for the administration of the Decree {of rst April, 1933]**  to issue regulations for agreements in river navigation. (B.A.C. no. 12, p. 472)  ",4
Belgian GENERAL GOVERNMENT,,"July 19 Decree to amend section 13 of the Decree of 16th March, 1922, respecting the  contract of employment between natives and civilised employers®™ (the  following provision is added to § 13:-—‘‘ The provincial commissioners may  decide that employers shall be bound to provide board and lodging for their  employees, notwithstanding any agreement to the contrary.’’}. (Bulletin  officiel du Congo belge, no. 8, p. 724)  ",4
Belgian GENERAL GOVERNMENT,,"Aug. 6 Ordinance no. 66, to amend sections 6, 9, 13 and 16 of Ordinance no. 55 of  18th June, 1930, respecting industrial hygiene and safety and to prescribe  measures for carrying out contracts of employment between natives and  civilised employers. (B.A.C. no. 15, p. 545)  ",4
Belgian GENERAL GOVERNMENT,Elisabethville PROVINCES,"Sept. 25 Order no. 129, to amend Ordinance no. 80 of 30th August, 1932 [for the  province of Katanga] respecting the health and safety of employees [ve supply  of clothing to employees]. (B.A.C. no. 20, p. 613)  ",4
Belgian GENERAL GOVERNMENT,Stanleyviile,"Dec. 15. Order no. 32, to fix the security for labour permits and to prescribe certain  requirements with respect to the recruiting, engagement and rations of  workers. (B.A.C. 1935, no. 2, p. 50)  ",4
Belgian GENERAL GOVERNMENT,Stanleyviile,M.= Moniteur belge.  ,4
Belgian GENERAL GOVERNMENT,Stanleyviile,R.T. = Revue du Travail.  ,4
Belgian GENERAL GOVERNMENT,Stanleyviile,B.A.C. = Bulletin administratif du Congo belge.  ,4
Belgian GENERAL GOVERNMENT,Stanleyviile,"62 LS. 1930 (Bel. 8); amendments, 1931 (Bel. 6). — ®° L.S. 1933 (Bel. 8). — 64 L.S. 1931  (Bel. 4, B). —®5 L.S. 1930 (Bel. 15, A); amendments, Ordinances no. 42 of 11th June, 1931,  no. 10 of 12th February, 1932, no. 51 of 21st April, 1932, and no. 125 of 8th September, 1932.  ",4
