country,region,text,page
AUSTRALIA,,"Feb. 28 Regulations under the Navigation Act 1912—1926: (a) amendment of Naviga-  tion (Collision, Boat and Fire Drills) Regulations (Statutory Rules 1923,  no. 8g, as amended to this date) [supersedes sub-regulations (3), (4) and (5)  of Regulation 31: ve drills]; (6) amendment of Navigation (Life-saving and  Fire Appliances) Regulations (Statutory Rules 1925, no. 50, as amended to  this date) [supersedes Regulations 100— 102: rocket line-throwing apparatus].  (C.S.R. no. 17, p. 155 and no. 18, p. 158)  ",7
AUSTRALIA,,Mar. 14 Proclamation under the Navigation Act 1912 —1926: survey of ships: exemp-  tion of ships holding passenger certificates issued in Italy. (C.A.G. p. 455)  ,7
AUSTRALIA,,"May 21 Regulations under the Immigration Act 1901—19255: amendment of regula-  tion 13 [persons refusing to answer questions or making false statements to be  guilty of an offence§]. (C.S.R. no. 51, p. 131)  ",7
AUSTRALIA,,B.O. = Boletin oficial.  ,7
AUSTRALIA,,C.M. = Cronica Mensual del Departamento Nacional del Trabajo.  ,7
AUSTRALIA,,C.S.R. = Commonwealth Statutory Rules.  ,7
AUSTRALIA,,C.A.G. = Commonwealth of Australia Gazette.  ,7
AUSTRALIA,,"2 L.S. 1924 (Arg. 1). — 3 Consolidated text, L.S. 1923 (Austral. 7); amendments,  1928 (Austral. 4). —~ ‘ For previous Regulations see C.S.R. 1901—1927, p. 2539, and  C.S.R. 1929, p. 116. — 5 Consolidated Text, L.S. 1924 (Austral. 5); amendments, 1925  (Austral. 11). — ® For previous Regulations see C S.R. 1901—1927, p. 1609, and 1929, Dp. 90.  — § — _ (1524)  ",7
AUSTRALIA,,"June 7 Regulations under the Navigation Act 1912 —1926: amendment of Navigation  (Examination of Masters and Mates) Regulations (Statutory Rules, 1924,  no. 205, as amended to this date) [Regulation 18 (re-examination) superseded  by new Regulation; Regulations 20 and 21 repealed; schedule I (fees) amended].  (C.S.R. no. 59, p. 157)  ",8
AUSTRALIA,,"June 23 Act no. 11, to amend the Development and Migration Act 1926, and for  other purposes.  ",8
AUSTRALIA,,"June 24 Scales of medicines and medical stores under the provisions of the Navigation  Act 1912—1926 [scales dated 21st February, 1929, are cancelled]. (C.A.G.  p. 1310)  ",8
AUSTRALIA,,"June 25 Proclamation to fix rst July, 1930, as the date upon which the Development  and Migration Act shall commence. (C.A.G. p. 1241)  ",8
AUSTRALIA,,"July 21 Regulations under the Navigation Act 1912—1926: amendment of Navigation  (Survey and Equipment) Regulations (Statutory Rules 1927, no. 93, as  amended to this date) [amendment of Regulations no. 27 (provision of  portable gangway) and 29 (sounding equipment)]. (C.S.R. no. 83, p. 169)  ",8
AUSTRALIA,,"Aug. 14 Act no, 24, relating to compensation to employees of the Commonwealth for  injuries suffered in the course of their employment. Text: Austral. 5  ",8
AUSTRALIA,,"Aug. 18 Act no. 43, to amend the Commonwealth Conciliation and Arbitration Act  1904 — 1928’. Text: Austral. 11  ",8
AUSTRALIA,,"Aug. 18 Act no. 52, to grant and apply out of the Consolidated Revenue Fund a sum  for invalid and old-age pensions.  ",8
AUSTRALIA,,"Aug. 20 Regulations under the Commonwealth Conciliation and Arbitration Act  1904— 1930’ [Regulation 38 (appointment of conciliation committees) super-  seded by new Regulation]*. (C.S.R. no. 97, p. 2)  ",8
AUSTRALIA,,"Aug. 30 Regulations under the Commonwealth Conciliation and Arbitration Act  1904—1930’: amendment of Regulation 38 (appointment of conciliation  committees)®§. (C.S.R. no. ror, p. 4)  ",8
AUSTRALIA,,"Oct. 30 Regulations under the Navigation Act 1912 —1926: amendment of Navigation  (Loading and Unloading) Regulations (Statutory Rules, 1928, no. 20, as  amended by no. 89) [new Regulations 33 and 34 added making it compulsory  (a) to report breakage or failure of gear and (6) to mark weight of heavy  packages]. (C.S.R. no. 126, p. 167) Extracts: Austral. 15  ",8
AUSTRALIA,,"Nov. 6 Proclamation to fix roth November, 1930, as the date on which the Common-  wealth Employees’ Compensation Act shall commence. (C.A.G. p. 2230)  ",8
AUSTRALIA,,"Nov. 6 Regulations under the Commonwealth Employees’ Compensation Act 1930.  (C.S.R. no. 134, p. 261) ,  ",8
AUSTRALIA,,"Nov. 29 Act no. 56, to amend section five of the Immigration Act 1901—1925°.  Text: Austral. 14  ",8
AUSTRALIA,,"Dec. 19 Order to confirm and approve the Draft Convention concerning the marking  of the weight on heavy packages transported by vessels (Twelfth Session  of the International Labour Conference, Geneva, 1929). (C.A.G. 1931, p. 76)  STATES  ",8
AUSTRALIA,New South Wales,"Jan. 10 Proclamation to declare that the Widows’ Pensions (Further Amendment)  Act, 1929 [no. 23, dated 16th April, 1929] shall come into operation on 22nd  January, 1930. (N.G.G. p. 286)  ",8
AUSTRALIA,New South Wales,"Jan. 17 Regulation under the provisions of the Mines Rescue Act, 1929 [rate of  owners’ contributions]. (N.G.G. p. 239)  ",8
AUSTRALIA,New South Wales,C.S.R. = Commonwealth Statutory Rules.  ,8
AUSTRALIA,New South Wales,C.A.G. = Commonwealth of Australia Gazette.  ,8
AUSTRALIA,New South Wales,N.G.G. = New South Wales Government Gazette.  ,8
AUSTRALIA,New South Wales,"7 L. S. 1928 (Austral. 2). — ® For previous Regulations see C.S.R. 1928, p. I, and 1929,  ",8
AUSTRALIA,New South Wales,p. 1. — ® L.S. 1925 (Austral. 9).  ,8
AUSTRALIA,New South Wales,(1525) —-9g-—-  ,9
AUSTRALIA,New South Wales,"Mar. 12 Variations of the Workmen’s Compensation (Silicosis) Scheme, no. 1, 1927  (dated 15th September, 1927] as varied by a Scheme dated 5th June, 1929  [under the Workmen’s Compensation (Silicosis) Act, 1920 as amended?!®;  new clause gre partial commutation of weekly payments for a lump sum].  (N.G.G. p. 1129; N.I.G. vol. XXXVII, p. 739)  ",9
AUSTRALIA,New South Wales,"Mar. 14 Amendments of the Regulations [of 3rd August, 1927} under the Family  Endowment Act, 1927—1929!! (recovery of tax; release of employer in case  of hardship: extension of time to pay tax, etc.]. (N.G.G. p. 1125; N.I.G.  vol. XXXVII, p. 733)  ",9
AUSTRALIA,New South Wales,"Mar. 25 Amendment of the Workers’ Compensation Rules [of 23rd June, 1926, as  subsequently amended] made under the Workers’ Compensation Act,  1926—1929!%, (N.G.G. p. 1336; N.I.G. vol. XXXVII, p. 740)  ",9
AUSTRALIA,New South Wales,"Apr. 17. Act no. ro, to declare the percentages at which contributions to the Family  Endowment Fund are to be made by employers in respect of wages paid after  the first day of October, one thousand nine hundred and twenty-nine; to  repeal and replace the Finance (Family Endowment Tax Reduction) Act,  19291""; to provide for the payment of certain sums in lieu of contributions  by the Crown and certain statutory bodies; and for purposes connected  therewith. Text: Austral. 1 (A)  ",9
AUSTRALIA,New South Wales,"Apr. 17. Act no, 11, to amend the Family Endowment Act, 1927—19291, in certain  respects. Text: Austral. 1 (B)  ",9
AUSTRALIA,New South Wales,"May 7 Amendment of Regulations (of 23rd June, 1926, as amended] under the  Workers’ Compensation Act, 1926—1929!"", (N.G.G. p. 1841; N.I.G., vol,  XX XVII, p. 1009)  ",9
AUSTRALIA,New South Wales,"June 16 Act no. 22, to regulate the hours of work in certain industries: to further  regulate the making, varying, and amending of awards and industrial agree-  ments; to amend the Industrial Arbitration Act, 191214, the Early Closing  (Amendment) Act, 1915, and certain other Acts; to repeal the Forty-four  Hours Week Act, 192515, and the Forty-four Hours Week (Amendment)  Act, 192616: and for purposes connected therewith. Text: Austral. 2  ",9
AUSTRALIA,New South Wales,"June 16 Act no. 25, to impose an unemployment relief tax, to declare the rates at  which such tax is to be levied, assessed, collected, and paid; and for purposes  connected therewith. Text: Austral. 3 (A)  ",9
AUSTRALIA,New South Wales,"June 20 Amendment of Family Endowment Tax Regulations under the Family  Endowment Act, 1927—1930!! [amends Schedule to Regulations of r4th  March, 1930]. (N.G.G. p. 2297; N.I.G. vol. XX XVII, p. 1138)  ",9
AUSTRALIA,New South Wales,"June 23 Act no. 34, to provide for the establishment of a Council for the prevention  and relief of unemployment; for the better distribution of work among persons  temporarily out of employment; for the absorption of persons temporarily out  of employment in public works or in private businesses; for the training of  persons for whom no employment can be found in the industries for which  they have been trained; to provide for an Unemployment Relief Fund, and  for the assessment and collection of unemployment relief tax; to amend the  Indusfrial Arbitration Act, 191214, and certain other Acts; and for purposes  connected therewith. Text: Austral. 3 (B)  ",9
AUSTRALIA,New South Wales,"June 23 Regulations under the Prevention and Relief of Unemployment Act, 1930.  (N.G.G. p. 2369; N.I.G. vol. XXXVII, p. 1155)  ",9
AUSTRALIA,New South Wales,N.G.G. = New South Wales Government Gazette.  ,9
AUSTRALIA,New South Wales,N.I.G. = New South Wales Industrial Gazette.  ,9
AUSTRALIA,New South Wales,"10 LS. 1926 (Austral. 5). — 11 L.S. 1927 (Austral. 4); 1928 (Austral. 3); 1929 (Austral. 3  and 10). — 12 L.S. 1926 (Austral. 5); 1927 (Austral. 3); 1929 (Austral. 9). — 12 L.S. 1929  (Austral. 10, B). ~ 14 Consolidated text, L.S. 1926 (Austral. 7, p. 6); subsequent  amendments, 1927 (Austral. 2 and 7); 1929 (Austral. 5). — 15 L.S. 1925 (Austral. 8).—  ",9
AUSTRALIA,New South Wales,16 L.S. 1926 (Austral. 2).  — Io — (1526)  ,9
AUSTRALIA,New South Wales,"June 24 Amendment of the Regulations fof 23rd April, 1926, as amended] under the  Industrial Arbitration Act, 191214, the Industrial Arbitration (Amendment)  Act 19261"", and the Industrial Arbitration(Amendment) Act, 192718 [Regula-  tions 23 and 327e appeals and filing of copies]. (N.G.G. p. 2371; N.I.G.  vol. XXXVII, p. 1140)  ",10
AUSTRALIA,New South Wales,"June 24 Amendment of the Regulations [of 23rd April, 1926, as amended] under the  Industrial Arbitration Act, 191214, as amended and the Industrial Arbitration  (Eight Hours) Amendment Act, 1930 [new Regulation 337e procedure for  applications for variations of awards, etc.]. (N.G.G. p. 2372; N.I.G. vol.  XXXVII, p. 1140)  ",10
AUSTRALIA,New South Wales,"June 24 Proclamation to notify that the Prevention and Relief of Unemployment  Act, 1930, shall commence on ist July, 1930. (N.G.G. p. 2497; N.1.G.  vol. XX XVII, p. 1155)  ",10
AUSTRALIA,New South Wales,"July 22 Regulations under the Prevention and Relief of Unemployment Act, 1930.  (N.G.G. p. 2897; N.I.G. vol. XXXVIII, p. ro)  ",10
AUSTRALIA,New South Wales,"Oct. 17. Notification under section g of the Prevention and Relief of Unemployment  Act, 1930 [hours of work on relief works not to exceed 40 per week nor 83/,  per day]. (N.G.G. p. 4372; N.I.G. vol. XXXVIII, p. 559)  ",10
AUSTRALIA,New South Wales,"Dec. 22 Act no. 50, to reconstitute the Council for the prevention and relief of un-  employment; to make further provision for the assessment and collection  of unemployment relief tax; to amend the Prevention and Relief of Unemploy-  ment Act, 1930, and certain other Acts; and for purposes connected therewith.  Text: Austral. 3 (C)  ",10
AUSTRALIA,New South Wales,"Dec. 22 Act no. 52, toimpose an unemployment relief tax in lieu of the unemployment  relief tax imposed by the Unemployment Relief (Tax) Act, 1930, to declare  the rates at which such tax is to be levied, assessed, collected and paid; and  for purposes connected therewith. Text: Austral. 3 (D)  ",10
AUSTRALIA,New South Wales,"Dec. 23 Act no. 53, to make further provision for regulating the hours of work in  certain industries, the payment of overtime, and the making, varying and  amending of awards and industrial agreements; to amend the Industrial  Arbitration Act, 191214, the Industrial Arbitration (Eight Hours) Amendment  Act, 1930, and certain other Acts; and for purposes connected therewith.  Text: Austral. 12  ",10
AUSTRALIA,New South Wales,"Dec. 23 Regulation under the Prevention and Relief of Unemployment Act, 1930.  (N.G.G. p. 5072; N.I.G. vol. XX XVIII, p. 874)  ",10
AUSTRALIA,New South Wales,"Dec. 29 Proclamation to appoint 5th January, 1931, as the day upon which the  Industrial Arbitration (Eight Hours) Further Amendment Act, 1930, shall  commence. (N.G.G. p. 5139; N.I.G. vol. XXXVIII, p. 871)  ",10
AUSTRALIA,Queensland,"Jan. 23 Proclamation to proclaim 23rd January, 1930, as the date on which the  Industrial Conciliation and Arbitration Act of 1929!® shall come into opera-  tion. (Q.G.G. vol. CXXXIV, p. 265; Q.1.G. p. 79)  ",10
AUSTRALIA,Queensland,"Jan. 23 Regulations under the Industrial Conciliation and Arbitration Act of 1929  {conciliation boards, local shop committees, industrial unions]. (Q.G.G.  vol. CXXXIV, p. 287; Q.1.G. p. 81)  ",10
AUSTRALIA,Queensland,"Jan. 28 Rules of Court under the Industrial Conciliation and Arbitration Act of  1929! (Q.G.G. vol. CXXXIV, p. 319; Q.1.G. p. 93)  ",10
AUSTRALIA,Queensland,"Jan. 30 Proclamation to declare that the Mining Acts Amendment Act of 1929  {no. 35, dated 23rd December, 1929] shall come into operation on 6th February,  1930. (Q.G.G. vol. CX XXIV, p. 372)  19  ",10
AUSTRALIA,Queensland,N.I.G. = New South Wales Industrial Gazette.  ,10
AUSTRALIA,Queensland,N.G.G. = New South Wales Government Gazette.  ,10
AUSTRALIA,Queensland,Q.G.G. = Queensland Government Gazette.  ,10
AUSTRALIA,Queensland,"Q0.1.G. = Queensland Industrial Gazette.  17 LS, 1926 (Austral. 7). — 18 L.S. 1927 (Austral. 7). — 9% LS. 1929 (Austral. 6).  ",10
AUSTRALIA,Queensland,(1527) — II —  ,11
AUSTRALIA,Queensland,"Feb. 20 Proclamation to fix 2zoth February, 1930, to be the day on which the Appren-  tices and Minors Act of 1929%° shall come into operation. (Q.G.G. vol.  CXXXIV, p. 641; Q.1.G. p. 164)  ",11
AUSTRALIA,Queensland,"Feb. 27 Regulations made in pursuance of the provisions of the Apprentices and  Minors Act of 19292 [Apprenticeship Executive; group apprenticeship com-  mittees; attendance at technical classes: Regulations of 6th November, 1924,  repealed]. (Q.G.G. vol. CXXXIV, p. 663)  ",11
AUSTRALIA,Queensland,"Mar. 27 Order in Council under the Workers’ Compensation Acts, 1916—1929?!,  to order that dependants resident in the kingdom of Italy shall have the same  rights and remedies under the said Acts as if resident in Queensland. (Q.G.G.  vol. CXXXIV, p. 1269; Q.1.G. p. 243)  ",11
AUSTRALIA,Queensland,"May 22 Order in Council and Regulation under the Workers’ Compensation Acts,  1916—1929*! [increase in rate of discount which may be allowed to employers  who pay full amount of premium within forty days of assessment]. (Q.G.G.  vol. CXXXIV, p. 1858 and p. 1873)  ",11
AUSTRALIA,Queensland,"May 22 Order in Council under the Apprentices and Minors Act of 19292° to declare  that the Act shall apply to the trade of ‘‘ boat building ’’ and that the words  “boat building ’’ shall be inserted in the Schedule after ‘‘ stone mason’s  work”. (Q.G.G. vol. CXXXIV, p. 1858)  ",11
AUSTRALIA,Queensland,"May 22 Special Rules relating to certain collieries under section 97 of the Coal Mining  Act of 19252 [safety rules: supersede Special Rules of 25th June, 1927).  (Q.G.G. vol. CKXXIV, p. 1943)  ",11
AUSTRALIA,Queensland,"May 29 Orders in Council under the Industrial Conciliation and Arbitration Act of  1929/8 (1) to exempt persons employed on unemployment relief works from  the operations of the Act and (2) to prescribe that the words “or callings  or any section or sections of any industry or calling” shall be added to  paragraph (b) of subsection four of section thirteen of the said Act [authorises  Court to declare a basic wage and standard hours for a section of an industry  as well as for an industry as a whole]. (Q.G.G. vol. CKXXIV, p. 1925)  ",11
AUSTRALIA,Queensland,"June 5 Rules of Court under the Industrial Conciliation and Arbitration Act of  1929!° (amendments to the Rules of Court of 28th January, 1930, 7e service  of summons]. (Q.G.G. vol. CXXXIV, p. 2043; Q.LG. p. 406)  ",11
AUSTRALIA,Queensland,"July 24 Regulation in pursuance of the provisions of the Workers’ Compensation  Acts, 1916—19292! [amendment of Regulations of 1917 as amended by  Regulations of roth January, 1924, and 29th February, 1928: table of rates  of premiums]. (Q.G.G. vol. CXXXV, p. 249) .  ",11
AUSTRALIA,Queensland,"July 24 Order in Council to make alterations in the schedule to the Unemployed  Workers Insurance Acts, 1922—19272"" [rates of sustenance allowance for  unemployed workers]. (Q.G.G. vol. CXXXV, p. 272; Q.1.G. p. 983)  ",11
AUSTRALIA,Queensland,"July 29 Act no. 1, to alleviate unemployment, to encourage employment; to impose  an income (unemployment relief) tax, to provide for the assessment and  collection of such tax; and for other purposes. Text: Austral. 4  ",11
