country,region,text,page
ARGENTINE REPUBLIC,,"Feb. 25 Decree No. 4,865, to provide that all measures initiated by the  Government shall be founded on the [President’s] “ Declaration  of the Rights of the Worker”. (B.O. 7 March, p. 1; A.L.A.  p. 542)  ",4
ARGENTINE REPUBLIC,,"Mar. 20 Decree No. 7,451, to fix wages for the harvest [and to prescribe  general conditions of employment (sections 16-17)]. (B.O.  26 March, p. 1; A.L.A. p. 568)  ",4
ARGENTINE REPUBLIC,,"Mar. 21. Decree No. 7,490, to authorise spinning mills to work on Satur-  days, Sundays and public holidays. (B.O. 25 March, p. 3;  A.L.A. p. 573)  ",4
ARGENTINE REPUBLIC,,"Apr. 1 Decree No. 9,186, to set up half-time and factory schools for  young persons employed in workshops. (B.O. 8 April, p. 3;  A.L.A. p. 575)  ",4
ARGENTINE REPUBLIC,,"May 5 Act No. 12,981, to fix the conditions of employment and social  benefits to which caretakers of apartment houses shall be entitled.  (B.O. 20 May, p. 3; A.L.A. p. 290)  ",4
ARGENTINE REPUBLIC,,"May 6 Decree No. 12,333, to set up the General Directorate for Super-  vision and Health Inspection in the Secretariat of Labour and  Welfare [industrial hygiene]. (B.O. 9 May, p. 3; A.L.A. p. 667}  ",4
ARGENTINE REPUBLIC,,"May 22 Act No. 12,986, to amend the Act [No. 10,650 of 30 April 1919]  respecting railwaymen’s retirement and survivors’ pensions.  (B.O. 31 May, p. 1; A.L.A. p. 294)  ",4
ARGENTINE REPUBLIC,,"July 15 Decree No. 20,447, to set up the National Economic Council.  (B.O. 9 August; A.L.A. p. 744)  ",4
ARGENTINE REPUBLIC,,"July 17 Decree No. 20,628, to set up educational establishments for the  training of rural craftsmen. (B.O. 26 July, p. 1; A.L.A. p. 745)  ",4
ARGENTINE REPUBLIC,,"July 22 Decree No. 21,288, respecting the powers and duties of the  General Directorate for the supervision and health inspection of  labour [under Decree No. 12,333 of 6 May above]. (B.O. 5 Aug-  ust; A.L.A. p. 759) -  ",4
ARGENTINE REPUBLIC,,G.Z. = Gazeta Zyrtare.  ,4
ARGENTINE REPUBLIC,,B.O. = Boletin Oficial de la Republica Argentina.  ,4
ARGENTINE REPUBLIC,,"A.L.A. = Anales de Legislacién Argentina, Vol. VII.  1 LS. 1929 (Arg. 1 A). —? LS. 1944 (Arg. 2 A).  — 5 — _ £947—Index I  ",4
ARGENTINE REPUBLIC,,"Aug. 25 Decree No, 25,569, to prescribe the circumstances in which  certain processes in the textile industry shall be excluded from  the regulations governing unhealthy occupations. (B.O. 11 Sep-  tember; A.L.A. p. 789)  ",5
ARGENTINE REPUBLIC,,"Sept. 5 Decree No. 29,757, to provide that the Secretariat of Labour and  , Welfare shall alone be competent to give decisions as to whether  an occupation shall be classified as unhealthy (for the purposes of  Act No. 11,544 of 12 September 1929 respecting hours of  work! and Act No. 11,317 of 30 September 1924 respecting the  employment of children and young persons 5}. (B.O. 6 October;  A.L.A. p. 825)  ",5
ARGENTINE REPUBLIC,,"Sept. 8 Decree No. 27,423, to authorise the engagement of foreign crews  for Argentine ships. (B.O. 13 September; A.L.A. -p. 807)  ",5
ARGENTINE REPUBLIC,,"Sept. 22 Act No. 13,012, to make provision for the preparation of a Public  Health and Assistance Code. (B.O. 16 October; A.L.A. p. 345)  ",5
ARGENTINE REPUBLIC,,"wepe. au CULE av. 2¥,uu7, wv issue reyuiations [under Act No. 12,981 of  5 May above]. (B. O. 7 October; A.L.A. p. 822)  ",5
ARGENTINE REPUBLIC,,"Sept. 27 Act No. 13,020, to prescribe rules for the fixing of wages and  the regulation of conditions of employment in agriculture. (B.O.  6 October; A.L.A. p. 354) Arg. 1  ",5
ARGENTINE REPUBLIC,,"Oct. 3 Act No. 13,040, to continue in operation [until 31 December 1949]  the provisions respecting dismissal and compensation laid down  in Act No. 12,908 [of 24 December 1946] to promulgate the Pro-  fessional Journalists Code. (B.O. 14 October; A.L.A. p. 389)  ",5
ARGENTINE REPUBLIC,,"Oct. 3 Acts No. 13,042 and No. 13,044, to amend the law respecting  seamen’s pensions [amend sections 12 and 49 of Decree No. 6395  of 1 March 19464). (B.O. 10 and 15 October; A.L.A. pp. 390  and 391)  ",5
ARGENTINE REPUBLIC,,"Oct. 15 Decree No. 32,063, to approve the regulations for the National  Economic Council. (B.O. 4 December; A.L.A. p. 832)  ",5
ARGENTINE REPUBLIC,,"Oct. 16 Act No. 13,075, to reorganise the General Directorate of Assist-  ance and Social Welfare for Railwaymen. (B.O. 20 October;  A.L.A. p. 434)  PROVINCES  ",5
ARGENTINE REPUBLIC,Buenos Aires,"Feb. 8 Act No. 5116, to establish a Ministry of Health and Social  Assistance. {(A.L.A. p. 945)  ",5
ARGENTINE REPUBLIC,Buenos Aires,"Nov. 6 Act. No. 5178, to establish labour courts throughout the Pro-  vince. (A.L.A. p. 1071)  ",5
ARGENTINE REPUBLIC,Buenos Aires,"Nov. 15 Act No. 5196, to establish an Institute for Vocational Readapta-  tion and Retraining. (A.L.A. p. 1085)  ",5
ARGENTINE REPUBLIC,Cérdoba,"Feb. 20 Act No. 4106, to authorise the Government to incorporate new  wage scales in contracts for public works. (A.L.A. p. 1156)  ",5
ARGENTINE REPUBLIC,Entre Rios,"Feb. 25 Decree No. 3730 M.G., to specify the procedure for the applica-  tion of penalties for contraventions of the labour laws. (A.L.A.  p. 1246)  ",5
ARGENTINE REPUBLIC,Entre Rios,B.O. = Boletin Oficial de la Repiiblica Argentina.  ,5
ARGENTINE REPUBLIC,Entre Rios,"A.L. A. = Anales de Legislacién Argentina, Vol. VII.  31.8. 1924 (Arg. 1). — 4 L.S. 1946 (Arg. 1).  g  ",5
ARGENTINE REPUBLIC,Entre Rios,1947—Index I — 6 —  ,6
ARGENTINE REPUBLIC,Jujuy,"Jan. 4 Act No. 1721, respecting compulsory holidays and the opening  and closing of establishments [weekly rest] [amended by Act  No. 1745 of 19 May 1947]. (A.L.A. pp. 1294 and 1324)  ",6
ARGENTINE REPUBLIC,Jujuy,"Jan. 4 Act No. 1728, toempower the Regional Labour and Welfare Office  to supervise the enforcement of labour laws. (A.L.A. p. 1302)  ",6
ARGENTINE REPUBLIC,Jujuy,"Jan. 21. Act No. 1740, to provide for the keeping of a single register [for  the purposes of the various labour laws] by employers with two  or more salaried or wage-carning employees in their employment.  (A.L.A. p. 1321)  ",6
ARGENTINE REPUBLIC,Jujuy,"Mar. 24 Decree No. 1860G., to issue regulations under Act No. 1719 [of  31 December 1946] to make a health card compulsory for wage-  earning and salaried employees. (A.L.A. p. 1376)  ",6
ARGENTINE REPUBLIC,La Rioja,"Oct. 10°’ Act No. 1098, to prescribe the opening and closing hours for  shops [repeals Act No. 596]. (A.L.A. p. 1403)  ",6
ARGENTINE REPUBLIC,Mendoza,"Mar. 24 Act No. 1633, to fix minimum wage and salary rates and hours  of work for salaried and wage-earning employees employed in  the public services. (A.L.A. p. 1426)  ",6
ARGENTINE REPUBLIC,San Juan,"Mar. 26 Act No. 1042, to lay down rules for the application of penalties  under the labour laws [amends Act No. 690 of 9 October 1935].  (A.L.A. p. 1514)  ",6
ARGENTINE REPUBLIC,Santa Fe,"Mar. 1 Act No. 3131, to establish a system of family allowances for  wage-earning and salaried employees who are employed on  account of another in private undertakings and civil activities.  (A.L.A. p. 1614) ,  ",6
ARGENTINE REPUBLIC,Santa Fe,"Mar. 6 Act No. 3138, to set up a Ministry of Industries, Vocational  Guidance and Apprenticeship. (A.L.A. p. 1620)  ",6
ARGENTINE REPUBLIC,Santa Fe,"Mar. 6 «© Act No. 3139, to set up a Ministry of Welfare and Social Security  [repeals Act No. 3069 of 18 August 1942]. (A.L.A. p. 1622)  ",6
ARGENTINE REPUBLIC,Tucuman,"Jan. 2 Act No. 2018, to declare that the provision of free permanent  medical attendance shall be compulsory in all establishments  engaged in industry, agriculture, stock-raising, forestry, com-  merce, etc. [amended by Act No. 2029 of 23 January 1947].  (A.L.A. pp. 1670 and 1679)  ",6
ARGENTINE REPUBLIC,Tucuman,"Jan. 3 Act No. 2016, to establish a Ministry of Health and Social] Assist-  ance. (A.L.A. p. 1668)  ",6
ARGENTINE REPUBLIC,Tucuman,"Jan. 7 Act No. 2027, to make compulsory the provision of drinking or  filtered water in factories and in the dwellings of salaried and  wage-earning employees of industrial establishments [amended  by Act No, 2116 of 12 November 1947]. (A.L.A. pp. 1677 and  4741)  ",6
ARGENTINE REPUBLIC,Tucuman,"Feb. 14 Decree No. 214, to issue regulations under Act No. 2018 [of  2 January above] respecting compulsory free medical attendance  in industrial and other undertakings. (A.L.A. p. 1773)  ",6
ARGENTINE REPUBLIC,Tucuman,"Dec. 6 Act No. 2126, to set up labour courts. (A.L.A. p. 1746)  ",6
ARGENTINE REPUBLIC,Tucuman,"A.L.A. = Anales de Legislacién Argentina, Vol. VII.  —7— 1947-—Index I  ",6
AUSTRALIA,,"Jan. 16 Amendments of the Navigation (Masters and Seamen) Regula-  tions, made under the Navigation Act, 1912-1942. S.R. No. 5.  ",7
AUSTRALIA,,"Feb. 27 Re-establishment and Employment (Licences) Regulations,  made under the Re-establishment and Employment Act, 1945 5.  S.R. No. 20.  ",7
AUSTRALIA,,"Mar. 26 Amendments of the National Security (Coal Mining Industry  Employment) Regulations [S.R. 1941, No. 25, as amended]  {further amendments: May 21 and May 28]. S.R. No. 42, No. 61  and No. 67.  ",7
AUSTRALIA,,"Mar. 28 An Act to provide for the prevention or settlement by concilia-  tion or arbitration of industrial disputes in connexion with  stevedoring operations, to regulate industrial matters in connexion  with stevedoring operations in the course of trade and commerce  with other countries or among the States, to regulate and control  LILe perlorulalce Ol SLEVCUUrLip Operallvulls, lo provide Lor tile  establishment of a Stevedoring Industry Commission, and for  other purposes. No. 2. Stevedoring Industry Act, 1947.  Austral. 1  ",7
AUSTRALIA,,"Mar. 28 An Act relating to the imposition, assessment and collection of  a charge in respect of the employment of waterside workers.  No. 3. Stevedoring Industry Charge Assessment Act, 1947.  ",7
AUSTRALIA,,"Mar. 28 An Act to impose a charge in respect of the employment of  waterside workers. No. 4. Stevedoring Industry Charge Act,  1947.  ",7
AUSTRALIA,,"May 14 Re-establishment and Employment (Leave) Regulations, made  under the Re-establishment and Employment Act, 1945 §[amend-  ment: Nov. 5}. S.R. No. 54 and No. 155.  ",7
AUSTRALIA,,"May 14 Amendments [of regulation 3] of the Hospital Benefits (Private  Hospitals) Regulations, made under the Hospital Benefits Act ,  1945 [amends 8.R. 1946, No. 2 and No. 52}. 8.R. No. 56.  ",7
AUSTRALIA,,"May 20 An Act to amend the Commonwealth Conciliation and Arbitra-  tion Act, 1904-1946 ®, and for other purposes. No. 10. Common-  wealth Conciliation and Arbitration Act, 1947. Austral. 2  ",7
AUSTRALIA,,"June 3 An Act to amend the Social Services Contribution Act, 1945-1946  [Acts No. 40 of 1945 and No. 33 of 1946]. No. 17. Social  Services Contribution Act, 1947.  ",7
AUSTRALIA,,"June 4 An Act to amend the Seamen’s Compensation Act, 1911-1938 ”.  No. 18. Seamen’s Compensation Act Amendment Act, 1947.  ",7
AUSTRALIA,,"June 10 An Act relating to aliens [section 10 relates to employment].  No. 22. Aliens Act, 1947.  ",7
AUSTRALIA,,"June 11 An Act to amend and consolidate the law relating to the payment  of age pensions, invalid pensions, widows’ pensions, maternity  allowances, child endowment, unemployment benefits and  sickness benefits, and for other purposes. No. 26. Social Ser-  vices Consolidation Act, 1947. Austral. 3  ‘June 11 An Act to declare that certain enactments relating to social  ' services have full force and effect, and for other purposes. No. 27.  Social Services Legislation Declaratory Act, 1947.  ",7
AUSTRALIA,,"S.R. = Statutory Rules.  5 L.S. 1945 (Austral. 1). — ® L.S. 1928 (Austral. 2) (consolidation); 1930  (Austral. 11); 1934 (Austral. 15); see also Acts Nos. 14 and 30 of 1946. —  7 Bulletin of the International Labour Office (Basle), 1912, Vol. VII, p. 337;  ",7
AUSTRALIA,,L.S. 1938 (Austral. 4).  ,7
AUSTRALIA,,1947—Index I — § —  ,8
AUSTRALIA,,"June 12 An Act relating to pharmaceutical benefits [repeals Acts No. 11  of 1944 and No. 35 of 1945]. No. 33. Pharmaceutical Benefits  Act, 1947.  ",8
AUSTRALIA,,"June 12 An Act to amend [sections 4 and 8 of] the Hospital Benefits Act,  1945 [No. 47 of 1945]. No. 34. Hospital Benefits Act, 1947.  ",8
AUSTRALIA,,"June 13 Regulation to amend the Social Services Contribution Regula-  tions [S.R. 1945, No. 191, and 1946, No. 134}, made under the  Social Services Contribution Assessment Act, 1945-1946 [further  amendment: Dec. 19]. S.R. No. 78 and No. 172.  ",8
AUSTRALIA,,"July 3 Amendment of the Re-establishment and Employment Regula-  tions [S.R. 1945, No. 187, as amended] [further amendments:  July 29]. S.R. No. 87 and No. 100.  ",8
AUSTRALIA,,"Sept. 3 Amendments fof regulations 3, 59 and 113] of:the Seamen’s  Compensation Regulations [S.R. 1926, No. 135, as amended],  made under the Seamen’s Compensation Act, 1911-19477. S.R.  No. 124.  ",8
AUSTRALIA,,"Sept. 3 Amendment [of Regulation 78] of the Navigation (Life-saving  Appliances) Regulations [S.R. 1935, No. 100, as amended].  S.R. No. 125.  ",8
AUSTRALIA,,"Oct. 8 Regulations under the Commonwealth Conciliation and Arbitra-  tion Act, 1904-1947 [see under May 20 above] [repeal 8.R. 1928,  No. 81, as amended]. 8.R. No. 142. Conciliation and Arbitra-  tion Regulations.  - Oct. 8 Amendments fof regulations 3 and 4 and repeal of regulations  14 and 14A] of the National Security (Industrial Peace) Regula-  tions §&. S.R. No. 143.  ",8
AUSTRALIA,,"Dec. 11. An Act to approve the amended Constitution of the International  Labour Organisation. No. 91. International Labour Organisa-  tton Act, 1947.  ",8
AUSTRALIA,,"Dec. 19 Stevedoring Industry (Port Quotas) Regulations, made under the  Stevedoring Industry Act, 1947. 5.R. No. 170.  ",8
AUSTRALIA,,"Dec. 19 Stevedoring Industry Charge Assessment Regulations, made  unger the Stevedoring Industry Charge Assessment Act, 1947.  R. No. 171.  STATES  New South Wales  ",8
AUSTRALIA,,"Mar. 28 An Act to make further provision for relating the hours of work  in certain industries; to amend the Industrial Arbitration Act,  1940, and certain other Acts; and for purposes connected there-  with. No. 6. Industrial Arbitration (Forty Hours Week)  Amendment Act, 1947.  ",8
AUSTRALIA,,"Mar. 28 An Act to amend the Workers’ Compensation Act, 1926-1946 ®,  in certain respects and for purposes connected therewith. No. 9.  Workers’ Compensation (Amendment) Act, 1947.  ",8
AUSTRALIA,,"Mar. 28 An Act to make further provisions for the management and  regulation of mines of coal and mines of shale; to amend the  Coal Mines Regulation Act, 1912-1941, and certain other Acts;  and for purposes connected therewith. No. 12. — Coal Mines  Regulation (Amendment) Act, 1947.  ",8
AUSTRALIA,,"S.R. = Statutory Rules.  §L.S. 1941 (Austral. 1); 1942 (Austral. 3). — ®L.S. 1926 (Austral. 5)  ... 1938 (Austral. 5); also Acts No. 26 of 1941, No. 13 of 1942, No. 32 of  1944, No. 20 of 1945 and No. 41 of 1946. _  — 9 — 1947—Index I  ",8
AUSTRALIA,New South Wales,"Mar. 28 An Act to increase the rates of pensions payable under the Coal  and Oil Shale Mine Workers (Pensions) Act, 1941-1942; to make  further provisions as to the granting of such pensions and the  contributions to the Funds established under the said Act; for  these and other purposes to amend the said Act in certain respects;  to validate certain matters; and for purposes connected therewith.  No. 14. Coal and Shale Mine Workers (Pensions) Amendment  Act, 1947.  ",9
AUSTRALIA,New South Wales,"Sept. 19 Regulations, made under the Factories and Shops Act, 1912-1946""  to secure the safety and health of employees in factories in which  foundry operations are carried on. (New South Wales Govern-  ment Gazette, 26 Sept. p. 2257) 1.8.8. Vol. XXIV, No. 2, p. 51  ",9
AUSTRALIA,New South Wales,"Dec. 19 An Act to provide for the payment of a subsidy to certain coal  and oil shale mine workers incapacitated by reason of the inhala-  tion of dust; for this purpose to amend the Coal and Oil Shale  Mine Workers (Pensions) Art 1944.-49047° ta walidata rartain  matters; and for purposes connected therewith. No. 39. Coal  and Ou Shale Mine Workers (Pensions) Further Amendment Act,  1947.  ",9
AUSTRALIA,Queensland,"Feb. 20 Proclamations to appoint 1 March 1947 as the date on which the  Labour and Industry Act of 1946 and the Factories and Shops  Acts Amendments Act of 1945 shall come into operation.  (Queensland Government Gazette, Vol. CLX VIII, No. 41. p. 659)-  ",9
AUSTRALIA,Queensland,"Oct. 8 An Act to amend “ The Coal and Oi] Shale Mine Workers (Pen-  sions) Acts, 1941 to 1945”, in certain particulars. 11 Geo. VI,  No. 26. The Coal and Oil Shale Mine Workers (Pensions) Acts  Amendment Act of 1947.  ",9
AUSTRALIA,Queensland,"Oct. 10 .-An Act to. amend. -“ The-Industrial Conciliation and Arbitration -  Acts, 1932-1946 ”!!, in certain particulars. 11 Geo. VI, No. 27.  The Industrial Conciliation and Arbitration Acts Amendment Act  of 1947.  ",9
AUSTRALIA,Queensland,"Dec. 9 An Act to amend “ The Coal Mining Acts, 1925 to 1940” #8, in  certain particulars. 11 Geo. VI, No. 38. The Coal Mining Acts  Amendment Act of 1947. 1.8.8. Vol. XXIV, No. 2, p. 54  ",9
AUSTRALIA,Queensland,"Dec. 15 An Act to amend “ The Workers’ Compensation Acts, 1916 to  1946 ” in certain particulars. 12 Geo. VI, No.1. The Workers’  Compensation Acts Amendment Act of 1947.  ",9
AUSTRALIA,South Australia,"Oct. 2. An Act to amend the Holidays Act 1910-1935 [new section 4a  (bank half-holidays)]. No. 6. Holidays Act Amendment Act,  1947,  ",9
AUSTRALIA,South Australia,"Nov. 20 An Act to amend the Shearers, Accommodation Act, 1922-1942  {amends section 6]. No. 24. Shearers Accommodation Act Amend-  ment Act, 1947.  10 Bulletin of the International Labour Office (Basle), 1915, Vol. X, pp. 264  and 286; ... L.S. 1936 (Austral. 3); see also Acts No. 34 and No. 42 of  1941; No. 16 of 1943 and No. 17 of 1946. — "" L.S. 1933 (Austral. 1);  ... 1938 (Austral. 3); for further amendments see L.S. 1946, Indexes, p. 4,  Dec. 24, and footnote 7. — * Extracts: U.S. 1925 (Austral. 7); last amendment:  Act No. 3 of. 16 October 1940. — LS. 1925 (Austral.5); ...41939  (Austral. 2); for further amendments see L.S. 1946, Indexes, p. 4, Dec. 20, and  ",9
AUSTRALIA,footnote 6,1947—Index f — 10 —  ,10
AUSTRALIA,South Australia,"Dec. 11. An Act to amend the Bakehouses Registration Act, 1945 [amends  sections 3 and 9 and inserts section 3a]. No. 43. Bakehouses  Registration Act Amendment Act, 1947.  ",10
AUSTRALIA,South Australia,"Dec. 11. An Act to amend the Industrial Code, 1920-1943 4 [inserts new  sections relating to posts of President and Deputy President of  the Industrial Court]. No. 49. Industrial Code Amendment Act,  1947.  ",10
AUSTRALIA,South Australia,"Dec. 11. An Act to amend the Workmen’s Compensation Act, 1932-1944 5,  No. 52. Workmen’s Compensation Act Amendment Act, 1947.  ",10
AUSTRALIA,Tasmania,"Mar. 27 An Act to amend [section 2 of] the Miners’ Pensions Act, 1946  [10 Geo. VI, No. 48]. 11 Geo. VI, No. 2. Miners’ Pensions  Act, 1947.  ",10
AUSTRALIA,Tasmania,"Apr. 22 An Act to amend [sections 2 and 33 of] the Workers’ (Occupational  Diseases) Relief Fund Act, 1928 1% 11 Geo. VI, No. 17. Workers’  (Occupational Diseases) Relief Fund Act, 1947.  ",10
AUSTRALIA,Tasmania,"May 2 An Act to amend [section 6 of] the Mines and Works Regulation  Act, 1915 [see Reprint of Statutes, Vol. V, p. 649]. 11 Geo. VI,  No. 29. Munes and Works Regulation Act, 1947.  ",10
AUSTRALIA,Tasmania,"May 2 An Act to make provision for the establishment of a Domestic  Assistance Service and to authorise. the making of grants to  associations providing domestic assistance, and for purposes  connected therewith. 11 Geo. VI, No. 30. Domestic Assistance  Service Act, 1947.  ",10
AUSTRALIA,Tasmania,"Dec. 19 An Act to amend the Workers’ Compensation Act, 1927 [for Act,  as amended to 1936, see Reprint of Statutes, Vol. V, p. 283;  last subsequent amendment by Act of 29 October 1946 (10 Geo. VI,  No. 34)] [additional definitions; liability of employers in respect of  injuries and for medical and hospital services, etc.]. 11 and  12 Geo. VI, No. 93. Workers’ Compensation Act, 1947.  ",10
AUSTRALIA,Victoria,"Feb. 10 Proclamation to specify diseases in relation to processes or  ’ occupations [for the purposes of subsection (3) of section 8 of the  Workers’ Compensation Act, 1946]. (Victoria Government Gazette,  No. 96, p. 1046)  ",10
AUSTRALIA,Victoria,"July 1 An Act to amend sections six, seven, eight, nine and twenty-three  of the Coal Mine Workers’ Pensions Act, 1942 [increase of pensions  and additional payments to mine workers]. No. 5223. Coal  Mine Workers’ Pensions Act, 1947.  ",10
AUSTRALIA,Victoria,"Dec. 16. An Act to amend the provisions of the Factories and Shops Acts 37  relating to the making, baking and delivery of bread [holidays  in bread trade]. No. 5238. Factories and Shops (Bread) Act, 1947.  ",10
AUSTRALIA,Victoria,"Dec. 28 An Act to amend section one hundred and seventy-one of the  Factories and Shops Act 19281? and section twenty-two of the  Factories and Shops Act 1941 [date of operation of prices and  rates determined by the Industrial Appeals Court]. No. 5261.  Factories and Shops (Determinations) Act, 1947.  141.8. 1926 (Austral. 1); 1935 (Austral. 10); 1936 (Austral. 7); also Act  No. 87 of 1943. — 5 L.S. 1932 (Austral. 11); 1938 (Austral. 6); also Acts No. 65  of 1940, No. 50 of 1941, No. 39 of 1943 and No. 33 of 1944. — 1° L.S. 1929  (Austral. 2); ... 1939 (Austral. 4); see also L.S. 1945, Indexes, p. 15, June 8,  and footnote 13. — 37 L.S. 1929 (Austral. 13); ... 1937 (Austral. 4); for last  subsequent amendments: Act No. 5085 of 114 December 1945 and Act No. 5111  ",10
AUSTRALIA,Victoria,of 9 April 1946.  — 11 — {947—Index I  ,10
AUSTRALIA,Western Australia,"Jan. 24 An Act to amend the Timber Industry Regulation Act, 1926-  1937 18, as amended by Act No. 20 of 1937 [amends definition of  timber]. No. 41 of 1946. Timber Industry Regulation Act  Amendment Act, 1946.  ",11
AUSTRALIA,Western Australia,"Jan. 24 An Act to amend section one hundred and one of the Factories  . and Shops Act, 1920-1937 1® [days and hours of closing of certain  shops]. No. 47 of 1946. Factories and Shops Act Amendment  Act (No. 2), 1946.  ",11
AUSTRALIA,Western Australia,"Jan. 24 An Act to consolidate and amend the law relating to the inspection  and regulation of mines, and for other relative purposes. No. 54  of 1946. Mines Regulation Act, 1946.  ",11
AUSTRALIA,Western Australia,"Jan. 24 An Act to amend the Factories and Shops Act, 1920-1937 19  {amendments relating to holidays with pay, definition of  “factory ”, minimum wages, notice of dismissal payment for non-  attendance through ill health]. No. 60 of 1946. Factories and  Whee per a dereretiseuety <ELY [LIU. Uy LYKU.  ",11
AUSTRALIA,Western Australia,"Jan. 24 An Act to consolidate and amend the law relating to the inspection  and. regulation of coal mines, and for other relative purposes.  No. 63 of 1946. Coal Mines Regulation Act, 1946.  ",11
AUSTRALIA,Western Australia,".Sept. 17 Regulations and General Rules under the Coal Mines Regulation  . Act, 1946. (Government Gazette, 19 September, p. 1788)  ",11
AUSTRALIA,Western Australia,"Nov. 1. An Act to amend section thirteen and to repeal section fifteen of  the Coal Mine Workers (Pensions) Act, 1943-1944 [No. 23 of 1943  and No. 33 of 1944]. No. 15 of 1947. Coal Mine Workers  (Pensions) Act Amendment Act, 1947.  ",11
AUSTRALIA,Western Australia,"Dec. 10 An Act to amend section fifty-nine of the Inspection of Machinery  Act, 1921. No. 37 0f 1947. Inspection of Machinery Act Amend-  ment Act, 1947.  ",11
AUSTRALIA,Western Australia,"Dec. 11. An Act to amend section ninety-nine of the Factories and Shops  Act, 1920-1946.18, No. 44 of 1947. Factories and Shops Act  Amendment Act, 1947. :  TERRITORIES  ",11
AUSTRALIA,Northern Territory,"Sept. 18 Aboriginals Ordinance, 1947. No. 8.  ",11
AUSTRALIA,Northern Territory,"Sept. 25 The Mining Ordinance, 1947. No. 9.  ",11
AUSTRALIA,Papua — New Guinea,"Apr. 23 An Ordinance to amend the Native Labour (Wages and Conditions  of Employment) Ordinance, 1945. No. 3. The Native Labour  (Wages and Conditions of Employment) Ordinance, 1947.  ",11
AUSTRALIA,Papua — New Guinea,"May 15 The Workers’ Compensation Ordinance, 1947. No. 5.  ",11
AUSTRIA,,"Jan. 15 Federal Constitutional Act to amend the Associations Reorgan-  -jsation Act of 34 July 1945 (St.G.B]. No. 102) (Associations  Reorganisation Act Amendment Act, 1947). (B.G.BIl. No. 56)  ",11
AUSTRIA,,B.G.Bl. = Bundesgesetzblatt fiir die Republik Osterreich.  18 £8. 1926 (Austral. 11). — 1 L.S. 1938 (Austral. 1); amendment:  ,11
AUSTRIA,,Act No. 26 of 1939.  ,11
AUSTRIA,,1947—Index I — 12 —  ,12
AUSTRIA,,Feb. 26 Federal Act respecting the determination of conditions of employ-  ment and remuneration by means of collective agreements and  rules of employment (Collective Agreements Act). (B.G.BI.  No. 76) Aus. 1  ,12
AUSTRIA,,Mar. 26 Federal Act respecting the nationalisation of the electrical industry  (Second Nationalisation Act). (B.G.B]. No. 81)  ,12
