country,region,text,page
ARGENTINA,,"9/VIII/1985 Order No. 2380 (with rules annexed) concerning the provision of benefits in the form  of services for non-permanent rural workers. (ibid., 13 Aug.)  ",2
AUSTRALIA,,"31/V/1984 Conciliation and Arbitration Regulations (Amendment). (Statutory Rules, 1984,  No. 101)  ",2
AUSTRALIA,,"25/V1I/1984 Public Service Reform Act 1984.  [Inter alia, amends |. the Public Service Act 1922 by inserting after Part II a Part IIA: Personnel  Management (personnel management reviews, equal employment opportunity programmes,  industrial democracy plans (participation by employees in decision-making processes), etc.); after  Div. 2A of Part III, inserts a Div. 2B: Part-time offices; 2. the Long Service Leave  (Commonwealth Employees) Act 1976.]  ",2
AUSTRALIA,,25/V1/1984 Social Security and Repatriation Legislation Amendment Act 1984.  ,2
AUSTRALIA,,"27/V1/1984 Public Service Regulations (Amendment). (ibid., No. 140)  [Miscellaneous amendments. Inter alia, insert a new Div. I1]A—Discrimination in employment.  Repeal Reg. 122 of the Public Service Regulation (Statutory Rules 1935 No. [8). Entry into force  on | July 1984.]  ",2
AUSTRALIA,,"25/X/1984 Health Legislation Amendment Act 1984.  [Inter alia, Part III: Amendments of the Health Insurance Act 1973.]  ",2
AUSTRALIA,,25/X/1984 Conciliation and Arbitration Amendment Act 1984.  ,2
AUSTRALIA,,26/X/1984 Conciliation and Arbitration Regulations (Amendment). No. 315 of 1984.  [Miscellaneous amendments relating to a ballot of the members of an organisation of workers or  employers. ]  ,2
AUSTRALIA,,27/X1/1984 Superannuation (Retiring Age) Regulations (Amendment). No. 368 of 1984.  ,2
AUSTRALIA,,"19/X1I/1984 Public Service Regulations (Amendment). No. 471 of 1984.  [Amend, inter alia, Part V: Promotion, transfer and temporary performance and repeal  Part V1.]  ",2
AUSTRALIA,,"21/XI1/1984 Superannuation (Retiring age) Regulations (Amendment). (ibid., 1984, No. 480)  [Amend Reg. 5 (minimum retiring age).]  ",2
AUSTRALIA,,(73) 3 1986—List No. 3  ,3
AUSTRALIA,Queensland,12/X/1984 Carriage of Dangerous Goods by Road Act 1984.  ,3
AUSTRALIA,Queensland,26/X/1984 Superannuation Trust Funds (Protection of Employee Entitlements) Act 1984.  ,3
AUSTRALIA,Queensland,"20/111/1985 Industrial Conciliation and Arbitration Amendment Act 1985.  [Amendments relating, inter alia, to the definition of “strikes”; resignation from membership of  an industrial union; offences by industrial unions in relation to strikes or lock-outs; cancellation  of registration of union; power to direct secret ballots. Insertion of a new s. 101A (prejudice  of employee by reason of non-membership of union).}  ",3
AUSTRALIA,Queensland,20/II1/1985 Act to amend the Queensland Marine Act 1958-1979 and the Queensland Marine  Amendment Act 1981 each in certain particulars. No. 8 of 1985.  ,3
AUSTRALIA,Queensland,15/IV/1985 Construction Safety Act Amendment Act 1985.  [Amendments relating to powers of inspectors and police; licences for construction and  demolition; restricted employment in certain occupations. }  ,3
AUSTRALIA,Queensland,17/TV/1985 Superannuation (Public Employees Portability and Act Amendment) Act 1985.  ,3
AUSTRALIA,South Australia,"8/II1/1984 Regulations under the Industrial Safety, Health and Welfare Act 1972. No. 36.  (Government Gazette, 8 Mar.)  (Construction work.]  ",3
AUSTRALIA,South Australia,"3/V/1984 Industrial Conciliation and Arbitration Act Amendment Act 1984.  [Amends, inter alia, s. 3 (objects of the Act), s. 108 (approval of industrial agreements), s. 115  (registration of associations of employees and employers).]  ",3
AUSTRALIA,South Australia,"20/XI1/1984 Equal Opportunity Act 1984. No. 95.  [Inter alia, Part III: Prohibition of discrimination on the ground of sex, sexuality, marital status or  pregnancy; Part IV: Prohibition of discrimination on the ground of race; Part V: Prohibition of  discrimination on the ground of physical impairment. ]  ",3
AUSTRALIA,South Australia,20/XI1/1984 Nurses Act 1984.  ,3
AUSTRALIA,South Australia,20/XII/1984 Co-operatives Act Amendment Act 1984.  ,3
AUSTRALIA,South Australia,"4/IV/1985 Regulations under the Radiation Protection and Control Act 1982. No. 47. (ibid.,  4 Apr.)  ",3
AUSTRALIA,South Australia,"27/V1I/1985 Regulations under the Industrial Safety, Health and Welfare Act 1972. No. 122 of  1985. (South Australian Government Gazette, 27 June)  [Amend the Construction Safety Regulations, 1974, to enforce stricter control of the use of  asbestos in certain insulating materials. ]  ",3
AUSTRALIA,Victoria,15/V/1984 Superannuation (Amendment) Act 1984.  [Miscellaneous amendments. }  ,3
AUSTRALIA,Victoria,22/V/1984 Equal Opportunity Act 1984.  ,3
AUSTRALIA,Victoria,11/IX/1984 Local Government (Long Service Leave) Act 1984.  [Miscellaneous amendments. ]  ,3
AUSTRALIA,Victoria,11/IX/1984 Workers Compensation (Amendment) Act 1984.  ,3
AUSTRALIA,Victoria,11/X/1984 Industrial Relations (Long Service Leave) Act 1984.  [Miscellaneous amendments. }  ,3
AUSTRALIA,Victoria,"13/X1/1984 Industrial Relations (Amendment) Act 1984.  [Amends, inter alia, s. 27 (constitution of conciliation and arbitration boards) and inserts a new  s. 59A (payment upon termination of employment in respect of annual holidays).]  ",3
AUSTRALIA,Victoria,20/X1/1984 Dangerous Goods (Road Transport) Act 1984.  ,3
AUSTRALIA,Victoria,4/VI1/1985 Health (Radiation Safety) Act 1985.  ,3
AUSTRALIA,Victoria,1986—List No. 3 4 (74)  ,4
AUSTRALIA,Western Australia,"— Dangerous Goods (Road Transport) Amendment Regulations (No. 2) 1984. (Government  Gazette, 1 Feb. 1985)  {Miscellaneous amendments to the Dangerous Goods (Road Transport) Regulations 1983.]  ",4
AUSTRALIA,Western Australia,— Dangerous Goods (Road Transport) Amendment Regulations (No. 3) 1984. (ibid.)  [Miscellaneous amendment to the Dangerous Goods (Road Transport) Regulations 1983.]  ,4
AUSTRALIA,Western Australia,"— Construction Safety Amendment Regulations 1985. (ibid., 5 Mar.)  [Deals mostly with demolitions; includes safety in demolition of material containing asbestos. ]  ",4
AUSTRALIA,Western Australia,"7/ViI1/1984 Mines Regulation Act [1946] Regulations 1976~1984. (ibid., 14 Sep.)  [Safety and health. Consolidation includes amendments of 30 Mar. 1984.]  ",4
AUSTRALIA,Western Australia,"21/V1/1985 Noise Abatement (Hearing Conservation in Workplaces) Amendment Regulations  1985. (Government Gazette of Western Australia, 24 June)  [Amends the 1983 Regulations on the same subject; prescribes measures for testing and controlling  the noise level in workplaces, with a view to improving or safeguarding occupational health and  safety.}  ",4
AUSTRIA,,"26/VIII/1983 Encouragement of Studies Act 1983. (Bundesgesetzblatt, Text 436):  ",4
AUSTRIA,,"15/X/1984 Order of the Federal Minister of Trade, Handicrafts and Industry, to amend the list of  trades requiring apprenticeship. (ibid., Text 419)  ",4
AUSTRIA,,"15/X/1984 Order of the Federal Minister of Trade, Handicrafts and Industry, to issue rules  respecting training in new trades requiring apprenticeship and to amend an Order to issue rules  respecting training. (ibid., Text 440)  [Concerns the following trades: machine fitter, harness-maker and ski manufacturer. ]  ",4
AUSTRIA,,"17/X/1984 A Federal Act to amend the Pensions Act of 1965 [Text 340} and the Forestry Workers  (Working Conditions) Act [Text 201 of 1969}. (ibid., Text 406)  {Inter alia, inserts a new s. 40a in the Pensions Act (suspension of regular cash allowances). }  ",4
AUSTRIA,,"27/X1/1984 General Social Insurance (Amendment) Act (No. 40). (ibid., Text 484)  ",4
AUSTRIA,,"27/X1/1984 Social Insurance (Small-Scale Industry) (Amendment) Act (No. 9). (ibid., Text 485)  ",4
AUSTRIA,,"27/X1/1984 Farmers’ Social Insurance (Amendment) Act (No. 8). (ibid., Text 486)  ",4
AUSTRIA,,"27/X1/1984 Social Insurance (Liberal Professions) (Amendment) Act (No. 4). (ibid., Text 487)  [Amends s. 8 (pension insurance contributions). ]  ",4
AUSTRIA,,"27/X1/1984 Public Servants’ Sickness and Accident Insurance (Amendment) Act (No. 14). (ibid.,  Text 488)  ",4
AUSTRIA,,"11/X11/1984 Federal Railroad Employees Pension Code of 1966 (Amendment) Act (No. 11). (ibid.,  Text 515)  [Inter alia, inserts a new s. 36a: “Suspension of regular monthly cash benefits” (concerns, inter  alia, simultaneous receipt of benefits and occupational income).]}  ",4
AUSTRIA,,"11/XII/1984 Order of the Federal Government respecting physical fitness of officials for certain  activities. (ibid., 1985, Text 2)  [Concerns, inter alia, special medical examinations which officials exposed to the substances listed  in s. 3(1) must undergo. Commencement: | Apr. 1985. The schedule prescribes the periodicity  and form of the examinations for each substance. ]  ",4
AUSTRIA,,"12/X1I/1984 A federal Act to amend the Wage Act of 1956 (Wage (Amendment) Act (No. 42)), the  Pensions Act of 1965, the Additional Income Allowance Act and the National Theatre Employees  Pension Act. (ibid., Text 548)  ",4
AUSTRIA,,(75) 5 1986—List No. 3  ,5
AUSTRIA,,"12/X11/1984 A federal Act to amend the Contract Employees Act of 1948 (Contract Employees  (Amendment) Act (No. 35)) and the Act respecting conditions of the employment of federal  forestry employees (Text 201 of 1969]. (ibid., Text 549)  ",5
AUSTRIA,,"12/X11/1984 A federal Act to amend the Civil Servants (Employment) Act of 1979 (Amendment  No. 2 of 1984), the Act respecting conditions of employment in the judicature [Text 305 of 1961],  the Act respecting employment of teachers employed by the Lander [Text 302 of 1984] and the  Act respecting conditions of employment of agriculture and forestry instructors employed by the  Lander [Text 176 of 1966]. (ibid., Text 550)  {Numerous amendments to all the Acts. In the Civil Servants Act, inter alia, inserts after s. 50a  new s. 50a (for a period up to one year, a civil servant may, at his request, work 50 per cent of the  normal weekly hours of work in order to take care of a close relative). ]  ",5
AUSTRIA,,"13/X11/1984 A federal Act to amend the Act of 1983 to promote studies. (ibid., Text 543)  {Amends ss. 2 and 8.]  ",5
AUSTRIA,,"28/111/1985 Home Leave Ordinance 1985. (ibid., Text 120)  [Concerns the public service. Repeals the Ordinance of 25 June 1974 on the same subject. ]  ",5
AUSTRIA,,"17/1V/1985 A federal Act to amend the Employment Market Promotion Act fof 12 Dec. 1968:  LS 1968—Aus. 2]. (ibid., Text 185)  ",5
AUSTRIA,,"9/V/1985 Social Insurance Amendment Act 1985. (ibid., Text 205)  [Amends the following: General social insurance Act (LS 1955—Aus. 3. . .1961—Aus. 2) as  regards ss. 49, 95 and 123; Act of 1978 respecting social insurance for self-employed persons  occupied in industry, ss. 62 and 83; Act of 1978 respecting social insurance for agricultural  workers (ss. 58 and 78); and Act of 1967 respecting sickness and accident insurance for-public  officials, s. 56.]  ",5
AUSTRIA,,"12/V1/1985 Schools (Amendment) Act (No. 8). (ibid., Text 271)  ",5
AUSTRIA,,"27/VI/1985 Act toamend the Equality of Treatment Act [of 23 Feb. 1979: LS 1979—Aus. 1]. (ibid.,  Text 290)  [Amends, inter alia, the title of the previous Act, which is to be “Federal Act respecting  equality of treatment between men and women as regards employment (Equality of Treatment  Act)”. J  ",5
AUSTRIA,,"28/V1/1985 Provincial Agriculture and Forestry Teachers Act. (ibid., Text 296)  [Repeals Act of 1966 on the same subject. Entry into force: 1 Sep. 1985.]  ",5
BARBADOS,,"30/IV/1984 National Insurance and Social Security (Claims and Payments) Regulations 1984.  S.I. 1984 No. 148. (Official Gazette, Supplement, 22 Oct.)  ",5
BARBADOS,,8/X/1984 National Insurance and Social Security (Employment Injury Claims and Payments)  Regulations 1984. S.1. 1984 No. 149. (ibid.)  ,5
BARBADOS,,11/11/1985 National Insurance and Social Security (Non-Contributory Old Age Pensions)  (Amendment) Regulations 1985. S.I. 1985 No. 41.  [Amend reg. 6 of the National Insurance and Social Security (Non-Contributory Old Age  Pensions) Regulations 1982.]  ,5
BARBADOS,,"10/VII/1985 Pensions (Miscellaneous Provisions) Act 1985. (ibid., 15 July)  [Amends earlier legislation concerning the age of retirement and pensions of persons in the public  service, and concerning survivors’ benefits. }  ",5
BARBADOS,,"25/VII/1985 The National Insurance and Social Security (Employment Injury Benefit)  (Amendment) Regulations 1985. S.I. 1985 No. 124. (ibid., Supplement, 5 Aug.)  [Amend earlier enactments concerning benefits payable to specified persons on the death of an  insured person in consequence of an injury suffered in the course of employment. ]}  ",5
BARBADOS,,"25/VII/1985 The National Insurance and Social Security (Benefit) (Amendment) Regulations 1985.  S.1. 1985 No. 123. (ibid.)  [Amend earlier enactments concerning maternity benefit, survivors’ benefit and unemployment  benefit. ]  ",5
BARBADOS,,1986—List No. 3 6 (76)  ,6
BELGIUM,,"2/111/1984 Royal Order to amend the Royal Order of 8 Apr. 1976 establishing the family benefits  scheme for self-employed workers. (Moniteur belge-Belgisch Staatsblad, 13 Mar.)  [Changes mainly in rates of benefit.)  ",6
BELGIUM,,"29/11/1984 Royal Order made under s. 2 of Royal Order No. 288 of 31 Mar. 1984 to abolish the  Social Security Office for seamen in the mercantile marine. (ibid., |1 Apr.)  {Numerous amendments to the Legislative Order of 7 Feb. 1945 (LS 1945—Bel. 10) respecting  social security for seamen in the mercantile marine. }  ",6
BELGIUM,,"4VI/I984 Royal Order to amend s. 143 of the Royal Order of 20 Dec. 1963 [LS 1963—Bel.  . 1967—Bel. 2A] respecting employment and unemployment. (ibid., 18 June)  ‘Ceeee in which a worker’s unemployment is abnormally prolonged or resumed. ]  ",6
BELGIUM,,"26/X/1984 Royal Order to amend the Royal Order of 10 Jan. 1979 respecting safety, health and  workplace improvement committees in mines and underground quarries. (ibid., 12 Dec.)  [Replaces the title of the Royal Order of 10 Jan. 1979 by “Royal Order respecting prevention  policy and safety, health and workplace improvement committees in mines and underground  quarries”. Amends, inter alia, ss. | to 7 (Ch. II: Prevention policy and setting up of safety, health  and workplace improvement committees). }  ",6
BELGIUM,,"5/X1/1984 Royal Order to amend s. 2 of the Royal Order of 1 Feb. 1984 concerning the entitle-  ment to unemployment benefits of older workers dismissed from their employment. (ibid.,  29 Nov.)  ",6
BELGIUM,,"6/X1/1984 Royal Order to amend the Royal Order of 4 Nov. 1963 made under the Act of 9 Aug.  1963 instituting and organising a compulsory sickness and disability insurance scheme. (ibid.,  13 Nov.)  [Amends s. | of the Royal Order of 4 Nov. 1963.]  ",6
BELGIUM,,"12/X1/1984 Royal Order under s. 9 of Royal Order No. 17 of 9 Mar. 1982 reducing temporarily the  employers’ social security contributions with a view to promoting the engagement of young  jobseekers. (ibid., 22 Nov.)  ",6
BELGIUM,,12/X1/1984 Royal Order to amend Royal Order No. 17 of 9 Mar. 1982 reducing temporarily the  employers’ social security contributions with a view to promoting the engagement of young  jobseekers. (ibid.)  ,6
BELGIUM,,"3/XI1/1984 Act to amend Royal Order No. 38 of 27 July 1967 to provide for the social status of self-  employed persons. (ibid., 19 Dec.)  [Period of limitation for the recovery of contributions. ]  ",6
BELGIUM,,"3/X11/1984 Royal Order to amend the Royal Order of 19 Sep. 1980 respecting entitlement of aged  frontier workers who are dismissed or totally unemployed to unemployment allowances and  additional compensation. (ibid., 20 Dec.)  ",6
BELGIUM,,"6/XII/1984 Executive Order respecting the vocational training of persons engaged in an agricul-  tural activity. (ibid., 4 Apr. 1985)  ",6
BELGIUM,,"10/X11/1984 Royal Order to amend the Royal Order of 3 Nov. 1969 to make special rules for the  application to flight personnel in civil aviation of Royal Order No. 50 of 24 Oct. 1967 [LS 1967—  Bel. 4] respecting retirement and survivors’ pensions for employed persons. (ibid., 20 Dec.)  [Miscellaneous amendments, inter alia, to s. 8 (calculation of reference pension), s.9 (gross  remuneration of test pilots and air hostesses) and s. 19 (proof of occupation as member of flight  personnel). ]  ",6
BELGIUM,,"10/XI1/1984 Ministerial Order to insert a new s. 77ter in the Ministerial Order of 4 June 1964  respecting unemployment. (ibid., 22 Dec.)  [S. 77ter: exemption of unemployed persons fulfilling certain conditions from signing on with the  commune. ]  ",6
BELGIUM,,"12/XII/1984 Royal Order to amend the general labour protection regulations as to lifting devices.  (ibid., 4 Jan. 1985)  ",6
BELGIUM,,"14/XI1/1984 Royal Order to issue rules for the application to education and psycho-medical-social  centres of Royal Order No. 230 of 21 Dec. 1983 [LS 1983—Bel. 1B] respecting traineeships and  job integration for young persons. (ibid., 20 Dec.)  [Model contract in annex. ]  ",6
BELGIUM,,(77) 7 1986—List No. 3  ,7
BELGIUM,,"14/X1I/1984 Royal Order to amend the Royal Order of 6 July 1967 made under s. 6 of the Act of  30 June 1967 to extend the terms of reference of the Compensation Fund for Workers Dismissed  on the Closure of their Undertakings. (ibid., 28 Dec.)  [Replaces s. 7 (maximum amount of payments made by the Fund to each worker). ]  ",7
BELGIUM,,"14/XII/1984 Royal Order to amend the amounts of remuneration laid down in the Act of 3 July  1978 [LS 1978—Bel. 1] respecting contracts of employment. (ibid.)  {Amends, inter alia, s. 65 (amount of remuneration for purposes of the radius clause). ]  ",7
BELGIUM,,"17/X11/1984 Royal Order to amend the Royal Order of 4 Nov. 1963 made under the Act of 9 Aug.  1963 to institute and organise a compulsory sickness and disability insurance scheme. (ibid.,  29 Dec.)  [Amends s. 240ser (provisions as to periods of employment: reduced hours of work). ]  ",7
BELGIUM,,"19/XI11/1984 Royal Order to amend Royal Order No. 38 of 27 July 1967 to provide for the social  status of self-employed persons. (ibid., 29 Jan. 1985)  ",7
BELGIUM,,"27/X11/1984 Royal Order to amend s. 141 of the Royal Order of 20 Dec. 1963 [LS 1963—Bel.  2... 1967—Bel. 2A] respecting employment and unemployment. (ibid., 17 Jan. 1985)  (Supplements s. 14] (prohibition of simultaneous receipt of unemployment benefit and the  allowance for temporary and total incapacity for work). }  ",7
BELGIUM,,"8/1/1985 Ministerial Order issued under s. 7 of the Royal Order of !9 Sep. 1980 respecting the  entitlement of elderly frontier workers who are dismissed or totally unemployed to unemploy-  ment allowances and additional compensation. (ibid., 8 Feb.) ,  ",7
BELGIUM,,"22/1/1985 Reconstruction Act containing provisions in the social field. (ibid., 24 Jan.)  [Commencement: | Jan. 1985. Inter alia, Ch. III: Social security; Div. 3: Measures to combat  contractors of manpower; Div. 4: Measures relating to sickness and disability insurance; Div. 5:  Measures relating to pensions; Ch. 1V: Employment and competitiveness; Div. 3: Provisions for  new negotiations for employment promotion; Div. 4: Introduction of flexibility in labour law;  Subdiv. 1: Amendments to the Act of 3 July 1978 (LS 1978—Bel. 1) respecting contracts of  employment; Subdiv. 2: Amendments to the Act of 10 June 1952 (LS 1952—Bel. 1 B) respecting  the health and safety of workers and the salubrity of work and workplaces; Subdiv. 4:  Amendments to Royal Order No. 230 of 21 Dec. 1983 (LS 1983—Bel. 1B) respecting traineeships  and job integration for young persons; Subdiv. 5: Amendments to the Labour Act of 16 Mar. 1971  (LS 1971—Bel. 2); Subdiv. 6: Amendments to the Act of !2 Apr. 1965 (LS 1965—Bel. 2)  respecting the protection of workers’ remuneration; Subdiv. 7: Amendments to the Act of 8 Apr.  1965 (LS 1965—Bel. 1) to institute work rules; Subdiv. 8: Amendments to the Act of 28 June 1966  (LS 1966—Bel. 1) respecting the compensation payable to workers dismissed on the closure of  their undertakings; Div. 5: Interruption of career; Subdiv. 1: Scope; Subdiv. 2: Interruption of  career; Subdiv. 3: Provisions relating specifically to workers wishing to perform their services  part time; Div. 6: Grant of training leave with pay as part of workers’ continuing training; Subdiv.  1: Scope; Subdiv. 2: Training leave with pay; Div. 7: Hours of work for young workers; Div. 8:  Reintegration bonus for foreigners. Ch. V: Representation of managerial staff.]  ",7
BELGIUM,,"25/1/1985 Royal Order respecting the grant of interruption benefit. (ibid., 14 Feb.)  {Inter alia, Div. II: Interruption of career; Div. IV: Reduction by one-half of services in full-time  employment of workers aged 50 years or over.]  ",7
BELGIUM,,"29/1/1985 Royal Order to lay down conditions for the application of certain provisions of Book I of  the Act of 15 May 1984 respecting harmonisation measures in the pension schemes. (ibid., 8 Feb.)  [Inter alia, Ch. I: Measures relating to survivors’ pensions; Ch. VI: Adaptation of conditions for  the grant of the vacation allowance supplement. ]  ",7
BELGIUM,,"1/11/1985 Royal Order to insert in Title II] of the General Labour Protection Regulations a new  Chapter VI entitled “Specific measures relating to certain industrial activities”. (ibid., 26 Mar.)  (Inter alia, in s. 723quinqguies, definition of the expressions “‘major accident” and “hazardous  substance’’. Schedule I: Industrial installations; Schedule II: Stocking in installations other than  those referred to in Schedule I; Schedule III: List of substances; Schedule IV: Indicative criteria.]}  ",7
BELGIUM,,"8/11/1985 Act respecting the setting up of handicraft services. (ibid., 23 Feb.)  {S. 2: Companies and groups may have the status of handicraft services only if they have legal  personality and, inter alia, at least five members, not more than two of whom engage in the same  activity. ]  ",7
BELGIUM,,1986—List No. 3 8 (78)  ,8
BELGIUM,,"27/11/1985 Royal Order to amend s. 3 of the Royal Order of 30 Mar. 1982 to amend the Royal  Order of 20 Dec. 1963 [LS 1963—Bel. 2... 1967—Bel. 2A] respecting employment and  unemployment. (ibid., 29 Mar.)  [Inserts in s. 3 a new provision concerning certain partially unemployed persons. ]}  ",8
BELGIUM,,"8/III/1985 Royal Order to amend the Royal Order of 8 Apr. 1976 to institute a family benefit  scheme for self-employed persons. (ibid., 17 Apr.)  (Inter alia, amends s. 25.]}  ",8
BELGIUM,,"9/111/1985 Royal Order to amend the Royal Order of 27 Apr. 1976 to supplement the Royal Order  of 8 Apr. 1976 to institute a family benefit scheme for self-employed persons. (ibid., 18 Apr.)  [Replaces s. 3.]  ",8
BELGIUM,,"15/IV/1985 Royal Order to amend the Royal Order of 22 Dec. 1967 to make general regulations for  the self-employed persons’ retirement and survivors’ pension scheme. (ibid., 19 Apr.)  ",8
BELGIUM,,15/IV/1985 Royal Order to amend the Royal Order of 21 Dec. 1967 to make general regulations for  the employed persons’ retirement and survivors’ pension scheme. (ibid.)  ,8
BELGIUM,,"15/fV/1985 Royal Order to amend the Roya! Order of 25 Oct. 1971 made under the Act of 20 July  197) [LS 1971—Bel. 5} to establish guaranteed family benefit. (ibid., 18 Apr.)  ",8
BELGIUM,,"22/1V/1985 Royal Order respecting hours of work of persons employed in moving and furniture  storage undertakings and allied activities. (ibid., 16 May)  ",8
BELGIUM,,"22/IV/1985 Royal Order to give binding force to collective labour agreement No. 36ecties,  conc)uded on 5 Mar. 1985 in the National Labour Council, amending collective labour agreement  No 36 of 27 Nov. 1981 providing for measures of conservation as regards temporary work,  interim work and the placing of workers at the disposal of users. (ibid., 8 May)  ",8
BELGIUM,,"26/IV/1985 Royal Order io amend s. 120 of the Royal Order of 20 Dec. 1963 [LS 1963—Bel.  2... 1967—Bel. 2A] respecting employment and unemployment. (ibid., 21 May)  ",8
BELGIUM,,"17/V/1985 Act to amend s. 8 of the Labour Act of 16 Mar. 1971 [LS 1971—Bel. 2]. (ibid., 11 July)  [Replaces s. 8, first paragraph, of said Labour Act by the following: “Women workers, and also  young workers, shall not do underground work in mines, open-cast mine workings or quarries.  The above prohibition shall not apply to women engaged in the profession of mining engineers”. ]  ",8
BELGIUM,,"23/V/1985 Royal Order to amend the Royal Order of 20 July 1973 respecting inspection of ships.  (ibid., 13 June)  [Amends s. 108, subs. 2 (packages for transport of dangerous substances by sea must be checked  and approved). }  ",8
BELGIUM,,23/V/1985 Royal Order to amend the Royal Order of 16 Jan. 1984 (effect to be given by  undertakings to Royal Order No. 230 of 21 Dec. 1983 [LS 1983—Bel. IB] concerning probation  and initial employment of young workers). (ibid.)  [Amends s. 3.]  ,8
BELGIUM,,"30/V/1985 Royal Order to amend s. 153bis, subs. 1, clause 2, and s. 155, subs. 1, clause 2, of the  Royal Order of 20 Dec. 1963 [LS 1963—Bel. 2 . . . 1967—Bel. 2A] respecting employment and  unemployment. (ibid., 18 June)  ",8
BELGIUM,,"11/V1I/1985 Royal Order to supplement s. 131 of the Royal Order of 20 Dec. 1963 {LS 1963—Bel.  2... 1967—Bel. 2A] respecting employment and unemployment. (ibid., 22 June)  ",8
