country,region,text,page,full_date,year
ARGENTINA,,"Oct. 10 Legislative Decree No. 650, to amend Act No. 9688 of 11 Oct. 1915 con- cerning industrial accidents (replaces arts. 1 (employers’ liability), 2 (workers included in the scheme), 8 (calculation of amount of compensation), 9 (manner of paying compensation), 11 (calculation of wages), 14 (time-limit for bringing actions) and 22 (disablement or death of the workers); adds a new para. to art. 7 (right of insured person or his dependants to sue); repeals art. 3 (dura- tion of disability for compensation)]. (Boletin Informativo de Legislacién Argentina, 10 Nov.) ",3,Oct. 10,0
ARGENTINA,,"Dec. 15 Legislative Decree No. 536, to repeal Decree No. 536 of 15 Jan. 1945 to prevent crimes endangering the security of the State [arts. 32 and 33 of the repealed Decree relate to sabotage and strikes]. (B.O. 13 Dec.) ",3,Dec. 15,0
ARGENTINA,,"Dec. 30 Legislative Decree No. 7760, to dissolve the Genera] Economic Confederation and its member confederations (art. 1 repeals, inter alia, Act No. 14295 of 17 Dec. 1953 1, Decree No. 19878 of 22 Nov. 1954 and Deeree No. 23377/53 thereunder]. (B.O. 1t Jan.) ",3,Dec. 30,0
AUSTRALIA,,Jan. 10 Amendments of the Immigration Regulations 1932 [maintenance guarantees}. (S.R. No. 6) ,3,Jan. 10,0
AUSTRALIA,,June 4 Act to amend the Social Services Act 1947-54 2 famends ss. 5 and 135 (re- habilitation service)}. No. 15. ,3,June 4,0
AUSTRALIA,,"Sep. 3 Act to amend the Conciliation and Arbitration Act 1904-52 3, as amended by the Judges’ Remuneration Act 1955 and by the Salaries Adjustment Act 1955 [amends ss. 5, 24 and 87]. No. 54. ",3,Sep. 3,0
AUSTRALIA,,"Oct. 19 Act to amend the Social Services Act 1947-542, as amended by the Social Services Act 1955 [amends ss. 4, 6, 28, 33, 50, 63, 80, 103 and 143]. No. 38. ",3,Oct. 19,0
AUSTRALIA,,"Nov. 3 Act to amend the Tradesmen’s Rights Regulation Act 1946-52, and for other purposes. No. 52. ",3,Nov. 3,0
AUSTRALIA,,"Nov. 4 Act to amend the Re-establishment and Employment Act 1945-53 4, and for other purposes [amends ss. 34, 76 and 138]. No. 56. ",3,Nov. 4,0
AUSTRALIA,,Nov. 4 Act to amend the National Health Act 1953. No. 68. ,3,Nov. 4,0
AUSTRALIA,,Nov. 10 Re-establishment and Employment (Preference in Employment) Regulations 1955. (S.R. No. 82) ,3,Nov. 10,0
AUSTRALIA,,G.Z. = Gazeta Zyrtare. ,3,,0
AUSTRALIA,,B.O. = Boletin Oficial. ,3,,0
AUSTRALIA,,S.R. = Siatutory Rules. ,3,,0
AUSTRALIA,,"1L.S. 1953 (Arg. 2). — 2 L.S. 1947 (Aust. 3)...1951 (Aust. 2). — 3 L.S, 1928 ",3,,0
AUSTRALIA,,(Aust. 2)...1951 (Aust. 1). — 4 L.S. 1945 (Aust. 1). ,3,,0
AUSTRALIA,New South Wales,Novy. 5 Act to make provisions entitling workers to long-service leave; to amend the Industrial Arbitration Act 1940-55; and for purposes connected there- with. Long Service Leave Act 1955. No. 38. ,4,Novy. 5,0
AUSTRALIA,New South Wales,Nov. 4 Act to make further provisions in relation to the basis upon which wages in awards and industrial agreements are to be assessed; for this purpose to amend the Industrial Arbitration Act 1940-55; and for purposes connected therewith. Industrial Arbitration (Basic Wage) Amendment Act 1955. No. 34. STATES ,4,Nov. 4,0
AUSTRALIA,Queensland,"Aug. 18 Apprenticeship Regulation No. 56, under the Apprentices and Minors Act 1929-54 [employer to grant travelling time to apprentice on days on which the latter is required to attend classes]. (Q.G.G. 20 Aug.) ",4,Aug. 18,0
AUSTRALIA,Queensland,"Nov. 24 Act to amend the Industrial Conciliation and Arbitration Act 1932 in certain particulars, and for other purposes. No. 32. ",4,Nov. 24,0
AUSTRALIA,South Australia,"Dec. 1 Act to amend the Mines and Works Inspection Act 1920-35 [amends ss. 10 (powers of inspectors), 11 (dangerous practices and omissions), 18 (Regula- tions) and 19 (offences)}. No. 25. ",4,Dec. 1,0
AUSTRALIA,South Australia,Dec. 8 Act to amend the Workmen’s Compensation Act 1932-541. No. 49. ,4,Dec. 8,0
AUSTRALIA,Tasmania,"Sep. 13 Apprentices Regulations 1955, under the Apprentices Act 1942. (S.R. No. 114). ",4,Sep. 13,0
AUSTRALIA,Tasmania,Sep. 13 Amendments of the Regulations under the Factories Act 1910 [amends reg. 24 (first-aid equipment)]. (S.R. No. 115) ,4,Sep. 13,0
AUSTRALIA,Tasmania,Dec. 145 Act to amend the Workers’ Compensation Act 1927 [amends s. 5 (liability of employer for injury to worker during transport in vehicle provided by employer); inserts s. 80 in Part II (paid holidays during incapacity)]. No. 48. ,4,,0
AUSTRALIA,Western Australia,"Dec. 12 Benzene Regulations 1955, under the Factories and Shops Act 1920-54 provide for general safety and health measures to be observed by workers in contact with benzene). (W.G.G. 30 Dec.). OVERSEAS TERRITORIES ",4,Dec. 12,0
AUSTRALIA,Papua and New Guinea,"Dec. 29 Ordinance to amend the Native Apprenticeship Ordinance 1951-53 3 {inter alia, duties of employers and apprentices, monetary allowance in lieu of rations, training, health]. No. 66. ",4,Dec. 29,0
AUSTRIA,,"Feb. 16 Federal Act respecting the protection of remuneration against attachment (Wages Attachment Act). (B.R.O. 30 Mar., text 51) Aus. 1 ",4,Feb. 16,0
AUSTRIA,,"Mar, 31 Federal Act to regulate work in establishments in which bakery products are manufactured. (B.R.O. 30 Apr., text 65) Aus. 2A ",4,"Mar, 31",0
AUSTRIA,,"Mar. 31 Federal Act to amend the fedcral Act of 1 July 1948 respecting the employ- ment of children and young persons. (B.R.O. 30 Apr., text 70) Aus. 2B ",4,Mar. 31,0
AUSTRIA,,Q.G.G. = Queensland Government Gazette. ,4,,0
AUSTRIA,,S.R. = Statutory Rules. ,4,,0
AUSTRIA,,W.G.G. = Western Australian Government Gazette. ,4,,0
AUSTRIA,,"B.R.O. = Bundesgesetzblatt fiir die Republik Osterreich. 1 LS. 1932 (Aust. 14) ... 1938 (Aust. 6), — 2 L.S. 1953 (Aust. 1), — 3 L.S. 1952 ",4,,0
AUSTRIA,,"Mar. 31. Federal Act to repeal the law respecting work books [repeals all laws of the former German Reich respecting work books, inter alia, the Act respecting the introduction of work books 1]. (B.R.O, 30 Apr., text 71) ",5,Mar. 31,0
AUSTRIA,,"Mar. 31 Ordinance of the Federal Ministry for Social Administration respecting the protection of the lives and health of workers in iron and steel foundries. (B.R.O. 24 June, text 122) ",5,Mar. 31,0
AUSTRIA,,"June 30 Federal Act to amend the Unemployment Insurance Act 2 (Seventh Unem- ployment Insurance Amending Act) [adds school children to list of excepted persons in s. 1 (2); adds receipt of invalidity pension or imprisonment to causes of suspension of benefit under s. 16 (4); gives new table under s. 20 (3); adds s. 34 A authorising short-time workers’ relief to be paid in cases of natural disaster, flood, avalanche]. (B.R.O. 14 July, text 138) ",5,June 30,0
AUSTRIA,,"Sep. 9 Federal Act respecting general social insurance (General Social Insurance Act). (B.R.O. 30 Sep., text 189) Extracts: Aus. 3 ",5,Sep. 9,0
AUSTRIA,,"Oct. 25 Ordinance of the Federal Ministry for Social Administration and the Federal Ministry for Commerce and Reconstruction respecting the protection of the workers engaged in, and the persons resident in the vicinity of, stone quarry- ing, clay, sand and gravel excavation and earth works. ‘(B.R.O. 28 Dec., text 253) ",5,Oct. 25,0
AUSTRIA,,"Nov. 18 Federal Act to amend the Public Holidays Act 1945 3 (new list in s. 1 con- taining 12 holidays]. (B.R.O. 7 Dec., text 227) ",5,Nov. 18,0
BELGIUM,,"Feb. 10 Royal Order to amend Order of the Regent of 26 May 1945 4 to set up the National Placement and Unemployment Office {amends the second para- graph of art. 84 (unemployment resulting either from the practice observed in the occupation, locality or region, or from the shop rules) and adds further provisions to the same art. (grant of unemployment allowance to dockers)}. (M.B. 5 Mar.) ",5,Feb. 10,0
BELGIUM,,"Feb. 10 Royal Order prescribing for the undertakings under the jurisdiction of the National Joint Committee for the Textile Industry the conditions subject to which a shortage of work due to economic causes shall be a reason for suspending the performance of the contract of employment {period of sus- pension may not exceed eight weeks}. (M.B., 14-15 Mar.) ",5,Feb. 10,0
BELGIUM,,"Feb. 14 Royal Order to amend art. 840 bis of the General Labour Protection Regula- tions [1946] [organisation of joint workplace safety, hygiene and embellish- ment services and committees]. (M.B. 16 Feb.) ",5,Feb. 14,0
BELGIUM,,Mar. 24 Royal Order to amend Order of the Regent of 25 Sep. 1947 to issue general regulations respecting hygiene and health measures for persons employed in underground mines and quarries [amendments relate to the prevention of ankylostomiasis]. (M.B. 3 Apr.) ,5,Mar. 24,0
BELGIUM,,May 241 Act respecting retirement and survivors’ pensions for wage earners. (M.B. 19 June) Bel. 4 ,5,,0
BELGIUM,,June 20 Royal Order respecting staff associations of persons employed in the public services. (M.B. 22 June) Bel. 1 ,5,June 20,0
BELGIUM,,"June 23 Royal Order to amend Order of the Regent of 14 Sep. 1946 under the law relating to insurance against old age and premature death, as consolidated by Ordcr of the Regent of 12 Sep. 1946 5 [inserts two new arts. 74 bis and 77 bis respecting the period (of one month in each case) in which questions must be referred to the Higher Committee and the Higher Committee must give its decision). (M.B. 22 July) ",5,June 23,0
BELGIUM,,July 1 Royal Order to amend Order of the Regent of 26 May 1945 setting up the National Placement and Unemployment Office. (M.B. 3 July) Bel. 2A ,5,July 1,0
BELGIUM,,July 14 Act to amend Legislative Order of 28 Dec. 1944 6 respecting social security for employees. (M.B. 7 Aug.) ,5,July 14,0
BELGIUM,,B.R.O. = Bundesgesetzblaltt fir die Republik Osterreich. ,5,,0
BELGIUM,,M.B. = Monileur Belge (Belgisch Staatsblad). ,5,,0
BELGIUM,,"11.8. 1935 (Ger. 6). — 2 L.S. 1949 (Aus. 4), 1950 (Aus. 2). — 3 L.S. 1949 (Aus. 1B). 4 L.S. 1945 (Bel. 1A) ... 1953 (Bel. 5). —5 L.S. 1946 (Bel. 5), 1950 (Bel. 14.) —6 1.8. 1944 ",5,,0
BELGIUM,,(Bel. 2) ... 1954 (Bel. 2). 10 — ,5,,0
BELGIUM,,"July 20 Act to amend Act of 16 Aug. 19271 amending and supplementing Act of 14 Apr. 1897 establishing a system of workmen inspectors in coal mines amends inter alia the final paragraph of art. 1 respecting the notice to be given by workmen inspectors of safety precautions that must be taken urgently, and the taking of such measures]. (M.B. 7 Aug.) ",6,July 20,0
BELGIUM,,July 20 Act to establish a National Co-operative Council. (M.B. 10 Aug.) ,6,July 20,0
BELGIUM,,July 20 Royal Order to consolidate the laws respecting contracts of salaried employ- ment. (M.B. 3 Oct.) Bel. 3 ,6,July 20,0
BELGIUM,,July 25 Royal Order to amend Royal Order of 15 Feb. 1951 2 laying down special rules for applying to mineworkers the legislation respecting annual leave of employees [inter alia adds new art. 20 bis fixing the minimum number of days of additiona] leave allowable under arts. 19 and 20]. (M.B. 34 July) ,6,July 25,0
BELGIUM,,July 27 Act to amend Legislative Order of 25 Feb. 19478 respecting the granting of wages to employees for a certain number of holidays in the year [extends scope of Act to include salaried employees having guaranteed remuneration; substitution of working day where holiday falls on a Sunday). (M.B.6 Aug.) ,6,July 27,0
BELGIUM,,"July 27 Act to amend Act of 1 Apr. 19364 respecting contracts for service on board vessels plying on inland waterways [art. 3: nullity of agreements in violation of certain provisions of the Act; art. 5: employer’s duty to adduce written evidence of the existence and terms of contract for service; right of worker to adduce any form of evidence admissible in court, including presumptions and witnesses]. (M.B. 6 Aug.) ",6,July 27,0
BELGIUM,,"Aug. 8 Royal Order to amend Order of the Regent of 10 May 1948 5 respecting additions to old-age and survivors’ pensions [replaces a number of articles or parts of articles, inier alia the whole of art. 1 (conditions for granting of addition); restores in amended form art. 9, which was repealed by Royal Order of 30 June 1954]. (M.B. 30 Aug.) ",6,Aug. 8,0
BELGIUM,,Aug. 8 Royal Order respecting the application of Act of 21 May respecting retirement and survivors’ pensions for wage earners in the case of persons in receipt of an increased old-age pension after a means test has been carried t. (M.B. 30 Aug.) ,6,Aug. 8,0
BELGIUM,,Sep. 12 Royal Order to amend Order of the Regent of 5 Nov. 1946 8 respecting the application of Legislative Order of 28 Dec. 1944 7 respecting social security for employees to employers and workers in agricultural undertakings [pro- visions respecting workers engaged for hop-picking]. (M.B. 15 Sep.) ,6,Sep. 12,0
BELGIUM,,"Sep. 22 Order of the Minister of Labour and Social Welfare to give effect to the Royal Order respecting sickness and invalidity insurance and the bilateral and multilateral social security Conventions in so far as they relate to sickness and invalidity insurance. (M.B. 29 Sep.; corrections: ibid., 30 Oct.) ",6,Sep. 22,0
BELGIUM,,"Sep. 22. Royal Order respecting sickness and invalidity insurance [repeals Order of the Regent of 21 Mar. 1945 8, as amended by the Royal Orders of 31 Dec. 1952 9, 14 Dec. 1954 and 22 Jan.]. (M.B. 25 Sep.; corrections: ibid., 30 Oct.) ",6,Sep. 22,0
BELGIUM,,Oct. 7 Royal Order to amend art. 77 septies of Order of the Regent of 26 May 1945 setting up the National Placement and Unemployment Office. (M.B. 21 Oct.) .- Bel. 2B ,6,Oct. 7,0
BELGIUM,,Oct. 7 Royal Order to amend Order of the Regent of 26 May 1945 1° setting up the National Placement and Unemployment Office [adds a new art. 15 bis (specialist advisory boards) and replaces art. 16 (number of chairmen and members of such boards)]. (M.B. 24 Oct.) ,6,Oct. 7,0
BELGIUM,,Oct. 8 Royal Order to amend Division VI of Chapter II of Part III of the General Labour Protection Regulations [1946] [temporary housing accommodation for workers; repeals Act of 30 Apr. 1909 respecting the housing of workers employed in brickworks and on worksites]. (M.B. 24 Oct.) ,6,Oct. 8,0
BELGIUM,,Nov. 5 Royal Order respecting the application of Order of the Regent of 10 May 1948 5 respecting additions to old-age and survivors’ pensions to salaried employees as regards persons in receipt of an increase of old-age pension after a means test has been carried out. (M.B. 12 Nov.) ,6,Nov. 5,0
BELGIUM,,"M.B. = Moniteur Belge (Belgisch Staatsblad). 1L.S. 1927 (Bel. 5). — 2 1L.S. 1951 (Bel. 1 A). — 2 L.S. 1950 (Bel. 2, App.). — 4 LS. 1936 (Bel. 4). — 5 L.S. 1948 (Bel. 4). — ® L.S. 1946 (Bel. 1 E), 1947 (Bel. 4), 1949 (Bel. 6). 7L.S. 1944 (Bel. 2) ... 1954 (Bel. 2). —8 L.S. 1945 (Bel. 4 A). — 9 L.S. 1952 (Bel. 4B). ",6,,0
BELGIUM,,10 L.S. 1945 (Bel. 1A)... 1953 (Bel. 5). ,6,,0
BELGIUM,,Nov. 10 Royal Order to amend Order of the Regent of 26 May 1945 setting up the National Placement and Unemployment Office. (M.B. 24 Nov.) Bel. 2C ,7,Nov. 10,0
BELGIUM,,Nov. 18 Ministerial Order respecting the organisation of general or specialised courses of training for unemployed women. (M.B. 24 Nov.) ,7,Nov. 18,0
BELGIUM,,Nov. 24. Royal Order to amend Order of the Regent of 26 May 1945 setting up the National Placement and Unemployment Office. (M.B. 24 Nov.) Bel.2D ,7,Nov. 24,0
BELGIUM,,Dec. 14 Royal Order to amend Order of the Regent of 26 May 19451 setting up the National Placement and Unemployment Office. (M.B. 25 Dec.) ,7,Dec. 14,0
BELGIUM,,"Dec. 19 Royal Order to fix the percentage by which the benefits provided for by the Act of 21 May respecting retirement and survivors’ pensions for wage rners are to be reduced where the recipient is an alien {reduction of 20 per cent. without prejudice to the provisions of international Conventions}. (M.B, 26/27/28 Dec.) ",7,Dec. 19,0
BELGIUM,,Dec. 31. Royal Order to amend Royal Order of 22 Sep. respecting sickness and invalidity insurance. (M.B. 13 Jan. 1956) OVERSEAS TERRITORIES ,7,Dec. 31,0
BELGIUM,Belgian Congo,"Apr. 21. Legislative Ordinance No. 22/140, to supplement the provisions of the consolidated decrees respecting the contract of employment 2, as regards weekly rest and public holidays. (B.A.C.B. 30 Apr.) ",7,Apr. 21,0
BELGIUM,Belgian Congo,"May 13 Ordinance No. 43/187, to make regulations respecting the safety precautions to be taken in the working of open-cast quarries. (B.A.C.B. 11 June) ",7,May 13,0
BELGIUM,Belgian Congo,"June 30 Legislative Order No. 22/236, to supplement the consolidated decrees re- specting the contract of employment 2 [inserts, between the second and third paragraphs of art. 27, provisions respecting the reduction of rations in certain cases]. (B.A.C.B. 9 July) ",7,June 30,0
BELGIUM,Belgian Congo,July 27 Decree respecting employment rules. (B.A.C.B. 8 Oct.) Bel.C. 1 ,7,July 27,0
BELGIUM,Belgian Congo,"Aug. 16 Ordinance No. 22/276, to lay down industrial safety and hygiene rules applicable to earthworks, excavations and every kind of digging operation. (B.A.C.B. 27 Aug.) ",7,Aug. 16,0
BELGIUM,Belgian Congo,"Aug. 24 Ordinance No. 22/282,-to amend Ordinance No. 22/408 of 12 Dec. 1954, which was issued under Royal Order of 19 July 1954 2 respecting the con- tract of employment. (B.A.C.B. 3 Sep.) ",7,Aug. 24,0
BELGIUM,Belgian Congo,"Oct. 31. Ordinanee No. 22/338, to amend Ordinance No, 23/157 of 12 May 1950 respecting occupational diseases contracted by Native workers, which was issued under the Decree of 1 Aug. 19493. (B.A.C.B. 19 Nov.) ",7,Oct. 31,0
BELGIUM,Belgian Congo,"Nov. 2 Ordinance No, 22/342, to amend Ordinance No. 149/Trav. of 16 May 1947 respecting compensation for occupational diseases contracted by persons other than Natives. (B.A.C.B. 19 Nov.) ",7,Nov. 2,0
BELGIUM,RuandaUrundi,"Feb. .4 Ordinance No. 21/27, respecting Native works councils. (B.O.R.U. 28 Feb.) ",7,,0
BELGIUM,RuandaUrundi,"July 5 Ordinance No. 21/99, under the laws respecting the contract of employment. (B.O.R.U. 31 July) ; ",7,July 5,0
BELGIUM,RuandaUrundi,"July 29 Ordinance No. 41/112, to give effect in Ruanda-Urundi to Ordinance No. 41/332 of the Governor-General of the Belgian Congo of 9 Oct. 1954 respecting the transportation, handling and storage of inflamimable liquids. (B.O.R.U. 34 Aug.) ",7,July 29,0
BELGIUM,RuandaUrundi,"Oct. 11 Ordinance No. 23/146, to give effect in Ruanda-Urundi to Ordinance No. 22/276 of the Governor-General of 16 Aug. laying down industrial safety and hygiene rules applicable to earthworks, excavations and every kind of digging operation. (B.O.R.U. 31 Oct.) ",7,Oct. 11,0
BELGIUM,RuandaUrundi,M.B. = Moniteur Belge (Belgisch Staatsblad). ,7,,0
BELGIUM,RuandaUrundi,"B.A.C.B. = Bulletin Administratif du Congo Belge, Part I. ",7,,0
BELGIUM,RuandaUrundi,B.O.R.U. = Bulletin Officiel du Ruanda-Urundi. ,7,,0
BELGIUM,RuandaUrundi,1 L.S. 1945 (Bel. 1 A) ... 1953 (Bel. 5). — 2 L.S. 1954 (Bel. C. 2). — 3 L.S. 1949 ,7,,0
BELGIUM,RuandaUrundi,(Bel. 11 A). 2 — ,7,,0
BELGIUM,Ruanda Urundi,"Oct. 14. Ordinance No. 23/147, to give effect in Ruanda-Urundi to Ordinance No. 43/187 of the Governor-General of 13 May making regulations respecting the safety precautions to be taken in the working of open-cast quarries. (B.O.R.U. 31 Oct.) ",8,Oct. 14,0
BRAZIL,,"Sep. 23. Act No. 2613, to authorise the Union to establish an institution to be known as the “ Rural Social Service ”. (T.S.S. Sep.-Dec.) ",8,Sep. 23,0
BRAZIL,,"Sep. 27 ’ Decree No. 37987, to lay down rules to be complied with by the maritime labour offices in drawing up local work rules for port watchmen. (Revista do Trabalho, Sep.-Oct.) ",8,Sep. 27,0
BRAZIL,,"Oct. 31 Decree No. 38163, to provide for the direction and supervision of the work of the Social Welfare Food Service. (T.S.S. Sep.-Dec.) ",8,Oct. 31,0
BRAZIL,,"Dec. 23 Act No. 2693, to amend ss. 524, 530, 538, 611 and 857 of the Consolidation of Labour Laws, (Didrio Oficial, 29 Dec.). Bra. 1A ",8,Dec. 23,0
BULGARIA,,June 18 Ukase to repeal the Mobilisation of Labour and Industry Act1. (I.P.N.S. 241 June) ,8,June 18,0
BULGARIA,,June 11 Regulations to amend and supplement the Regulations of 26 Jan. 1954 for the inspection of pressure containers. (I.P.N.S. 24 June) ,8,June 11,0
BULGARIA,,"July 13 Regulations [of the Ministry of Education] for children’s homes [Division IID: duties of vocational training instructor]. (I.P.N.S. 1 Nov.) Regulations under [art. 13, para. III of} the Ukase for the encouragement of childbearing and large farnilies 2. ",8,July 13,0
BULGARIA,,Oct. 15 Ukase to amend the Ukase fof 27 Mar. 1954 (I.P.N.S. No. 26)] respecting compulsory labour service [reduces period from three to two years]. (I.P.N.S. 25 Oct.) ,8,Oct. 15,0
BULGARIA,,"Oct. 19 Circular [of the Central Council of Trade Unions] respecting the assessment of compensation under Part II of the Labour Code 3 {compensation under arts. 32, 90 and 91 for dismissal where worker not to blame]. (I.P.N.S. 15 Nov.) ",8,Oct. 19,0
BURMA,,"Mar. 17 Mines (Amendment) Act4 [amends s. 26 (2) to read “ No woman shall be permitted to enter for purposes of employment or be employed in the underground workings of any mine, or be employed for night work in any part of any mine: Provided that this subsection shall not apply to women employed in health and welfare services.”; inserts s. 26 B: “ No person who has not completed his ecighteenth year shall be permitted to enter for purposes of employment, or be employed for night work, in any part of a mine. Explanation.—The term ‘ night’ in this section and in section 26 means a period between 6 o’clock in the evening and 6 o’clock in the morning.”]. No. III. ",8,Mar. 17,0
BURMA,,Oct. 12 Social Security (Amendment) Act. No. L. Bur. 1 ,8,Oct. 12,0
CANADA,,Jan. 13 Order in Council P.C. 48: Old-Age Assistance Regulations {under the Old- Age Assistance Act 19515; repeals Order in Council P.C. 6596 of 6 Dec. 1951]. (C.G. 26 Jan.) ,8,Jan. 13,0
CANADA,,B.O.R.U. = Bulletin Officiel du Ruanda-Urundi ,8,,0
CANADA,,T.S.S. = Trabalho e Seguro Social. ,8,,0
CANADA,,I.P.N.S. = Izvestiya na Prezidiuma na Narodnoto S’branie. ,8,,0
CANADA,,"C.G. = Canada Gazette, Part II. ",8,,0
CANADA,,"1 L.S. 1948 (Bul. 2). — 2 L.S. 1954 (Bul. 1) (extracts). — 3 L.S. 1954 (Bul. 2), ",8,,0
CANADA,,"4 Asian Labour Laws (1.L.0., New Delhi, 1951), Burma 1. — ® L.S. 1954 (Can. 1). 13 — ",8,,0
CANADA,,Mar. 30 Order in Council P.C. 456: Amendments to the Family Allowances Regula- tions funder the Family Allowances Act 1944 1]. ,9,Mar. 30,0
CANADA,,Apr. 6 Order in Council P.C. 502: Amendments to the Old-Age Security Regulations under the Old-Age Security Act 19512; amends the Regulations issued by Order in Council P.C. 7008 of 28 Dec. 1951). (C.G. 27 Apr.) ,9,Apr. 6,0
CANADA,,May 5 Order in Council P.C. 667: Medical Examination of Seamen Regulations under s. 235 of the Canada Shipping Act 1934 3]. (C.G. 25 May). ,9,May 5,0
CANADA,,"July 11 Act respecting unemployment insurance {repeals the Unemployment Insur- ance Act 1940 4}. 3-4 Eliz. II, Ch. 50. ",9,July 11,0
CANADA,,Sep. 29 Order in Council P.C. 1491: Unemployment Insurance Regulations [under the Unemployment Insurance Act]. (C.G. 26 Oct.) ,9,Sep. 29,0
CANADA,,Oct. 12 Order in Council P.C. 1551: Amendments to the Immigration Regulations (under the Immigration Act 19525; further amended by Order in Council P.C. 1762 of 23 Nov.J. (C.G. 26 Oct. and 14 Dec.) PROVINCES ,9,Oct. 12,0
