country,region,text,page,full_date,year
Cz 1 A)],ment exchanges and unemployment insurance ],"tional accidents in agriculture [L.S. 1950—It. 1]. Dated 27 December 1956. (Ibid., 5 January 1957, No. 4, p. 66) Redemption of certain pensions in respect of permanent incapacity.] Act No. 1533: Compulsory sickness insurance for handicraft workers. ",14,,0
Cz 1 A)],ment exchanges and unemployment insurance ],"Dated 29 December 1956. (Ibid., 18 January 1957, No. 16, p. 247) JORDAN Law No. 17 of 1956, concerning co-operative societies. Dated 29 Feb- ",14,,0
Cz 1 A)],ment exchanges and unemployment insurance ],"ruary 1956. (Aj-jarida ar-rasmiya, 1 April 1956, No. 1267, p. 1419) Repeals Law No. 39 of 1952.] MEXICO Decree to amend certain articles of the Social Insurance Act [of 31 De- ",14,,0
Cz 1 A)],ment exchanges and unemployment insurance ],cember 1942: L.S. 1942—Mex. 1... 1949—-Mex. 1]. Dated 29 December ,14,,0
Cz 1 A)],ment exchanges and unemployment insurance ],"1956. (Diario Oficial, Part IV, 31 December 1956, No. 50, p. 14) Decree to amend and supplement certain articles of the Federal Labour ",14,,0
Cz 1 A)],ment exchanges and unemployment insurance ],Act fof 18 August 1931: L.S. 1931—Mex.1... 1944—Mex.1]. Dated 31 De- ,14,,0
Cz 1 A)],ment exchanges and unemployment insurance ],"cember 1956. (Ibid., Part I, 31 December 1956, No. 50, p. 14) NICARAGUA General Regulations under the Social Security Act [of 22 December 1955: ",14,,0
Cz 1 A)],ment exchanges and unemployment insurance ],"L.S. 1955—Nic. 1]. Dated 24 October 1956. (La Gaceta, 12 November 1956, No. 257, p. 2754) Suspends the operation of arts. 15, 92, 93, 97, 98, 99 and 129, where ",14,,0
Cz 1 A)],appropriate of the Labour Code],Nor. 1] respecting accident insurance for seamen. No. 4 of 1956. Dated ,14,,0
Cz 1 A)],appropriate of the Labour Code],"21 June 1956. (Norsk Lovtidend, 20 July 1956, No. 25, p. 522) Amends ss. 1 (6) (persons liable to insurance), 2 (persons exempt from ",14,,0
Cz 1 A)],appropriate of the Labour Code],"insurance), 2 A (power of Crown to conclude reciprocal agreements with other ",14,,0
Cz 1 A)],appropriate of the Labour Code],"countries) and 24 (2) (persons resident outside Norway).] An Act to amend the Act of 24 June 1931 [L.S. 1931—Nor. 3, 1946— ",14,,0
Cz 1 A)],appropriate of the Labour Code],"Nor. 4] respecting the accident insurance of industrial employees, etc. No. 5 ",14,,0
Cz 1 A)],appropriate of the Labour Code],"of 1956. Dated 21 June 1956. (Ibid., p. 524) Amends ss. 6 (power of Crown to conclude reciprocal agreements) and ",14,,0
Cz 1 A)],appropriate of the Labour Code],27 (forfeiture of compensation rights by persons resident outside Norway).] An Act to amend the Act of 10 December 1920 [L.S. 1920—Nor. 2 ... ,14,,0
Cz 1 A)],appropriate of the Labour Code],1946—Nor. 5] respecting accident insurance for fishermen. No. 6 of 1956. ,14,,0
Cz 1 A)],appropriate of the Labour Code],"Dated 21 June 1956. (Ibid., p. 525) Amends ss. 1 '(4) (persons liable to insurance) and 20 (compensation ",14,,0
Cz 1 A)],rights of persons resident outside Norway)],mulgate the Act respecting industrial associations [L.S. 1954—Sal. 3]. Dated ,15,,0
Cz 1 A)],rights of persons resident outside Norway)],"18 April 1956. (Diario Oficial, 7 May 1956, No. 83, p. 3506) Decree No. 2118, to promulgate an Act respecting occupational hazards. ",15,,0
Cz 1 A)],rights of persons resident outside Norway)],"Dated 24 May 1956. (Ibid., 20 June 1956, No. 115, p. 4911) Decree No. 2117, to promulgate an Act respecting occupational safety ",15,,0
Cz 1 A)],rights of persons resident outside Norway)],"and health. Dated 31 May 1956. (Ibid., 13 June 1956, No. 110, p. 4714) Decree No. 2240, to amend item (4) of art. 44 of the Law [of 19 March ",15,,0
Cz 1 A)],rights of persons resident outside Norway)],1953] on individual contracting for employment [L.S. 1953—Sal.1]. Dated ,15,,0
Cz 1 A)],rights of persons resident outside Norway)],"23 October 1956. (Ibid., 29 October 1956, No. 204, p. 8466) Employers’ responsibility in the event of the closing down of an under- ",15,,0
Cz 1 A)],taking ],to establish a National Labour Department [L.S. 1946—Sal.1]. Dated ,15,,0
Cz 1 A)],taking ],"24 October 1956. (Ibid., 8 November 1956, No. 207, p. 8677) Raises the number of sub-directors to two in order to facilitate the ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],respecting contracts of employment [L.S. 1944—-Sp.1 A]. Dated 26 October ,15,,0
Cz 1 A)],examination in se instance of labour disputes ],"1956. (Boletin Oficial, 25 December 1956, No. 360, p. 8085) SWITZERLAND A federal Act to amend the federal Act [of 20 December 1946] respecting ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],old-age and survivors’ insurance [L.S. 1946—Swi. 1]. Dated 21 December ,15,,0
Cz 1 A)],examination in se instance of labour disputes ],"1956. (Feuille Fédérale, 28 December 1956, No. 52, p. 1025) Amends arts. 3 (persons liable to pay contributions), 5, 6 (contributions ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],"payable by insured persons whose employer is not liable to pay contributions), ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],"8 (contributions payable by self-employed persons), 10 (fixing of contribu- ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],"tions), 18 (entitlement to pensions), 21 (single old-age pension), 22 (married ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],"couple’s old-age pension), 29 (recipients of ordinary pensions), 34-38 (calcula- ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],"tion of full pensions and part pensions), 40 (reduced rate of pensions payable ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],"to aliens); inserts new arts. 29bis (calculation of ordinary pensions), 42bis ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],(Swiss nationals abroad) and 43bis (income limit); repeals arts. 39 (reduction ,15,,0
Cz 1 A)],examination in se instance of labour disputes ],of ordinary pensions) and 43 (third paragraph) (interim pensions).] A federal Act to amend the federal Act [of 13 June 1911] respecting ,15,,0
Cz 1 A)],examination in se instance of labour disputes ],"sickness and accident insurance. Dated 21 December 1956. (Ibid., p. 1032) Repeals and replaces arts. 74 (final sentence of second paragraph), ",15,,0
Cz 1 A)],examination in se instance of labour disputes ],78 (fifth paragraph) and 112 (final sentence of second paragraph) (amount of ,15,,0
Cz 1 A)],annual earnings taken into],ciliation Act 1956 [No. 28 of 1956: L.S. 1956—S.A.1]. Dated 14 December ,16,,0
Cz 1 A)],annual earnings taken into],"1956. (Government Gazette, 14 December 1956, No. 5786, Extraordinary, p. 1) Repeal various regulations published in the years 1937-55.] UNION OF SOVIET SOCIALIST REPUBLICS Ukase of the Praesidium of the Supreme Soviet of the U.S.S.R. to increase ",16,,0
Cz 1 A)],annual earnings taken into],"the protection of adolescent labour. Dated 13 December 1956. (Benomocru, 21 December 1956, No. 24, Text 529) Establishes a minimum age for admission to employment of 16 years ",16,,0
Cz 1 A)],annual earnings taken into],(15 in certain cases).] UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND An Act to provide for altering the extent to which deductions from ,16,,0
Cz 1 A)],annual earnings taken into],widows’ benefits and retirement pensions under the National Insurance Act ,16,,0
Cz 1 A)],annual earnings taken into],"1946 are to be made in respect of earnings. 4 and 5 Eliz. 2,Ch.47. National ",16,,0
Cz 1 A)],annual earnings taken into],Insurance Act 1956. Dated 5 July 1956. (Published separately) Amends ss. 20 (5) and 17 (3) of the National Insurance Act 1946 (L.S. ,16,,0
Cz 1 A)],annual earnings taken into],"1946—U.K. 3), as amended by the National Insurance Act 1951 (L.S. 1951— ",16,,0
Cz 1 A)],annual earnings taken into],"U.K. 3); commencement: 30 July 1956.] The Coal Mines (Training) Regulations 1956. Dated 17 December 1956. (Statutory Instruments, 1956, No. 2017) British East Africa Kenya The Employment of Children Rules 1956: Legal Notice No. 473. Dated ",16,,0
Cz 1 A)],annual earnings taken into],"19 October 1956. (Kenya Official Gazette, 23 October 1956, Supplement No. 64, p. 695) Tanganyika An Ordinance to amend the Employment Ordinance [No. 47 of 1955: ",16,,0
Cz 1 A)],annual earnings taken into],L.S. 1955—Tan.1]. No. 35 of 1956. Employment (Amendment) Ordinance ,16,,0
Cz 1 A)],annual earnings taken into],"1956. Dated 10 October 1956. (Tanganyika Gazette, 12 October 1956, No. 54, Supplement No. 14, p. 150) Principal amendments: ss. 45 (payment to attesting officer), 47 (pay- ",16,,0
Cz 1 A)],annual earnings taken into],"ment to medical officer), 59 (security by employer) and 60 (penalty for ",16,,0
Cz 1 A)],annual earnings taken into],inducing persons to proceed abroad under informal contract).] British Guiana An Ordinance to provide an arbitration tribunal for the settlement of ,16,,0
Cz 1 A)],annual earnings taken into],disputes in public utility undertakings and in certain services and to prohibit ,16,,0
Cz 1 A)],annual earnings taken into],"strikes and lock-outs in such undertakings or services, in certain circumstances, ",16,,0
Cz 1 A)],annual earnings taken into],and for purposes in connection therewith. No. 44 of 1956. Public Utility ,16,,0
Cz 1 A)],annual earnings taken into],Undertakings and Public Health Services Arbitration Ordinance 1956. Dated ,16,,0
Cz 1 A)],annual earnings taken into],"15 November 1956. (Official Gazette, 17 November 1956, No. 30, p. 1138) Repeals the Trade Disputes (Essential Services) Ordinance (No. 5 of ",16,,0
Cz 1 A)],annual earnings taken into],1942).] 9 ~— An Ordinance to provide for the establishment of wages councils. No. 52 ,16,,0
Cz 1 A)],annual earnings taken into],"of 1956. Wages Councils Ordinance 1956. Dated 14 December 1956. (Ibid., 15 December 1956, No. 35, p. 1379) British South Africa Swaziland The Swaziland African Labour (Further Amendment) Proclamation 1956. ",17,,0
Cz 1 A)],annual earnings taken into],"No. 87 of 1956. Dated 28 December 1956. (Official Gazette, 28 December 1956, No. 2970, p. 4) Amends the Swaziland African Labour Proclamation 1954 (No. 45 of ",17,,0
Cz 1 A)],annual earnings taken into],"1954: L.S. 1954—Swa.1), ss. 16 (suspension of licences), 24 (pass fees now ",17,,0
Cz 1 A)],annual earnings taken into],"excluded), 27 (deletion of “unless ... effect” in (1)) and 28 (replacement ",17,,0
Cz 1 A)],of (7))],"for marriage, maternity, sickness, unemployment, widowhood, orphanhood, ",17,,0
Cz 1 A)],of (7))],old age and death. No. 34 of 1956. Social Insurance Law 1956. Dated ,17,,0
Cz 1 A)],of (7))],"25 October 1956. (Cyprus Gazette, 26 October 1956, No. 3990, Supplement No. 2, p. 129) Commencement: 7 January 1957.] A Law to provide for the regulation of the conditions of employment in ",17,,0
Cz 1 A)],of (7))],"factories and other places as regards the health, safety and welfare of persons ",17,,0
Cz 1 A)],of (7))],"employed therein, for the safety and inspection of certain plant and machinery, ",17,,0
Cz 1 A)],of (7))],"and for purposes incidental to, or connected with, matters aforesaid. No. 38 ",17,,0
Cz 1 A)],of (7))],"of 1956. Factories Law 1956. Dated 22 December 1956. (Ibid., 24 December 1956, No. 4015, Supplement No. 2, p. 190) Repeals the Steam Boilers, Engines and Receivers Law (No. 1 of 1947), ",17,,0
Cz 1 A)],of (7))],"the Trades and Industries (Regulation) Law, as amended (Nos. 30 of 1937, ",17,,0
Cz 1 A)],of (7))],"24 of 1942 and 18 of 1953), the White Phosphorus Matches Prohibition Law ",17,,0
Cz 1 A)],of (7))],"(No. 6 of 1910) and the Docks (Regulation) Law (No. 8 of 1939).] Gibraltar An Ordinance to make provision for the health, safety and welfare of ",17,,0
Cz 1 A)],of (7))],"persons employed in factories and other places, and for matters incidental ",17,,0
Cz 1 A)],of (7))],thereto and connected therewith. No. 12 of 1956. Factories Ordinance 1956. ,17,,0
Cz 1 A)],of (7))],"Dated 19 July 1956. (Gibraltar Gazette, 20 July 1956, No. 430, Supplement, p. 1) Repeals the Accidents and Occupational Diseases (Notification) Ordin- ",17,,0
Cz 1 A)],of (7))],ance 1950 (L.S. 1950—Gib. 1).] Leeward Islands St. Christopher Nevis and Anguilla An Ordinance to make provision for holidays with pay for employees. ,17,,0
Cz 1 A)],of (7))],No. 19 of 1956. Holidays with Pay Ordinance 1956. Dated 4 July 1956. (Printed separately) Sarawak The Labour (Public Holidays) Rules 1956: Notification No. S. 167. ,17,,0
Cz 1 A)],of (7))],"Dated 3 October 1956. (Government Gazette, Part II, 16 November 1956, No. 39, p. 366) Sierra Leone An Ordinance to make better provision for the prohibition of forced. ",17,,0
Cz 1 A)],of (7))],labour and to regulate labour for communal services. No. 33 of 1956. Dated ,17,,0
Cz 1 A)],of (7))],"6 December 1956. (Sierra Leone Royal Gazette, 13 December 1956, No. 81, Supplement, p. 11} i0 — VIET-NAM Ordinance No. 57-c, to amend and supplement the Labour Code pro- ",17,,0
Cz 1 A)],of (7))],"mulgated by Ordinance No. 15 of 8 July 1952. Dated 24 October 1956, (Journal Officiel de la République du Viet-Nam, 17 November 1956, No. 53, ",18,,0
Cz 1 A)],of (7))],"p. 2964) Constitution of the Republic of Viet-Nam. Dated 26 October 1956. (Ibid., 26 October 1956, No. 48, p. 2669) (Art. 14 (equal pay for equal work); art. 15 (freedom of assembly and ",18,,0
Cz 1 A)],of (7))],association); art. 23: “ Freedom of association and the right to strike are ,18,,0
Cz 1 A)],of (7))],recognised and shall be exercised in the manner and subject to the condi- ,18,,0
Cz 1 A)],of (7))],tions prescribed by law. Public officials shall not have the right to strike. ,18,,0
Cz 1 A)],of (7))],"Salaried and wage-earning employees in activities relating to national defence, ",18,,0
Cz 1 A)],of (7))],public security and essential services shall likewise not have the right to ,18,,0
Cz 1 A)],of (7))],strike. An Act shall specify the activities to which the foregoing applies ,18,,0
Cz 1 A)],of (7))],and shall guarantee the employees in such activities a special status safe- ,18,,0
Cz 1 A)],of (7))],guarding their rights”; art. 24: “ The State shall . . . take effective meas- ,18,,0
Cz 1 A)],of (7))],"ures to ensure public assistance in the event of unemployment, old-age, ",18,,0
Cz 1 A)],sickness   ”],"organise works councils [L.S. 1949—Bel. 7]. Dated 7 February 1957. (Moniteur Belge—Belgisch Staatsblad, 9 February 1957, No. 40, p. 880) Belgian Congo Decree to regulate the exercise of the right of association by permanent ",18,,0
Cz 1 A)],sickness   ”],"and auxiliary officials of the African Administration and the judiciary, in- ",18,,0
Cz 1 A)],sickness   ”],"cluding temporary officials. Dated 25 January 1957. (Bulletin Officiel du Congo Belge, 1 February 1957, No. 3, p. 184) Repeals the Decree of 23 March 1921 respecting associations of civil ",18,,0
Cz 1 A)],servants],"of the Belgian Congo and Ruanda-Urundi, with the exception of permanent ",18,,0
Cz 1 A)],servants],"and auxiliary officials of the African Administration and the Judiciary, -in- ",18,,0
Cz 1 A)],servants],"cluding temporary officials. Dated 25 January 1957. (Ibid., p. 206) Royal Order respecting staff associations of persons employed by the ",18,,0
Cz 1 A)],servants],"African Administration. Dated 25 January 1957. (Ibid., p. 224) FRANCE Act No. 57-31, to empower trade conciliation committees to consider ",18,,0
Cz 1 A)],servants],disputes arising out of contracts of employment between domestic servants ,18,,0
Cz 1 A)],servants],"and their employers. Dated 10 January 1957. (Journal Officiel, 11 January 1957, No. 9, p. 582) Additions to the Labour Code.] International Labour Office LEGISLATIVE SERIES Supplement No. 3 of 1957 (Issued with the May-June instalment of the Legislative Series) Recent Labour Legislation A list of recent labour legislation is issued with each two-monthly instal- ",18,,0
Cz 1 A)],Legislative Series,during 1956 and the period January-March 1957. LEGISLATION OF 1956 INTERNATIONAL Italy-Netherlands Special Arrangement respecting allowances for aged persons under the ,19,,0
Cz 1 A)],Legislative Series,Special Protocol to the General Convention between the Italian Republic ,19,,0
Cz 1 A)],Legislative Series,and the Kingdom of the Netherlands respecting social insurance [L.S. 1952— ,19,,0
Cz 1 A)],Legislative Series,"Int. 2]. Dated 19 December 1956. (Netherlands: Tractatenblad, 1957, No. 14) ARGENTINA Legislative Decree No. 11910, respecting workers’ and employers’ repre- ",19,,0
Cz 1 A)],Legislative Series,"sentatives in the arbitration courts. Dated 4 July 1956. (Boletin Ofictal, 16 July 1956, No. 18191, p. 1) Arbitration courts established under arts. 11 and 12 of Legislative ",19,,0
Cz 1 A)],Legislative Series,Decree No. 2739 of 17 February 1956.] AUSTRALIA An Act to amend the law relating to conciliation and arbitration ,19,,0
Cz 1 A)],Legislative Series,L.S. 1928—Austral. 2]. No. 103 of 1956. Conciliation and Arbitration Act ,19,,0
Cz 1 A)],Legislative Series,(No. 2) 1956. Dated 15 November 1956. (Printed separately) ,19,,0
Cz 1 A)],Price S cents  3d,"contracts of employment. Dated 31 December 1956. (Bulletin Offictel du Ruanda-Urundi, 15 January 1957, No. 1, p. 3) Repeals Ordinance No. 21/182 of 23 December 1955.] BRAZIL Act No. 2959, to amend Legislative Decree No. 5452 of 1 May 1943 ",20,,0
Cz 1 A)],Price S cents  3d,Consolidation of Labour Laws) [L.S. 1943—Braz. 1 ... 1955—Bra. 1] and ,20,,0
Cz 1 A)],Price S cents  3d,to make provision for contracts for a specific Job or service. Dated 17 No- ,20,,0
Cz 1 A)],Price S cents  3d,"vember 1956. (Didrio Oficial, 21 November 1956, No. 267, p. 22041) CEYLON An Act to regulate the employment of women, young persons and ",20,,0
Cz 1 A)],Price S cents  3d,"children. No. 47 of 1956. Dated 7 November 1956. (Printed separately) Repeals the Employment of Women, Young Persons and Children ",20,,0
Cz 1 A)],Price S cents  3d,"Ordinance {L.S. 1923—Ceyl. 1), Ordinance No. 16 of 1940 and Part IV of ",20,,0
Cz 1 A)],Price S cents  3d,"Ordinance No. 48 of 1939.] DOMINICAN REPUBLIC Regulations No. 1480, respecting the official provincial service for ",20,,0
Cz 1 A)],Price S cents  3d,the registration of the unemployed and the employment service. Dated ,20,,0
Cz 1 A)],Price S cents  3d,"9 February 1956, (Gaceta Oficial, 15 February 1956, No. 7946, p. 6) Under art. 3 of Decree No. 1179 of 27 September 1955, to establish an ",20,,0
Cz 1 A)],Price S cents  3d,official provincial service for the registration of the unemployed (L.S. 1955— ,20,,0
Cz 1 A)],Dom 3)],"1950—Ger. D.R.2]. Dated 14 December 1956. (Gesetzblat, Part I, 8 January 1957, No. 1, p. 2) Adds new s. 5(a) (abolition of registration); amends ss. 19 and 20.] INDIA R.0. 3191: The Adaptation of Laws (No. 3) Order 1956. Dated ",20,,0
Cz 1 A)],Dom 3)],"31 December 1956. (Gazette of India, 31 December 1956, No. 415, p. 2775) Amends, inter alia, the Workmen’s Compensation Act 1923 (L.S. 1923— ",20,,0
Cz 1 A)],Dom 3)],"Ind. 1), the Tea Districts Emigrant Labour Act 1932 (L.S. 1932—Ind. 4), the ",20,,0
Cz 1 A)],Dom 3)],Industrial Disputes (Amendment and Temporary Provisions) Act 1951 (L.S. ,20,,0
Cz 1 A)],Dom 3)],"1951—Ind. 1), the Plantations Labour Act 1951 (L.S. 1951—-Ind. 5) and the ",20,,0
Cz 1 A)],Dom 3)],"Mines Act 1952 (LL.S. 1952—Ind. 3).] ITALY Decree No. 1668 of the President of the Republic, to approve regulations ",20,,0
Cz 1 A)],Dom 3)],applying the rules respecting apprenticeship {contained in Act No. 25 of ,20,,0
Cz 1 A)],Dom 3)],"49 January 1955: L.S. 1955—It. 1]. Dated 30 December 1956. (Gazzetta Ufficiale, 16 March 1957, No. 70, p. 993) NEW ZEALAND An Act to consolidate and amend certain enactments relating to co- ",20,,0
Cz 1 A)],Dom 3)],Operative companies. No. 18. Co-operative Companies Act 1956. Dated ,21,,0
Cz 1 A)],Dom 3)],"19 October 1956. (Printed separately) Repeals, inter alia, the Co-operative Companies Act (No. 49 of 1933).] An Act to consolidate and amend the law relating to compensation to ",21,,0
Cz 1 A)],Dom 3)],workers for injuries suffered in the course of their employment. No. 62. ,21,,0
Cz 1 A)],Dom 3)],"Workers’ Compensation Act 1956. Dated 25 October 1956. (Printed separately) Repeals, inter alia, the Workers’ Compensation Act (No. 39 of 1922: ",21,,0
Cz 1 A)],Dom 3)],L.S. 1926—N.Z. 2B) and the Workers’ Compensation Amendment Acts from ,21,,0
Cz 1 A)],Dom 3)],1936 (No. 45 of 1936: L.S. 1948—N.Z. 2C) to 1953 (No. 22 of 1953).] An Act to amend the Factories Act 1946 [L.S. 1946—N.Z. 4]. No. 66. ,21,,0
Cz 1 A)],Dom 3)],Factories Amendment Act 1956. Dated 25 October 1956. (Printed separately) An Act to amend the Industrial Conciliation and Arbitration Act 1954 ,21,,0
Cz 1 A)],Dom 3)],(Extracts: L.S. 1954—N.Z. 1]. No. 79. Industrial Conciliation and Arbitra- ,21,,0
Cz 1 A)],Dom 3)],tion Amendment Act 1956. Dated 26 October 1956. (Printed separately) Amends ss. 19-20 (salaries of judges).] NORWAY Decision of the Regent respecting the application of the Seamen’s Act ,21,,0
Cz 1 A)],Dom 3)],"L.S. 1953—Nor. 1] to fishing and whaling vessels. Dated 9 November 1956. (Norsk Lovtidend, 22 November 1956, No. 41, p. 1130) The Seamen’s Act does not apply to such vessels, with the exception ",21,,0
Cz 1 A)],Dom 3)],"of ss. 26, 28, 30 and 31 (medical examinations, rights and duties in respect of ",21,,0
Cz 1 A)],Dom 3)],"illness or injury, etc.), 41 (cessation of agreement on loss of ship) and 77 (loans ",21,,0
