country,region,text,page,full_date,year
INTERNATIONAL,Netherlands—Norway,"Jan. 9 Treaty between Norway and the Netherlands respecting reciprocity of treat- inept with regard to the insurance of industrial workers and seamen. (Staats- blad, 1925, no. 543; Overenskomster med fremmede stater, 1926, no. 6, p. 203) - Text: Int. 1 ",6,Jan. 9,0
INTERNATIONAL,Netherlands—Norway,See also Netherlands (Dec. 30). ,6,,0
INTERNATIONAL,Portugal—Southern Rhodesia,"July 22 Agreement concerning the recruitment of native labourers in the District of Tete in the Province of Mozambique for employment in the Colony of Seuthern Rhodesia. (Colony of Southern Rhodesia Government Gazette, vol. IIT, no. 31, 31st July, 1925, p. 379; Diario do Govérno, 6th March, 1926, Part I, no. 47, p. 193) Text: Int. 2 ",6,July 22,0
INTERNATIONAL,Portugal—Southern Rhodesia,"For national legislation relating to Draft Conventions and Recommendations of the International Labour Conference see Finland (Sept. 19); France (Apr. 7, Aug. 6); Ger- many (May 25, July 30); Great Britain (July 31); Irish Free State (May 16, Aug. 12); Italy (Dec. 27); Latvia (April 21, May 26, May 27, June 8); Netherlands (Apr. 17, ",6,,0
INTERNATIONAL,Portugal—Southern Rhodesia,"Poland (Feb. 24); Rumania (Mar. 11, Apr. 28); Spain (July 14). ",6,,0
INTERNATIONAL,Portugal—Southern Rhodesia,"For legislation relating to international treaties and agreements see also Austria (Aug. 26); Czechoslovakia (Aug. 21), (Nov. 14), (Dec. 30); Denmark (Apr. 27); Estonia (June 19); Finland (Feb. 28, June 17, July 6); France (Jan. 27); Germany (Sept. 3, Dec. 7); Guatemala (May 20); Hungary (Apr. 28); Italy (Dec. 27); Latvia (Apr. 3, Apr. 8); Netherlands (May 22, Dec. 30); Poland (May 11, July 2, July 6, Sept. 3). NATIONAL LEGISLATION ",6,For l,0
ALBANIA,,Mar. 20 Legislative Decree to prohibit the entry into Albania of workers of all kinds. Text: Alb. 4 ,6,Mar. 20,0
ALBERTA see Canada,,"ALGERIA: see France (Mar. 11), (Mar. 19). ANGLO-EGyrTIaAn SuDAN: see Great Britain: Dependencies (Africa: Sudan, Anglo-Egyptian). ",6,ALGERI,0
ARGENTINE REPUBLIC,Federal Government,"May 6 Decree respecting deposits to guarantee accident compensation [under Act no. 9688 of 29th September, 1915, respecting accident compensation]. (C. M. no. 88, p. 1560) ",6,May 6,0
ARGENTINE REPUBLIC,Federal Government,C.M. = Cronica Mensual del Departamento Nacional del Trabajo. ,6,,0
ARGENTINE REPUBLIC,Federal Government,(1579) — J—- ,7,,0
ARGENTINE REPUBLIC,,"May 20 Resolution respecting the representation of the workers at the International Labour Conference. (C. M. no. 89, p. 1576) ",7,May 20,0
ARGENTINE REPUBLIC,,"May 28 Decree no. 2699, issuing regulations [for the Federal Capital] under Act no. 11,317 to regulate the employment of women and children!. (B. O. no. 9383, p. 331;-C. M. no. 89, p. 1567) Text: Arg. 2 ",7,May 28,0
ARGENTINE REPUBLIC,,"June 9 Decree to regulate the employment of women and young persons in the National Territories. (C. M. no. 97, p. 1707) Text: Arg. 7 ",7,June 9,0
ARGENTINE REPUBLIC,,"Aug. 5 Act no. 11,278, respecting the payment of wages.in national currency. (B. O. no. 9412, p. 449; C. M. no. g1, p. 1605) Text: Arg. 3 ",7,Aug. 5,0
ARGENTINE REPUBLIC,Cordoba,"Jan. 30 Act no. 3366 respecting night work in bakeries. (C. M. no. 87, p. 1547) Text: Arg. 1 ",7,Jan. 30,0
ARGENTINE REPUBLIC,Cordoba,"Apr. 30 Act [to amend Act no. 2328 of 7th October, 1907, respecting Sunday rest]. (C. M. no. 91, p. 1606) Text: Arg. 4 ",7,Apr. 30,0
ARGENTINE REPUBLIC,Tucuman,"May 12 Act [respecting medical attendance in sugar works]. (C. M. no. g1, p. 1607) Text: Arg. 5 ",7,May 12,0
ARGENTINE REPUBLIC,Tucuman,"Oct. 26 Act[to prohibit night work in bakeries]. (C. M. no. 94, p. 1647) Text: Arg. 6 ",7,Oct. 26,0
AUSTRALIA,Commonwealth,"jan. 14 Regulations under the Navigation Act 1912—1920 to amend the Navigation (Examination of Engineers) Regulations [no. 88 of 1923] [miscellaneous amendments]. (C. S. R. no. 10, p. 415) ",7,jan. 14,0
AUSTRALIA,Commonwealth,"Mar. 11 Regulations under the Navigation Act 1912—1920: Navigation (Life Saving and Fire Appliances) Regulations [general] [previous regulations repealed]. (C. S. R. no. 50, p. 423) ",7,Mar. 11,0
AUSTRALIA,Commonwealth,Apr. 8 Proclamation under the Navigation Act 1912—1920: load-lines: exemption of Danish ships. (C. A. G. p. 547) ,7,Apr. 8,0
AUSTRALIA,Commonwealth,"June 4 Regulations to amend the Navigation (Life-saving and Fire Appliances) Regulations [of 11th March, 1925] [exemption of small ships in special cases]. (C. S. R. no. 86, p. 452) ",7,June 4,0
AUSTRALIA,Commonwealth,"June 10 Regulations under the Navigation Act 1912—1920 to amend the Navigation (Grain, Coal and Ballast) Regulations [no. 135 of 1923] [safety regulations]. (C. S. R. no. 97, p. 419) ",7,June 10,0
AUSTRALIA,Commonwealth,July 20 Actno. 7 to amend the Immigration Act 19011924. Text: Austral. 11 ,7,July 20,0
AUSTRALIA,Commonwealth,Aug. 13 Act no. 8 to amend the Navigation Act 1912—1920 [power of Governor General to suspend provisions as to coasting trade and to dispense with requirements in the case of certain ships]. ,7,Aug. 13,0
AUSTRALIA,Commonwealth,"Aug. 19 Proclamation fixing 24th August, 1925, as the date of the coming into operation of the Navigation Act, 1925. (C. A. G. p. 1281) ",7,Aug. 19,0
AUSTRALIA,Commonwealth,"Aug. 26 Regulations under the Immigration Act 1901— 1925 [to amend Immigration Regulations 1901—1924] [proceedings under section 8 AA or 8 ABof the Act]. (C. S. R. no. 146, p. 209) ",7,Aug. 26,0
AUSTRALIA,Commonwealth,"B.O. = Boletin Oficial, 1925. ",7,,0
AUSTRALIA,Commonwealth,C.M. = Cronica Mensual del Departamento Nacional del Trabajo. ,7,,0
AUSTRALIA,Commonwealth,"C.S.R. = Commonwealth Statutory Rules, 1925. ",7,,0
AUSTRALIA,Commonwealth,"C.A.G. = Commonwealth of Australia Gazette, 1925. ",7,,0
AUSTRALIA,Commonwealth,"1 Legislative Series, 1924 (Arg. 1). ",7,,0
AUSTRALIA,Commonwealth,"2 Legislative Series, 1924 (Austral. 5). ",7,,0
AUSTRALIA,Commonwealth,"3 Legislative Series, 1924 (Austral. 5); 1925 (Austral. 11). 8 — (1580) ",7,,0
AUSTRALIA,Commonwealth,"Aug. 29 Regulations under the Immigration Act 1901~1925% [amendment of Immi- gration Regulations 1901—1924] [procedure before boards appointed under sections 8 AA or 8 AB of the Act}. (C. S. R. no. 147, p. 209) ",8,Aug. 29,0
AUSTRALIA,Commonwealth,"Sept. 26 Act no. 27 to amend sections twenty-four, thirty-one, forty-five, and forty- seven of the Invalid and Old Age Pensions Act 1908— 19234 [maximum limit of pension increased]. ",8,Sept. 26,0
AUSTRALIA,Commonwealth,"Oct. 28 Regulations under the Navigation Act 1912—1925 to amend the Navigation (Grain, Coal and Ballast) Regulations [no. 135 of 1923 as amended by C. S, R. no. 97 of roth June, 1925]. (C. S. R. no. 182, p. 421) ",8,Oct. 28,0
AUSTRALIA,Commonwealth,See also League of Nations: Mandated Territories (New Guinea). ,8,,0
AUSTRALIA,Territory for the Seat of Government,"June 4 Ordinance no. 2, to amend the Industrial Board Ordinance 1922 [substitutes new sections 3 (establishment of Industrial Board), 3 A (constitution of Board for exercise of powers) and 3 B (fees and allowances for members of Board) and adds section 10 (power to issue regulations)]. (C. A. G. no. 47) ",8,June 4,0
AUSTRALIA,Territory for the Seat of Government,Sept. 2 Regulations under the Industrial Board Ordinance 1922—1925. (C. A. G. no. 72) ,8,Sept. 2,0
AUSTRALIA,Northern Territory of Australia,"Jan. 14 Ordinance no.1, to amend the Early Closing Ordinance 1912—1921 [penalty for not closing shop at proper time]. (C. A. G. no. 2) ",8,Jan. 14,0
AUSTRALIA,Northern Territory of Australia,July 23 Ordinance no. 14 to amend the Aboriginals Ordinance 1918 — 1924 [employment of female aboriginals; agreements with aboriginals}]. (C. A. G. no. 60) ,8,July 23,0
AUSTRALIA,Territory of Papua,"June 15 Order in Council made under the Natives Tax Ordinance 1917— 1924 [native labourers]. (Territory of Papua Government Gazette, 1925, no. 10, p. 83) ",8,June 15,0
AUSTRALIA,Territory of Papua,"Dec. 18 Ordinance no. 14, to amend the Immigration Restriction Ordinance of 1907. ",8,Dec. 18,0
AUSTRALIA,Territory of Papua,"Dec. 18 Ordinance no. 16, for native plantations and to further the welfare of natives of Papua. ",8,Dec. 18,0
AUSTRALIA,New South Wales,"Mar. 135 Regulations to amend no. 19 of the Regulations [under the Industrial Arbitra- tion Act, 1912° as amended] published in the Government Gazette of 2nd August, 1918 [fees for engagements of less than one week]. (N. I. G. vol. XXVII, P- 719) ",8,,0
AUSTRALIA,New South Wales,"Aug. 215 Regulations in pursuance of section 81 of the Industrial Arbitration Act, 19128, respecting apprenticeship in various industries or callings. (N. I. G. vol. XXVIII, p. 152) ",8,,0
AUSTRALIA,New South Wales,"Sept. 18° Regulations under the Industrial Arbitration Act, 19128, as amended, governing the conditions of apprenticeship in the furniture making, piano and musical instrument making trades [adds new branches of trades to clause 1, Part I, of the Regulations gazetted on 24th December, 1924]. (N. G. G. no. 125) ",8,Sept. 18,0
AUSTRALIA,New South Wales,"Sept. 28 Act to amend the Coal Mines Regulation Act, 19127, and certain other Acts; to repeal the Coal Mines Regulation (Amendment) Act, 1917; and for pur- poses connected therewith [persons without experience not to be employed at the face]. 16 Geo. V, no. 2. ",8,Sept. 28,0
AUSTRALIA,New South Wales,"C.S.R. = Commonwealth Statutory Rules, 1925. ",8,,0
AUSTRALIA,New South Wales,"C.A.G. = Commonwealth of Australia Gazette, 1925. ",8,,0
AUSTRALIA,New South Wales,"NJI.G. = New South Wales Industrial Gazette, 1925. ",8,,0
AUSTRALIA,New South Wales,"N.G.G. = New South Wales Government Gazette, 1925. ",8,,0
AUSTRALIA,New South Wales,"4 Legislative Series, 1923 (Austral. 7). ",8,,0
AUSTRALIA,New South Wales,"5 Date of publication in the Government Gazette. Bulletin of the International Labour Office (Basle), vol. VIII, 1913, p. 187. The consolidated text down to 1921 was published officially in that year; and the Act was ",8,,0
AUSTRALIA,New South Wales,further amended by Acts no. 30 of 1922 and no. 54 of 1923. ,8,,0
AUSTRALIA,New South Wales,"7 Bulletin of the International Labour Office, Basle, vol. X, 1915, p. 263 (extract). ",8,,0
AUSTRALIA,New South Wales,(158r) —- 9 -> ,9,,0
AUSTRALIA,New South Wales,"Sept. 28 Act to provide for rescue operations in coal and shale mines; for the establish- ment, equipment, maintenance and control of rescue stations and rescue corps; for the payment by the owners of mines of certain contributions towards Mines Rescue Funds to be devoted to the foregoing purposes ; for the establish- ment at mines of rescue brigades; for the provision at mines of certain appa- ratus, and the training of men in the use thereof; and for purposes connected therewith. 16 Geo. V, no. 3. Text: Austral. 9 ",9,Sept. 28,0
AUSTRALIA,New South Wales,"Nov. 20° Regulations under the Navigation Act, 1901, and the Navigation Amend- ment (Regulations) Act, 1904, for the control of the pilotage service and for the good government of licensed pilots and other officers of the Department of Navigation. (N. G. G. no. 153) ",9,Nov. 20,0
AUSTRALIA,New South Wales,"Dec. 2 Act to provide that when Anzac Day falls on a Sunday, the next following Monday shall be a bank holiday; for this purpose to amend the Banks and Bank Holiday Act, 1912; and for purposes connected therewith. 16 Geo. V, no. Io. ",9,Dec. 2,0
AUSTRALIA,New South Wales,"Dec. 115 Regulations under the Mines Rescue Act, 1925. (N. G. G. no. 164) ",9,,0
AUSTRALIA,New South Wales,"Dec. 16 Act to regulate the hours of work in certain industries, and the payment of overtime; to further regulate the making, varying and amending of awards and industrial agreements; to amend the Industrial Arbitration Act, 1912°, and certain other Acts; to repeal the Eight-hours Act, 19168, and the Eight- hours (Amendment) Act, 19229; and for purposes connected therewith. 16 Geo. V, no. 16. Text: Austral. 8 ",9,Dec. 16,0
AUSTRALIA,New South Wales,"Dec. 17 Proclamation in pursuance of the terms of the Forty-four Hours Week Act no. 16 of 16th December, 1925] [to fix Monday, the fourth day of January 1926 as the date upon which the provisions of the said Act shall come into operation]. (N. I. G. vol. XXVIII, p. 903) ",9,Dec. 17,0
AUSTRALIA,New South Wales,"Dec. 24 Act to provide for pensions to widows and their children in certain cases; to amend the Child Welfare Act {no. 21 of] 1923 and certain other Acts; and for purposes connected therewith. 16 Geo. V, no. 23. ",9,Dec. 24,0
AUSTRALIA,Queensland,"Jan. 15 Regulations to amend the Regulations [of gth February, 1923, as amended by Regulations of zoth March, 1924] under the Unemployed Workers Insurance Act of 1922! [employers’ and workers’ contributions; contribution books]. (Q. G. G. vol. CX XIV, p. 500) ",9,Jan. 15,0
AUSTRALIA,Queensland,"Jan. 29 Regulations to amend the Workers’ Compensation Regulations of 1917 [under the Workers’ Compensation Act, 1916— 1923/4] [premiums]. (Q. G. G. vol. CXXIV, p. 704) ",9,Jan. 29,0
AUSTRALIA,Queensland,"Jan. 29 Order in Council to amend the schedule to the Workmen’s Compensation Acts, 1916—1923!! [withdrawal of compensation on account of misconduct]. (Q. G. G. vol. CXXIV, p. 687) ",9,Jan. 29,0
AUSTRALIA,Queensland,"Aug. 14 Amended rules concerning casual workers under the Unemployed Workers Insurance Act of 1922! [rules for payment of benefit to casual storemen and packers]. (Q. G. G. vol. CXXV, p. 575) ",9,Aug. 14,0
AUSTRALIA,Queensland,"Aug. 26 Regulation to amend Regulation 62 of the Regulations under the Factories and Shops Acts, 1900— 1922 [adds photo films to the schedule of goods which may be sold in exempted shops after closing hours]. (Q. G. G. vol. CX XV, P- 719; Q. I. G., p. 801) ",9,Aug. 26,0
AUSTRALIA,Queensland,"N.G.G. = New South Wales Government Gazette, 1925. ",9,,0
AUSTRALIA,Queensland,"N.I.G. = New South Wales Industrial Gazette, 1925. ",9,,0
AUSTRALIA,Queensland,"Q.G.G. = Queensland Government Gazette, 1925. ",9,,0
AUSTRALIA,Queensland,"Q.1.G. = Queensland Industrial Gazette, 1925. ",9,,0
AUSTRALIA,Queensland,"8 Act no. 11 of 1916; Legislative Series, 1922 (Austral. 1, p. 3). Act no. 8 of 1922; Legislative Series, 1922 (Austral. 1). ",9,,0
AUSTRALIA,Queensland,"10 Legislative Series, 1922 (Austral. 2). ",9,,0
AUSTRALIA,Queensland,"11 For consolidated text see Legislative Series, 1925 (Austral. 5, Appendix). 10 — (1582) ",9,,0
AUSTRALIA,Queensland,"Sept. 28 Act to amend the Inspection of Machinery Act of 1915 in certain particulars amendments relate mainly to the certification of engine drivers]. 16 Geo. V, no. 3. ",10,Sept. 28,0
AUSTRALIA,Queensland,"Sept. 28 Act relating to the basic wage for employees who are governed by awards or industrial agreements. 16 Geo. V, no. 5. Text: Austral. 4 ",10,Sept. 28,0
AUSTRALIA,Queensland,"Oct. 1 Regulation in pursuance of the provisions of the State Children Acts, 1911 to 1917 [scale of wages to be paid by foster parent for State children apprenticed or placed out for hire]. (Q. G. G. vol. CXXV, p. 1402) ",10,Oct. 1,0
AUSTRALIA,Queensland,"Oct. 12. Act to ainend the Workers’ Homes’ Acts, 1919 to 1922, in certain particulars, 16 Geo. V, no. Io. ",10,Oct. 12,0
AUSTRALIA,Queensland,"Oct. 22 Food and Drug Regulations, 1925, in pursuance of the provisions of the Health Acts, 1900 to 1922 [sections 64—80: regulations for the provision of sanitary accommodation for workers, etc.]. (Q. G. G. vol. CX XV, p. 1571) ",10,Oct. 22,0
AUSTRALIA,Queensland,"Oct. 22 Order in Council in pursuance of the Electrical Workers Act of 1923 [certi- ficates of competency}. (Q. G. G. vol. CXXV, p. 1550; Q. I. G., p. 936) ",10,Oct. 22,0
AUSTRALIA,Queensland,"Oct. 26 Act to make better provision for the regulation of the conditions of industries by means of industrial conciliation and arbitration; to establish a Board of Trade and Arbitration and to define its jurisdiction and powers; and for that purpose to amend the Industrial Arbitration Acts, 1916 to 1924!%, and other Acts in certain particulars, and for other incidental purposes. 16 Geo. V, no. 13. Text: Austral. 6 ",10,Oct. 26,0
AUSTRALIA,Queensland,"Oct. 2 Rules concerning casual workers under the Uneinployed Workers’ Insurance Act of 1922! [governing the payment of sustenance allowance; revokes the rules concerning casual workers made on 31st July, 1924 (gazetted 2nd August, 1924)]. (Q. G. G. vol. CX XV, p. 1768; Q. I. G., p. 925) ",10,Oct. 2,0
AUSTRALIA,Queensland,"Nov. 5 Act to amend the Workers’ Compensation Acts, 1916 to 19233, in certain particulars [amendments relating to definition of worker; extension of schedule of industrial diseases]. 16 Geo. V, no. 18. Text: Austral. 5 ",10,Nov. 5,0
AUSTRALIA,Queensland,"Nov. 13 Act to consolidate and ainend the laws with respect to prospecting and mining for coal and the regulation of coal mines [Part IV: inspection, safety, working hours]. 16 Geo. V, no. 30. Extracts: Austral. 7 ",10,Nov. 13,0
AUSTRALIA,Queensland,"Nov. 25 Order in Council declaring that from and after the date thereof, refrigerating machinery of a capacity not exceeding five tons shall cease to be machinery within the meaning of the Inspection of Machinery Acts, r915 to 1925. (Q. G. G. vol. CXXV, p. 2335) ",10,Nov. 25,0
AUSTRALIA,Queensland,"Dec. 10 Order in Council in pursuance of the Electrical Workers Act of 1923 [period of employment entitling workers to certificates of competency]. (Q. G. G. vol. CX XV, p. 2523) ",10,Dec. 10,0
AUSTRALIA,Queensland,"Dec. 10 Amended Regulation under the Factories and Shops Acts, 1900 to 1922 schedule of goods which inay be sold in exempted shops after the closing hours for non-exempted shops]. (Q. G. G. vol. CXXV, p. 2334; Q. I. G. 1926, p. 114) ",10,Dec. 10,0
AUSTRALIA,Queensland,"Dec. 17. Order in Council to amend the schedule to the Electrical Workers Act of 1923 [scope of examinations for certificates of competency]. (Q. G. G. vol. CX XV, p. 2653) ",10,Dec. 17,0
AUSTRALIA,Queensland,"Dec. 17 Regulations under the Unemployed Workers’ Insurance Act of 1922!°. (Q. G. G. vol. CXXV, p. 2666; Q. I. G. 1926, p. 105) ",10,Dec. 17,0
AUSTRALIA,Queensland,"Dec. 23 Regulations under the Inspection of Machinery Acts, 1915 to 1925 [supersede Regulations gazetted 13th April, 1916}. [Part III: precautions against accidents; Part. IV: inspection, etc., of machinery; Part V: duties and liabilities of owners; Part. VI: inquiries as to accidents; Part. VII: examination and certification of engine-drivers, etc.] (Q. G. G. vol. CXXV, p. 2713) ",10,Dec. 23,0
AUSTRALIA,Queensland,"Dec. 23 Order in Council [to declare that the Inspection of Machinery Acts, 1915 — 1925, shall extend and apply to hand power cranes]. (Q. G. G. yol. CX XV, p. 2747) ",10,Dec. 23,0
AUSTRALIA,Queensland,"Q.G.G. = Queensland Government Gazette, 1925. ",10,,0
AUSTRALIA,Queensland,"Q.1.G. = Queensland Industrial Gazette, 1925. ",10,,0
AUSTRALIA,Queensland,"12 Legislative Series, 1923 (Austral. 1); 1924 (Austral. 2), ",10,,0
AUSTRALIA,Queensland,"13 Consolidated text published as appendix to Legislative Series, 1925 (Austral. 5). ",10,,0
AUSTRALIA,Queensland,"(1583) — Ir —, ",11,,0
AUSTRALIA,South Australia,"Jan. 15 Act to further amend the Workmen’s Compensation Acts, 1911 to 1922. No. 1660. Text: Austral. 3 ",11,Jan. 15,0
AUSTRALIA,South Australia,"May 6 Regulations under the Engine Drivers Act, 1924, [no. 1618] {revokes previous regulations; general provisions, certificates, examinations, etc.]. (S. G. G., p. 840) ",11,May 6,0
AUSTRALIA,South Australia,"July 30 Proclamation under the Workmen’s Compensation Act [no. 1053 of] 1911 (to extend the provisions of section 12 of the said Act to carbon monoxide poisoning or its sequelae]. (S. G. G., p. 239) ",11,July 30,0
AUSTRALIA,South Australia,Dec. 3 Act to further amend the Scaffolding Inspection Act [no. 935 of] 1907 and for other purposes [limitation of area of application to Act; facilitation of proof of offences]. No. 1682. ,11,Dec. 3,0
AUSTRALIA,South Australia,"Dec. ro Act to amend the Early Closing Acts, 1911 to 1924, and for other purposes (miscellaneous amendments]. No. 1687. ",11,Dec. r,0
AUSTRALIA,Tasmania,"Feb. 6 Act no. 71, to amend the Marine Act 1921 [section 3: death, superannuation, retiring, accident and sickness allowances]. ",11,Feb. 6,0
AUSTRALIA,Tasmania,"Dec. 9 Act to amend the Wages Attachment Act, 1900. ",11,Dec. 9,0
AUSTRALIA,Tasmania,"Dec. 9 Act no. 29, to consolidate and amend the law relating to the regulation and closing of shops. ",11,Dec. 9,0
AUSTRALIA,Victoria,"June 2 Regulations under the Health Act, 1919 (no. 3041) relating to offensive trades. (V. G. G. no. 77, p. 2029) ",11,June 2,0
AUSTRALIA,Victoria,"Aug. 11 Order-in-Council issuing regulations under the Factories and Shops Acts for granting certificates to engine-drivers and boiler attendants [supersedes Regulations of 6th June, 1922]. (V. G. G. no. 106, p. 2720) ",11,Aug. 11,0
AUSTRALIA,Victoria,"Nov. 2. Act to constitute Anzac Day a public and bank holiday and for other pur- poses. 16 Geo. V, no. 3407. ",11,Nov. 2,0
