country,region,text,page,full_date,year
AUSTRALIA,New South Wales,"21/1V/1983 An Act to secure the health, safety and welfare of persons at work; to amend certain Acts; and for other purposes. No. 20. Occupational Health and Safety Act 1983. ",1,21/1V/1983,1983
AUSTRALIA,New South Wales,"4/V/1983 An Act to amend the Industrial Arbitration Act 1940, to enable the conduct of joint proceedings of the Industrial Commission of New South Wales and the Australian Conciliation and Arbitration Commission and the reference of industrial matters from one commission to the other. No. 61. Industrial Arbitration (Complementary Industrial Relation System) Amendment Act 1983. ",1,4/V/1983,1983
AUSTRALIA,New South Wales,Copyright © International Labour Organisation 1984 3/1984 ,1,,0
AUSTRALIA,New South Wales,1984—List No. 3 2 (116) ,2,,0
AUSTRALIA,Queensland,"22/IV/1983 An Act to provide for the licensing and conduct of private employment agencies, to repeal certain provisions of the Labour and Industry Act 1946—1974 and for related purposes. No. 40. Private Employment Agencies Act 1983. ",2,22/IV/1983,1983
AUSTRALIA,Queensland,19/V/1983 General rules for underground coal mines. Rules made under the Coal Mining Act 1925-1981.] ,2,19/V/1983,1983
AUSTRALIA,Queensland,19/V/1983 Special rules for underground coal mines. Rules made under the Coal Mining Act 1925-1981.) ,2,19/V/1983,1983
AUSTRALIA,South Australia,"16/V1/1983 An Act to amend the Superannuation Act 1974-1981. No, 28. Superannuation Act Amendment Act 1983. ",2,16/V1/1983,1983
AUSTRALIA,South Australia,16/VI/1983 An Act to amend the Workers Compensation Act 1971-1982. No. 31. Workers Compensation Act Amendment Act 1983. ,2,16/VI/1983,1983
AUSTRALIA,South Australia,16/VI/1983 An Act to amend the Industrial Conciliation and Arbitration Act 1972-1982; and to repeal the Industrial Commission Jurisdiction (Temporary Provisions) Act 1975-1981. No. 33. Industrial Conciliation and Arbitration Act Amendment Act 1983. ,2,16/VI/1983,1983
AUSTRALIA,Victoria,15/V1/1983 An Act to amend the Industrial Relations Act 1979. No. 9899. Industrial Relations (Amendment) Act 1983. Miscellaneous amendments. ] ,2,15/V1/1983,1983
AUSTRALIA,Victoria,"5/VII/1983 An Act to make special provision in relation to long service leave for persons employed in the construction industry, to re-enact with amendments the Building Industry Long Service Leave Act 1975, to repeal the Construction Industry (Electrical and Metal Trades) Long Service Leave Act 1982, to amend certain other Acts, and for other purposes. No. 9935. Construction Industry Long Service Leave Act 1983. Repeals, inter alia, the Building Industry Long Service Leave Act 1975, and the Construction Industry (Electrical and Metal Trades) Long Service Leave Act 1982.] ",2,5/VII/1983,1983
AUSTRIA,,"7/VII/1983 A federal Act to amend certain legislation on social insurance. (Bundesgesetzblatt, Text 384) Amends, inter alia, the Act of 10 Dec. 1982 to amend the General Social Insurance Act (LS 1955—Aus. 3... 1961—Aus. 2).] ",2,7/VII/1983,1983
BARBADOS,,"28/VII/1983 An Act to amend the Accidents and Occupational Diseases (Notification) Act, Cap. 338. Accidents and Occupational Diseases (Notification) (Amendment) Act 1983. (Official Gazette, Supplement, 4 Aug.) Amends ss. 3 and 8; replaces the third schedule.] ",2,28/VII/1983,1983
BELGIUM,,"8/V1/1983 Royal Order to amend the Royal Order of 25 November 1976 respecting prolonged absence on account of family circumstances. (Moniteur Belge-Belgisch Staatsblad, 9 Sep.) Miscellaneous amendments. Concerns state teaching staff.] ",2,8/V1/1983,1983
BELGIUM,,"15/V1/1983 An Act to amend certain provisions relating to the social status of self-employed persons. (ibid., 4 Oct.) Amends, inter alia, Royal Order No. 38 of 27 July 1967, to provide for the social status of self- employed persons. ] ",2,15/V1/1983,1983
BELGIUM,,"29/V1/1983 Royal Order respecting equality of treatment between men and women in access to vocational training provided in educational establishments, made under sections 124 and 125 of the Economic Reform Act of 4 August 1978 [LS 1978—Bel. 2]. (ibid., 25 Aug.) ",2,29/V1/1983,1983
BELGIUM,,(117) 3 1984—List No. 3 ,3,,0
BELGIUM,,"18/VII/1983 Royal Order respecting entitlement to unemployment benefit of dismissed workers aged 55 years or over. (ibid., 27 July) ",3,18/VII/1983,1983
BELGIUM,,"19/VI1I/1983 *Act respecting the apprenticeship of occupations carried on by employees. (ibid., 31 Aug.) Repeals the Decree of 22 germinal-2 floreal an XI respecting factories, works and workshops. ]} ",3,19/VI1I/1983,1983
BELGIUM,,"27/V11/1983 Royal Order to amend the Royal Order of 6 November 1967 to prescribe the conditions governing the grant and withdrawal of employment and work permits for foreign workers. (ibid., 20 Aug.) ",3,27/V11/1983,1983
BELGIUM,,"29/VIII/1983 Royal Order No. 205, to amend legislation respecting pensions under social security. (ibid., 6 Sep.) Inter alia, amends Royal Order No. 50 of 24 Oct. 1967 (LS 1967—Bel. 4) respecting retirement and survivors’ pensions for employees.]} ",3,29/VIII/1983,1983
BELGIUM,,"6/IX/1983_ Royal Order to amend and supplement Schedule I of Title III, Ch. Il, of the General Regulations for the protection of labour relating to hazardous substances and preparations. (ibid., 27 Sept.) S. 1: amends the list of hazardous substances classified according to the atomic weight of the most characteristic element of their properties in Schedule I; s. 2: supplements the list of hazardous substances referred to in s. 1.] ",3,6/IX/1983,1983
BELGIUM,,"13/IX/1983 Royal Order No. 207, to amend the co-ordinated laws respecting family benefit for employees. (ibid., 29 Sep.) Numerous amendments. ] ",3,13/IX/1983,1983
BELGIUM,,"30/IX/1983 Royal Order No. 214, to amend the Act of 29 June 1981 [LS 1981—Bel. 1] to lay down the general principles governing social security for workers, the Legislative Order of 10 January 1945 respecting social security for mineworkers and persons placed on the same footing as mineworkers, the Legislative Order of 7 February 1945 [LS 1945—Bel. 10] respecting social security for seamen in the mercantile marine and the Act of 9 August 1963 to institute and organise a compulsory sickness and disability insurance scheme. (ibid., 4 Oct.) Inter alia, brings back into force s. 39 of the Act of 29 June 1981, repealed by Order No. 96 of 28 Sep. 1982 (provisions relating to leave allowance and supplementary leave allowance). Miscellaneous amendments to the Legislative Order of 7 February 1945.] ",3,30/IX/1983,1983
CHILE,,"26/1X/1983 Act No. 18248: Mining Code. (Diario Oficial, 14 Oct.) [Repeals, inter alia, the Code of 1932 and the amendments thereto.] ",3,26/1X/1983,1983
COLOMBIA,,"24/V f rn) Decree No. 1476, to institute the Council for Labour Migrations. (Diario Oficial, 9 une ",3,,0
COLOMBIA,,DENMARK . ,3,,0
COLOMBIA,,"19/VII/1983 Notification of the Social Assistance Act [No. 333 of 1980]. No. 356. (Lovtidende A, 1983, No. 55) ",3,19/VII/1983,1983
COLOMBIA,,25/VII/1983 Notification of the Act [No. 444 of 1982: cf. LS 1977—Den. 2] respecting placement and unemployment insurance and for other purposes. No. 358. (ibid.) ,3,25/VII/1983,1983
COLOMBIA,,"8/VIII/1983 Notification of the rules made under the earlier legislation on workers’ protection which are to remain in force, subject to amendments, after the commencement of the Working Environment Act [of 23 Dec. 1975: LS 1975—Den. 1]. No. 392. (ibid., No. 60) ",3,8/VIII/1983,1983
COLOMBIA,,"5/IX/1983 Notification of the Act [No. 500 of 1982) respecting daily cash benefit in the event of sickness or maternity. No. 435. (ibid., No. 66) ",3,5/IX/1983,1983
COLOMBIA,,9/IX/1983 Notification of the National Pensions Act [No. 417 of 1982]. No. 436. (ibid.) ,3,9/IX/1983,1983
COLOMBIA,,9/IX/1983 Notification of the Disability Pensions Act [No. 418 of 1982]. No. 437. (ibid.) ,3,9/IX/1983,1983
COLOMBIA,,"23/IX/1983 Notification respecting aliens. No. 457. (ibid., No. 69) Sections 19-37: residence and work permits.] ",3,23/IX/1983,1983
COLOMBIA,,1984—List No. 3 4 (118) ,4,,0
COLOMBIA,,"14/X/1983 Notification respecting annual leave for seafarers. No. 484. (ibid., No. 73) Repeals Notification No. 623 of 1980 (LS 1980—Den. 3) on the same subject.] ",4,14/X/1983,1983
EGYPT,,"12/11/1983 Order No. 133, with annexes, of the Minister of Health made under s. 116 of the Labour Code (No. 137 of 1981) [LS 1981—Egypt 2], to prescribe the standards of physical fitness to be taken as the basis for medical examinations prior to engagement. (A/ Wagai al- Misriya, 26 May) ",4,12/11/1983,1983
EGYPT,,"22/V/1983 Act No. 26, to make rules for the employment of workers employed on canalisation work. (Al-Jarida al-Rasmiya, 2 June) Entitles workers to compensation in respect of occupational risks and for hours of work performed in addition to the six-hour working day.]| ",4,22/V/1983,1983
EGYPT,,"25/V/1983 Order No. 42 of the Minister of Manpower and Training, to amend the model rules for trade union organisations prescribed by Order No. 33 of 1976. (Al-Wagai al-Misriya, 21 Aug.) ",4,25/V/1983,1983
EGYPT,,"13/V1/1983 Decision No. 237 of the President of the Arab Republic of Egypt, to issue regulations for the Workers’ Cultural Institution. (Al-Jarida al-Rasmiya, 23 Jung This institution is attached to the Confederation of Workers’ Trade Unions of Egypt. Its purpose is to provide workers with a national and trade union culture to enable them to play their part in society and to consolidate the trade union movement.] ",4,13/V1/1983,1983
EGYPT,,"13/VI/1983 Decision No. 238 of the President of the Arab Republic of Egypt, to issue regulations for the Workers’ Social Institution. (ibid.) This institution is attached to the Confederation of Workers’ Trade Unions. Its purpose is to raise the social, cultural and health level of workers.] ",4,13/VI/1983,1983
EGYPT,,"29 /IX/1983 Decision No. 955 of the President of the Council of Ministers, to fix the compensation in respect of occupational risks payable to workers employed on canalisation work. (Al-Wagai al-Misriya, 10 Oct.) Decision made, inter alia, under Act No. 26 of 22 May 1983.] ",4,,0
FINLAND,,"25/11/1983 An Act to approve certain provisions of the Convention [signed at Copenhagen on 6 Mar. 1982] on a common Nordic employment market and the Protocol thereto. (Finlands Férfattningssamling-Suomen Saadéskokoelma, No. 655) ",4,25/11/1983,1983
FINLAND,,"29/V1/1983 Ordinance to promote the mobility of labour. (ibid., No. 675) Repeals Ordinance No. 949 of 1971 (LS 1971—Fin. 2) on the same subject.] ",4,29/V1/1983,1983
FRANCE,,"1/VII/1983 Decree No. 83-576 made under Title III and Title V of Book I of the Labour Code (Part I: Laws) (LS 1981—Fr.t . . . 1982—Fr. 2] and respecting the deposit and publication of collective labour agreements and arrangements. ( Journal Oficiel, 4-5 July) Replaces ss. R. 132-1 and R. 132-2 of the Labour Code.] ",4,1/VII/1983,1983
FRANCE,,"1/VII/1983 Decree No. 83-599, respecting contributions to the common supplementary old-age insurance scheme for graphic and plastic artists, music teachers, musicians, authors and composers. (ibid., 8 July) ",4,1/VII/1983,1983
FRANCE,,"18/VI1/1983 Decree No. 83-677, respecting the old-age benefit scheme for self-employed persons in the liberal professions. (ibid., 27 July) Amends and supplements the Decree of 30 March 1949 to make rules for the public administration relating to the old-age benefit scheme for self-employed persons in the liberal professions. ]} ",4,18/VI1/1983,1983
FRANCE,,"20/VII/1983 Act No. 83-657, respecting the development of certain social economic activities (ibid., 21 July) (Inter alia, Title I: Rules of craftsmen’s cooperatives and their unions; Title II: Rules of transport co-operatives and craftsmen’s co-operatives of river transport; Title III: Rules of seafarers’ Co-operatives and co-operative associations in the interests of seafarers; Title V: Unions of co-operatives. ] ",4,20/VII/1983,1983
FRANCE,,(119) 5 1984—List No. 3 ,5,,0
FRANCE,,"29/VII/1983 Decree No. 83-711, to amend s. R. 512-9 of the Labour Code relating to the establishment and amendment of the rules of individual disputes boards. (ibid., ! and 2 Aug.) ",5,29/VII/1983,1983
FRANCE,,"2/VIII/1983 Decree No. 83-721, to supplement the Labour Code (Part IT) with respect to lighting at workplaces. (ibid., 5 Aug.) Replaces Subdivision 3 of Division I of Ch. II of Title 11 of Book II (Part II). } ",5,2/VIII/1983,1983
FRANCE,,"2/VIII/1983 Decree No. 83-722, to supplement the Labour Code (Part II) and to lay down the rules respecting lighting at workplaces applicable to principals who undertake construction work or improvement of buildings to be used for industrial, commercial or agricultural activity. (ibid.) Inserts in Title III of Book II of the Labour Code (Part IT) a new Ch. V entitled “Provisions as to construction work to promote occupational health and safety’’.] ",5,2/VIII/1983,1983
FRANCE,,"23/VIII/1983 Decree No. 83-768, respecting supervision of the application of labour legislation and regulations in the territories of New Caledonia and Dependencies. (ibid., 28 Aug.) (Concerns, inter alia, the powers and duties of labour inspectors. ] ",5,23/VIII/1983,1983
FRANCE,,"6/1X/1983 Decree No. 83-793, made under s. 25 of the Seamen’s Code [LS 1977—Fr. 1 (consol.), 1982—Fr. 3]. (ibid., 9 Sep.) Provisions as to the organisation of work, maximum daily hours of actual work, etc. (vessels other than fishing vessels, service at sea, service in port, fishing vessels).] ",5,6/1X/1983,1983
FRANCE,,"6/IX/1983 Decree No. 83-794, made under s. 24 of the Seaman’s Code (ibid.) (Provisions as to daily hours of actual work on board, inter alia vessels that are fitted out for the coasting trade and fishing vessels. ] ",5,6/IX/1983,1983
FRANCE,,"6/1X/1983 Decree No. 83-795, made under s. 26-1 of the Seamen’s Code (ibid.) Number of hours of actual work in excess of which seamen are granted the compensatory rest referred to in s. 26-1 of the Seamen’s Code.] ",5,6/1X/1983,1983
FRANCE,,"6/IX/1983 Decree No. 83-796, respecting fixed-term contracts of engagement of seamen. (ibid.) Inter alia, concerns the minimum compensation on termination of the contract.} ",5,6/IX/1983,1983
FRANCE,,"23/1X/1983 Decree No. 83-844, respecting health, safety and working conditions committees. ibid., 25 Sep.) Adds to Title II] of Book II of the Labour Code a new Ch. VI entitled “Health, safety and working conditions committees”. Inserts in Title III of Book II (Part II) a new Ch. V entitled Special provisions applicable to construction work in the interests of occupational health and safety”’.] ",5,23/1X/1983,1983
FRANCE,,"3/X/1983 Decree No. 83-877, to amend Decree No. 50-1225 of 21 Sep. 1950 [LS 1950—Fr. SC] and relating to maintenance of entitlements to old-age insurance of the insured persons referred to in s. 5 of Decree No. 82-991 of 24 Nov. 1982. (ibid., 5 Oct.) Supplements s. 58 of the above-mentioned Decree, to issue public administrative regulations respecting social insurance in agriculture. ] ",5,3/X/1983,1983
GREECE,,"22/V1/1983 *Act No. 1365, respecting the socialisation of public undertakings and public utility undertakings. (Efemeris tes Kuberneseos, Part I, 22 June) ",5,22/V1/1983,1983
GREECE,,"15/IX/1983 Act No. 1393, respecting pensions of staff employed in legal entities of the public sector. (ibid., 15 Sep.) (Extension of s. 11 of Legislative Decree No. 4277/1962 to several categories of officials in semi-public bodies. } ",5,15/IX/1983,1983
GUATEMALA,,"11/V/1983 Legislative Decree No. 48-83, respecting the period of limitation for payment of employers’ contributions to the Guatemalan Social Security Institute. (Diario de Centro América, 13 May) The period of limitation is six years.} ",5,11/V/1983,1983
GUATEMALA,,"16/V/1983 Legislative Decree No. 55-83, to amend certain provisions of the Labour Code [LS 1961—Gua. 1]. (ibid., 31 May) ",5,16/V/1983,1983
GUATEMALA,,1984—List No. 3 6 (120) ,6,,0
GUATEMALA,,"29/V1/1983 *Ministerial Agreement No. 12, to set up the Disabled Persons Placement Division in the National Department of Employment and Vocational Training of the Ministry of Labour and Social Welfare. (ibid., 7 July) ",6,29/V1/1983,1983
HUNGARY,,"16/11/1983 Decree No. 2 of the President of the National Wages and Labour Office, respecting conditions of employment of concierges. (ibid., 16 Mar.) Rules governing their contracts of employment.] ",6,16/11/1983,1983
HUNGARY,,"4/V. Decree No. 8 of the Council of Ministers, respecting gainful employment of Hungarian citizens abroad. (ibid., 4 May) Rules relating to application for permission. ] ",6,,0
HUNGARY,,"25/V/1983 Decree No. 7 of the Minister of Posts and Communications, to amend his Decree No. 7 of 15 July 1976 to prescribe flying time and rest for civil aviation staff. (ibid., 25 May) Amends ss. 1], 2, 3, 4 and 6.] ",6,25/V/1983,1983
HUNGARY,,"29/V1/1983 Decree No. 10 of the Minister of Culture, to amend Decree No. 6 of 21 April 1972 of Ministry of Labour respecting continuing training of wage earners. (ibid., 29 June) Numerous amendments.] ",6,29/V1/1983,1983
HUNGARY,,"29/VI/\983 Decree No. 14 of the Minister of Culture, respecting the training of adult skilled workers. (ibid.) ",6,,0
IRAQ,,"Law No. 64 of 1983, respecting the working card in the private sector. (Alwaqai Aliraqiya, |\ July; English translation in Official Gazette of the Republic of Iraq, 21 Sep.) ",6,,0
IVORY COAST,,"17/11/1983 Decree No. 83-109, to make special rules for staff in technical teaching and vocational training. (Journal Officiel, 24 March) Title I, Ch. I, s. 2: instructors are responsible, inter alia, for apprenticeship in conjunction with undertakings; Title 1], Ch. I, s. 9: teachers are responsible for ensuring training of skilled workers and supervising apprenticeship in conjunction with undertakings. } ",6,17/11/1983,1983
IVORY COAST,,"29/III/1983 Decree No. 83-256, to provide for a revalorization of the pensions and special allowances payable under the legislation respecting employment accidents and occupational diseases. (ibid., 5 May) ",6,29/III/1983,1983
JAPAN,,"2/V/ ner An Act to amend the Fishermen’s Cooperative Act (No. 242 of 1948). No. 26. (Kampoo, ay) ",6,,0
JAPAN,,"31/V/1983 Cabinet Order to amend the Order (No. 112 of 1978) made under the Act (No. 96 of 1977) respecting special measures for the employment promotion of displaced seamen. No. 118. (ibid., 31 May) ",6,31/V/1983,1983
JAPAN,,"20/VI/1983 Ordinance of the Ministry of Labour to amend the Ordinance (No. 32 of 1972) made under the Industrial Safety and Health Act (No. 37 of 1972). No. 18. (ibid., 20 June) Inserts new safety standards concerning industrial robots.] ",6,20/VI/1983,1983
JAPAN,,"30/V1/1983 Ordinance of the Ministry of Labour made under the Act (No. 39 of 1983) respecting special measures for the employment security of workers in specified depressed industries or areas. No. 20. (ibid., 30 June, Extraordinary) ",6,30/V1/1983,1983
JAPAN,,30/V1I/1983 Cabinet Order made under the Act (No. 39 of 1983) respecting special measures for the employment security of workers in specified depressed industries or areas. No. 141. (ibid) Designates the depressed industries and areas in need of special measures prescribed by the ct. ,6,30/V1I/1983,1983
JAPAN,,(121) 7 1984—List No. 3 ,7,,0
KUWAIT,,"24/1/1983 Act No. 3, respecting minors. (A/-Kuwait al-Yaum, 30 Jan.) Concerns juvenile delinquence and aims to ensure the protection of minors by setting up, inter alia, the Institution for the Protection of Minors and a juvenile court. } Order No. 7 of the Minister of Finance, respecting the conditions. and rules applicable to retirement pensions. (ibid., 12 June) ",7,24/1/1983,1983
KUWAIT,,"30/1/1983 Order No. 65 of the Minister of Social Affairs and Labour, respecting the appointment of officials responsible for supervision of the application of labour legislation and regulations made thereunder. (ibid., 6 Feb.) ",7,30/1/1983,1983
KUWAIT,,"3/III/1983 Order No. 67 of the Minister of Social Affairs and Labour, to amend the period of validity of work permits in the private sector. (ibid., 13 Mar.) Provides, inter alia, that work permits issued to non-Kuwaiti workers shall be renewed every two years.] ",7,3/III/1983,1983
LEBANON,,"26/1V/1983 Decree No. 506, to fix the official minimum wages of salary earners and wage earners and the level of the cost of living. (Al-Jarida al-Rasmiya, No. 18; French translation in Argus de la Législation Libanaise, No. 2) Fixes the minimum monthly wage and grants a wage increase, the percentage of which varies according to wage bracket. ",7,26/1V/1983,1983
LUXEMBOURG,,"27/V1/1983 Act to amend certain provisions respecting sickness and maternity insurance and industrial accident insurance. (Mémorial, Series A, 27 June) Amends, inter alia, Books I and II of the Social Insurance Code (LS 1925—Lux. 2... 1946—Lux. 1).]} ",7,27/V1/1983,1983
LUXEMBOURG,,"25/VI11/1983 Grand-Ducal Regulations to lay down the method and conditions for the grant of (1) assistance towards geographical mobility of jobseekers; (2) a bonus to encourage recruitment of long-term unemployed and jobseekers who are particularly difficult to place; (3) lump-sum assistance for re-employment. (ibid., 31 Aug.) ",7,25/VI11/1983,1983
LUXEMBOURG,,"25/V111/1983 Grand-Ducal Regulations to define the criteria of suitable employment referred to in s. 13 (e) of the Act of 30 June 1976, as amended, to set up an unemployment fund and to regulate the grant of compensation for total unemployment. (ibid.) ",7,25/V111/1983,1983
MALAYSIA,,"20/1/1983 Trade Unions Regulations 1959 (made under s.58) (revised—1982). No. A390. (Government Gazette, 30 Dec. 1982) ",7,20/1/1983,1983
MALAYSIA,,"28/V1I/1983 Farmers’ Organization Regulations 1983. No. A303. (ibid., 28 July) Regulations made under the Farmers’ Organization Act 1973.]} ",7,28/V1I/1983,1983
MAURITANIA,,"14/11/1983 Ordinance No. 83-058, to amend and supplement s. 21 of Act No. 67-169 of 18 July 1967 to issue the Civil Service Rules, as amended by Act No. 77-041 of 10 February 1977. (Journal Officiel, 23 Feb.) ",7,14/11/1983,1983
MEXICO,,"14/V1/1983 Regulations to establish the procedure for the application of administrative penalties for infringements of the Federal Labour Act (LS 1969—Mex. | . . . 1979—Mex. 1]. (Diario Oficial, 17 June) ",7,14/V1/1983,1983
MEXICO,,1984—List No. 3 8 (122) ,8,,0
MONACO,,"16/V1/1983 Sovereign Ordinance No. 7728, to amend Sovereign Ordinance No. 1812 of 30 May 1958, made under Act No. 644 of 17 January 1958 respecting the retirement of self-employed workers. (Journal de Monaco, 24 June) Supplements s. 3 of the Ordinance of 30 May 1958.] ",8,16/V1/1983,1983
MONACO,,"28/V1/1983 Act No. 1059, to amend Act No. 455 of 27 June 1947 respecting workers’ retirement. (ibid., 1 July) Numerous amendments. ] ",8,28/V1/1983,1983
MONACO,,"30/V1/1983 Act No. 1064, to amend and supplement Act No. 1048 of 28 July 1982 to institute a social benefit scheme for self-employed persons. (ibid., 8 July) Numerous amendments. ] ",8,30/V1/1983,1983
NETHERLANDS,,"22/V1/1983_ An Act to amend the Employment Exchanges Act 1930 [LS 1930—Neth. 5, 1960— Neth. 2] (compulsory reporting of vacancies). (Staatsblad, No. 520) Inserts a new Ch. IJA.] ",8,22/V1/1983,1983
NETHERLANDS,,"29/VIII/1983 Decree to amend the General Government Servants Regulations fof 1931] and the Contracts of Employment Decree [of 1931]. (ibid., No. 454) Inserts new provisions as to the calculation of leave.] ",8,29/VIII/1983,1983
NIGER,,"26/V/1983 Decree No. 83-65/PCMS/MFP/T, to amend ss. 37 and 38 of Decree No. 67- 126/MFP/T of 7 Sep. 1967 to promulgate the Regulations part of the Labour Code. (Journal Officiel, 1 June) ",8,26/V/1983,1983
NORWAY,,"20/V/1983 Anact to amend the Act (No. 2 of 24 Oct. 1946) [LS 1946—Nor. 7] respecting family allowances, the Act (No.7 of 3 Dec. 1948) [LS 1968—Nor. 3 (consolidation)] respecting pension insurance for seamen and the Act (No. 61 of 19 June 1969) to grant a special supplement to persons in receipt of national insurance benefits. No. 26. (Norsk Lovtidend, Part I, 10 June) Inter alia, amends s. 2 of the 1946 Act and ss. 5, 7, 27 and 39 of the 1948 Act.] ",8,20/V/1983,1983
POLAND,,"5/V/1983 Order of the Council of Ministers to apply certain provisions of the Act [of 9 Oct. 1982: LS 1982—Pol. 1B] respecting farmers’ socio-occupational organisations. (Dziennik Ustaw, Text 132) ) ",8,5/V/1983,1983
POLAND,,"5/V/1983 Notification of the Minister of Labour, Wages and Social Affairs respecting the publication of a consolidated text of the Decree of 4 March 1976 respecting the social security of members of agricultural production co-operatives and co-operatives of agricultural circles and their families. (ibid., Text 135) Consolidated text in annex.] ",8,5/V/1983,1983
POLAND,,"5/V/1983 Notification of the Minister of Labour, Wages and Social Affairs respecting the publication of a consolidated text of the Act of 17 Dec. 1974 [LS 1975— Pol. 2 (consolidation)] respecting the cash social insurance benefits payable in the event of sickness and maternity. (ibid., Text 143) Consolidated text in annex.] ",8,5/V/1983,1983
POLAND,,"5/V/1983 Notification of the Minister of Labour, Wages and Social Affairs respecting the publication of a consolidated text of the Act of 12 June 1975 [LS 1975—Pol. 1] respecting the benefits granted in respect of employment accidents and occupational diseases. (ibid., Text Consolidated text in annex.] ",8,5/V/1983,1983
POLAND,,"24/V1/1983 An Act respecting the Social Inspectorate of Labour. (ibid., Text 163) ",8,24/V1/1983,1983
POLAND,,(123) 9 1984—List No. 3 Repeals the Act of 4 Feb. (LS 1950—Pol. 1) on the same subject.] ,9,,0
POLAND,,"11/VII/1983 Order of the Council of Ministers to amend the Order [of 20 Dec. 1974] respecting rules of employment and principles for justifying absence from work and granting time off. (ibid., Text 181) Amends s. 14 and inserts new ss. !5b to 15d.]} ",9,11/VII/1983,1983
POLAND,,"11/VII/1983 Directive No. 38 of the Minister of Labour, Wages and Social Affairs, respecting the operation of local arbitration boards and local appeals boards for labour questions in the new legal situation obtaining in the trade union movement. (Dziennik Urzedowy Ministerstwa Pracy, Plac i Spraw Sécjalnych, 19 Aug.; No. 10) ",9,11/VII/1983,1983
POLAND,,"20/VHI/1983_ An Act to amend the Constitution of the Polish People’s Republic. (Dziennik Ustaw, Text 175) Amends articles 3, 4, 15 and 33.] ",9,,0
POLAND,,"21/VII/1983 Act No. 176, to institute a special legal system for the purpose of overcoming the socio-economic crisis and to amend certain legislation. (ibid, Text 176) ",9,21/VII/1983,1983
POLAND,,"17/VII1/1983 Order of the Minister in charge of the Maritime Affairs Office respecting the occupational qualifications of members of the crews of Polish seagoing vessels. (ibid., Text 232) (Repeals the Orders of 28 July 1967 and 30 Oct. 1971 on the same subject.] ",9,17/VII1/1983,1983
PORTUGAL,,"8/VII/1983 Legislative Decree No. 327, to approve rules for the General Inspectorate of Labour. (Diario da Republica, 8 July; erratum: ibid., 31 Aug.) ",9,8/VII/1983,1983
PORTUGAL,,"8/IX/1983 Act No. 28/83, providing that the Government shall be authorised to enact legislation on the conditions for temporary suspension of a contract of employment. (ibid., 8 Sep.) ",9,8/IX/1983,1983
PORTUGAL,,"2/X1/1983 Legislative Decree No. 398, to make rules for the suspension of contracts of employment. (ibid., 2 Nov.) ",9,2/X1/1983,1983
SAN MARINO,,"18/11/1983 Act No. 15: Reform of the Pension System. (Bollettino Ufficiale, 28 Feb.) Repeals numerous Acts relating to pensions.) ",9,18/11/1983,1983
SENEGAL,,"25/111/1983 *Decree No. 83-320, to lay down the conditions for the application of Act No. 83-07 of 28 January 1983 to make general rules for co-operatives (Journal Officiel, 28 May) ",9,25/111/1983,1983
