country,region,text,page,full_date,year
SWITZERLAND,,"This list gives the titles of Acts, decrees, regulations, etc., made in 1979 on labour and related subjects such as social security and co-operation. It includes the titles of all 1979 texts that have come to the knowledge of the ILO, except those of limited duration or scope. Texts published in the Legislative Series bear an indication, on the right-hand margin, of the reference number of the text ",1,,0
SWITZERLAND,and in brackets the number of the issue in which it appeared,"The titles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the ",2,,0
SWITZERLAND,mother country International agreements will be found at the end of the list,"For each title the list indicates the date (where no year is given, the date refers to the year 1979) and the official gazette or other source (except where the enactment was published separately). ",2,,0
SWITZERLAND,mother country International agreements will be found at the end of the list,"Where the title is not sufficiently explicit, the subject of the enactment (or, in the case of amending legislation, the nature or scope of the amendments) is indicated in square brackets. ",2,,0
SWITZERLAND,Details of the repeal of earlier legislation are recorded in the same way,"An indication is given, where appropriate, of earlier texts published in the Legislative Series. Where there are more than two such texts relating to a particular item, only the first and last are given, e.g. “LS 1948—Aus. 2 . . . 1965—-Aus. 3”’. (In this example the references to texts published between 1948 and 1965 will be found in the texts themselves, each text referring to the immediately ",2,,0
ARGENTINA,,"26 July Resolution No. 430, to apply the provisions governing members of the general pension scheme to handicapped persons. ( Boletin Oficial, 26 July) ",2,,0
ARGENTINA,,"14 Aug. Act No. 22052, to replace certain ss. of Act No. 18694 [of 29 May 1970 to establish a uniform system of penalties for violations of national labour legislation: LS 1970—Arg. 3C], as amended by Acts Nos. 20555 and 20556 amends ss. 3 to 5 and 9 of the Act and inserts a new s. 9dis; also amendss. 11 of Act No. 18695 of 29 May 1970(LS 1970—Arg. 3D) to lay down the procedure for the imposition of penalties in the case of non-observance of the standards f or the orderly maintenance and regulation of the performance of work ]. (ibid., ug.) ",2,,0
ARGENTINA,,"15 Nov. Act No. 22105, respecting workers’ occupational associations. (ibid., 20 Nov.) Arg. 1(1/80) ",2,,0
AUSTRALIA,,"14 June An Act to make provision with respect to the redeployment and retirement of Commonwealth employees, and for related purposes [amends s. 4 of the Long Service Leave (Commonwealth Employees) Act 1976; also amends the Public Service Act 1922 and the Superannuation Act 1976]. No. 52. Commonwealth Employees ( Redeployment and Retirement) Act 1979. ",2,,0
AUSTRALIA,,25 Oct. An Act to amend the Conciliation and Arbitration Act 1904 [LS 1956—Aust. | (consolidation) .. . 1972—Aust. 1] [numerous amendments]. No. 110. Conciliation and Arbitration Amendment Act 1979. ,2,,0
AUSTRALIA,,25 Oct. An Act to amend the Compensation (Commonwealth Government Em- ployees) Act 1971 [numerous amendments]. No. 11]. Compensation (Commonwealth Government Employees) Amendment Act 1979. ,2,,0
AUSTRALIA,,29 Oct. An Act to amend the Migration Act 1958 {numerous amendments]. No. 117. Migration Amendment Act 1979. ,2,,0
AUSTRALIA,,29 Oct. An Act to amend the Social Services Act 1947 and for related purposes numerous amendments]. No. 121. Social Services Amendment Act 1979. ,2,,0
AUSTRALIA,New South Wales,27 Apr. An Act to amend the Apprentices Act 1969 with respect to the employment of persons under the age of 21 years in certain trades {amends ss. 26 and 63]. No. 31. Apprentices (Amendment) Act 1979. ,2,,0
AUSTRALIA (cent),New South Wales,"9 May An Act to amend the Factories, Shops and Industries Act 1962 [LS 1962— Aust. |] with respect to the trading hours of shops and warehouses [numerous amendments],No. 42. Factories, Shops and Industries (Amendment) Act 1979, ",3,,0
AUSTRALIA (cent),New South Wales,16 May An Act for the regulation of the public service of New South Wales. No. 89. Public Service Act 1979. ,3,,0
AUSTRALIA (cent),New South Wales,17 May An Act to amend the Industrial Arbitration Act 1940 with respect to contracts of bailment of taxi-cabs and private hire cars and certain contracts of carriage by motor lorry [numerous amendments]. No. 107. Industrial Arbitration (Amendment) Act 1979. 1 Nov. An Act to amend the New South Wales Retirement Benefits Act 1972 with respect to persons who are participants in superannuation schemes and who become contributors to the New South Wales Retirement Fund; and to validate certain matters [miscellaneous amendments]. No. 124. New South Wales Retirement Benefits (Amendment) Act 1979. ,3,,0
AUSTRALIA (cent),New South Wales,"9 Nov. Regulation under the Factories, Shops and Industries Act 1962 [LS 1962— Aust. 1] [amends the Factories (Health and Safety) General Regulations 1913 by omitting regs. 14 to 17 and inserting new regs. 14 to 18B (toilet and other facilities for employees) ]. No. 359. ",3,,0
AUSTRALIA (cent),New South Wales,21 Dec. An Act to amend the Superannuation Act 1916 with respect to the meaning of Public Service Superannuation Fund” in section 120B of that Act [misc- ellaneous amendments]. No. 191. Superannuation (Public Service Superannu- ation Funds) Amendment Act 1979. ,3,,0
AUSTRALIA (cent),Queensland,"9 Apr. An Act to consolidate and amend the law relating to apprentices, to make provision for the industrial and commercial training of other persons and for incidental and other purposes [repeals the Apprenticeship Act of 1964, the Apprenticeship Act Amendment Act 1971 and the Apprenticeship Act Amendment Act 1972]. No. 4. Industry and Commerce Training Act 1979. ",3,,0
AUSTRALIA (cent),Queensland,15 May An Act to amend the Workers’ Compensation Act 1916-1978 in certain particulars [amends ss. 3 and 14]. No. 21. Workers’ Compensation Act Amendment Act 1979. ,3,,0
AUSTRALIA (cent),Queensland,"26 Oct. An Act relating to the protection of the community against the interruption or dislocation of essential services [provisions, inter alia, as to protection against discriminating action arising out of emergency, disputes affecting essential services, conciliation procedures, termination of employment resulting from strikes, lockouts, union liabilities for damages attributable to certain strikes, and deregistration of unions in certain events]. No. 45. Essential Services Act 1979, ",3,,0
AUSTRALIA (cent),Queensland,"19 Nov. An Act to provide for the constitution of an Occupational Therapists Board, the establishment of a register of occupational therapists and the regulation of the practice of occupational therapy. No. 51. Occupational Therapists Act 1979. ",3,,0
AUSTRALIA (cent),South Australia,"22 Feb. An Act to amend the Commercial Motor Vehicles (Hours of Driving) Act 1973 amends ss. 3, 5 and 7 (keeping of log books)]. No. 3. Commercial Motor Vehicles (Hours of Driving) Act Amendment Act 1979. ",3,,0
AUSTRALIA (cent),South Australia,22 Mar. An Act to amend the Workmen’s Compensation Act 1971-1974 [numerous amendments]. No. 53. Workmen's Compensation Amendment Act 1979. ,3,,0
AUSTRALIA,Victoria,"10 July An Act to re-enact with amendments the law relating to the use of scaffolding and certain machinery and the safety of workmen engaged in building and construction work, to amend the Labour and Industry Act 1958 and for other purposes. No. 9271. Construction Safety Act 1979. ",4,,0
AUSTRALIA,Victoria,27 Nov. An Act to amend the Workers Compensation Act 1958 and for other purposes (numerous amendments]. No. 9297. Workers Compensation (Miscellaneous Provisions) Act 1979. ,4,,0
AUSTRALIA,Victoria,18 Dec. An Act to amend the Public Service Act 1974 and for other purposes miscellaneous amendments ]. No. 9338. Public Service { Amendment) Act 1979. ,4,,0
AUSTRALIA,Victoria,20 Dec. An Act to amend the Labour and Industry Act 1958 [miscellaneous amend- ments]. No. 9348. Labour and Industry (Amendment) Act 1979. ,4,,0
AUSTRALIA,Victoria,"20 Dec. An Act to establish a voluntary scheme for long service leave for certain persons in the building industry, to amend the Building Industry Long Service Leave Act 1975 and for other purposes {numerous amendments]. No. 9355. Building Industry Long Service Leave (Amendment) Act 1979. ",4,,0
AUSTRALIA,Victoria,"20 Dec. An Act to amend the Pensions Supplementation Act 1966, the Superannuation Act 1958, the Superannuation Act 1975 and for other purposes {miscellaneous amendments]. No. 9358. Superannuation (Amendment) Act 1979. ",4,,0
AUSTRALIA,Victoria,"20 Dec. An Act to constitute a State Employees Retirement Benefits Board, to make provision for the administration by the Board of a State Employees Retirement Benefits Fund and for other purposes. No. 9363. State Employees Retirement Benefits Act 1979. ",4,,0
AUSTRALIA,Victoria,"20 Dec. An Act to constitute an Industrial Relations Commission of Victoria, to make provision for the constitution of conciliation and arbitration boards, to make provision with respect to the recognition of industrial associations, to make provision with respect to certain conditions of employment, to amend the Labour and Industry Act 1958 and the Industrial Training Act 1975 and the Building Industry Long Service Leave Act 1975 and for other purposes miscellaneous amendments to the above-mentioned Acts]. No. 9365. Industrial Relations Act 1979. ",4,,0
AUSTRALIA,Western Australia,"4 Apr. Public Service Regulations 1979. (Government Gazette, 12 Apr.) ",4,,0
AUSTRALIA,Norfolk Island,2 Aug. An Ordinance for the regulation of the public service. No. 7. Public Service Ordinance 1979. ,4,,0
AUSTRIA,,"23 Feb. Federal Act respecting equality of treatment as between women and men in the fixing of remuneration. Equality of Treatment Act. (ibid., Text 108) Aus. 1 (1/80) ",5,,0
AUSTRIA,,"23 Feb. A federal Act to amend the Employment Market Promotion Act [Text 31 of 1969: LS 1968 - Aus. 2], the Unemployment Insurance Act 1977 [Text 609 of 1977: LS 1977 — Aus. 2] and the Special Assistance Act [Text 642 of 1973: LS 1973 — Aus. 1B]. (ibid., Text 109) ",5,,0
AUSTRIA,,"23 Feb. A federal Act to amend the federal Act [Text 146 of 1948: LS 1948 - Aus. 3... 1962 - Aus. }] respecting the employment of children and young persons amends ss. 7 and 17]. (ibid., Text 110) ",5,,0
AUSTRIA,,"17 Apr. Notification of the Federal Government to publish a consolidated text of the federal Act respecting the protection of mothers (Maternity Protection Act). (ibid., Text 221) Aus. 2 (1/80) ",5,,0
AUSTRIA,,"27 Apr. Federal Act respecting the employment of civil servants. Civil Servants (Employment) Act. (ibtd., Text 333) ",5,,0
AUSTRIA,,"27 June A federal Act to amend the Federal Staff Representation Act [Text 133 of 1967] [numerous amendments]. (ibid., Text 334) ",5,,0
AUSTRIA,,"22 Nov. Ordinance of the Federal Minister of Social Administration respecting the recognition of reciprocity in relation to the United States of America in the grant of pension insurance benefits for self-employed persons engaged in small- scale industry. (ibid., Text 497) ",5,,0
AUSTRIA,,"22 Nov. Ordinance of the Federal Minister of Social Administration respecting the recognition of reciprocity in relation to the United States of America in the grant of pension insurance benefits for self-employed persons engaged in agriculture and forestry. (ibid., Text 498) ",5,,0
AUSTRIA,,"22 Nov. Ordinance of the Federal Minister of Social Administration respecting the recognition of reciprocity in relation to the United States of America in the grant of pension insurance benefits under the General Social Insurance Act Text 189 of 1955: LS 1955 — Aus. 3 (extracts) .. . 1961 - Aus. 2]. (ibid., Text 499) ",5,,0
AUSTRIA,,"4 Dec. A federal Act to amend the General Social Insurance Act [Text 189 of 1955: LS 1955 — Aus. 3 (extracts) . . . 1961 — Aus. 2] [numerous amendments] General Social Insurance (Amendment) Act (No. 34). (ibid., Text 530) ",5,,0
AUSTRIA,,"4 Dec. A federal Act to amend the Social Insurance (Small-Scale Industry) Act [Text 560 of 1978] [numerous amendments] Social Insurance (Small-Scale Industry) (Amendment) Act (No. 2). (ibid., Text 531) ",5,,0
AUSTRIA,,"4 Dec. A federal Act to amend the Farmers’ Social Insurance Act [Text 559 of 1978] numerous amendments]. Farmers’ Social Insurance (Amendment) Act (No. 2). (ibid., Text 532) ",5,,0
AUSTRIA,,"4 Dec. A federal Act to amend the Social Insurance (Liberal Professions) Act [Text 624 of 1978] [amends ss. 2, 5, 8 and 20 and repeals s. 13] Social Insurance (Liberal Professions) (Amendment) Act (No. 1). (ibid., Text 533) ",5,,0
AUSTRIA,,"4 Dec. A federal Act to amend the Civil Servants’ Sickness and Accident Insurance Act Text 200 of 1967] [numerous amendments]. Civil Servants’ Sickness and Accident Insurance (Amendment) Act (No. 8) (ibid., Text 534) ",5,,0
AUSTRIA,,"17 Dec. A federal Act to amend the federal Act [Text 105 of 1954: LS 1954- Aus. 2] respecting chambers of labour [amends ss. 24 (President of the Congress) and 27 (secretariat) and inserts a new s. 35a (data protection) ]. (ibid., Text 551) ",5,,0
BAHAMAS,,"20 Aug. An Act to amend the Industrial Relations Act 1970 [No. 14 of 1970] [numerous amendments; inter alia, inserts a new Fourth Schedule (Code of industrial relations practice)]. No. 4. Industrial Relations (Amendment) Act 1979. (Official Gazette, 30 Aug., Supplement) ",6,,0
BELGIUM,,"23 Apr. Royal Order to harmonise certain provisions of the laws and regulations governing social security and social benefits for workers with the Act of 3 July 1978 [LS 1978- Bel. 1] respecting contracts of employment [numerous amendments]. (ibid., 16 May) 9 May Ministerial Order to approve amendments to the general regulations governing the seafarers’ sickness and disability insurance scheme [payments by the Relief and Provident Fund to assist seafarers on ships flying the Belgian flag in the event of their being put ashore or repatriated on account of sickness or an accident]. (ibid.) ",6,,0
BELGIUM,,"11 June Royal Order to amend the Royal Order of 19 Dec. 1967 to make general regulations under Royal Order No. 38 of 27 July 1967 to provide for the social status of self-employed persons [numerous amendments]. (ibid., 5 July) ",6,,0
BELGIUM,,"11 June Regulations to amend the Royal Order of 24 Dec. 1963 to make regulations for the health benefits granted under the compulsory sickness and disability insurance scheme [replace s. 9 of Ch. VII (hospitalisation) ]. (ibid., 28 Aug.) ",6,,0
BELGIUM,,"17 July Royal Order to amend the Royal Order of 30 Mar. 1967 to lay down general rules for the administration of the laws governing annual leave for employed persons [as co-ordinated on 28 June 1971: LS 1971 - Bel. 4] [numerous amendments]. (ibid., 6 Oct.) ",6,,0
BELGIUM,,"17 July Royal Order to amend the Royal Order of 27 June 1967 to prescribe, for the purpose of the annual leave of miners and persons placed on the same footing as miners, the days not worked to be treated as days worked and the conditions subject to which such days may be taken into account famends ss. | and 4]. (ibid.) ",6,,0
BELGIUM,,"20 July Royal Order to amend Titles II and III of the General Labour Protection Regulations [numerous amendments]. (ibid., 14 Aug.) ",6,,0
BELGIUM,,"20 July Royal Order to determine the conditions to be fulfilled by pupils and students to qualify for compensation for prejudice sustained as a result of an occupational disease. (ibid., 6 Oct.) ",6,,0
BELGIUM,,"27 July Royal Order to lay down the procedure whereby the workers’ delegates to the safety, health and improvement of workplaces committee or the members of the workers’ trade union delegation may obtain the replacement of a works physician. (ibid., 15 Aug.) ",6,,0
BELGIUM,,"27 July An Act to amend the Labour Act of 16 Mar. 1971 [LS 1971 — Bel. 2] [amendsss. 3 and 21 (distribution of the hours of work of paramedical staff )]. (ibid., 24 Aug.) 8 Aug. Royal Order to amend the Royal Order of 21 Dec. 1967 to make general regulations for the employed persons’ retirement and survivors’ pension scheme. [amends s. 9]. (ibid., 14 Aug.) 5 Oct. Royal Order to amend the Royal Order of 20 Dec. 1963 [LS 1963 - Bel. 2... 1967- Bel. 2A] respecting employment and unemployment [numerous amendments]. (ibid., 10 Oct.) ",6,,0
BELGIUM,,5 Oct. Ministerial Order to amend the Ministerial Order of 4 June 1964 respecting unemployment [numerous amendments]. (ibid.) ,7,,0
BELGIUM,,"15 Oct. Royal Order to grant adaptation and readaptation subsidies to certain employers. (ibid., 23 Oct.) ",7,,0
BENIN,,"10 May Ordinance No. 79-24, to provide for the payment of family allowances to retired workers whose pensions are paid by the Benin Social Security Office. (Journal Officiel, 15 June) ",7,,0
BENIN,,"4 June Ordinance No. 79-31, to provide for the general conditions of employment of permanent staff working in the service of the State. (ibid., | Aug.) ",7,,0
BENIN,,"2 July Ordinance No. 79-33, to prescribe the statutory public holidays in the People’s Republic of Benin [repeals Ordinance No. 76~—35 of 30 June 1976 on the same subject]. (ibid.) ",7,,0
BENIN,,"19 Oct. Ordinance No. 79-50, to set up a Further Training Centre for the Staffs of Undertakings [repeals Ordinance No. 75-85 of 29 Dec. 1975 on the same subject]. (ibid., 1 Nov.) ",7,,0
BRAZIL,,"24 Jan. Decree No. 83080, to approve regulations for social insurance benefits [under Act No. 6439 of | Sep. 1977 to institute a national social insurance and assistance scheme, and for other purposes. Part I: Urban social insurance; Part II: Rural social insurance; Part III: Social insurance for federal officials]. (Diario Oficial, 29 Jan., Supplement) ",7,,0
BRAZIL,,"24 Jan. Decree No. 83081, to approve regulations for the financing of social insurance under Act No. 6439 of Sep. 1977 to institute a national social insurance and assistance scheme, and for other purposes]. (ibid.) 7 Mar. Ordinance No. 3096, to approve standard rules for the procedure to be followed by the labour inspection services. (ibid., 12 Mar.) 8 May Act No. 6636, to replace the sole subsection of s. 12 of Act No. 3807 of 26 Aug. 1960 [LS 1973—Bra. 2 (consolidation)] to promulgate the Social Insurance Act. (ibid., 10 May) ",7,,0
BRAZIL,,"30 Oct. Act No. 6708, to provide for the automatic adjustment of wages, to modify wage policy, and for other purposes [repeals Act No. 6147 of 29 Nov. 1974 to provide for the general adjustment of workers’ wages}. (ibid., 30 Oct.) ",7,,0
BULGARIA,,"5 Oct. Decree No. 1706, to amend and supplement the Pensions Act [of 6 Nov. 1957: LS 1957-—Bul. 1] [amends s. 47a]. (ibid., 9 Oct.) ",7,,0
BULGARIA,,"18 Dec. An Act to repeal the Act [of 6 Feb. 1958: LS 1958~Bul. |] respecting the self- taxation of the population. (ibid., 28 Dec.) ",7,,0
BURUNDI,,"13 Apr. Decree No. 100/59, to reorganise the Ministry of Social Affairs and Labour. (Bulletin Officiel, | June) ",8,,0
BURUNDI,,"18 Apr. Ministerial Ordinance No. 630/88, to provide for the organisation of the labour administration services. (ibid.) ",8,,0
BURUNDI,,"18 Apr. Ministerial Ordinance No. 630/89, to provide for the organisation of the services responsible for social affairs. (ibid.) ",8,,0
BURUNDI,,"9 May Ministerial Ordinance No. 630/116, to fix the minimum increases payable for overtime and work done at night and on weekly rest days and public holidays. (ibid., | July) ",8,,0
BURUNDI,,"9 May Ministerial Ordinance No. 630/117, to prescribe rules for the statutory hours of work and the exceptions provided for in s. 103 of the Labour Code. (ibid.) ",8,,0
BURUNDI,,"14 May Decree No. 100/73, to establish and organise a Co-operative Training Centre. (ibid.) ",8,,0
BURUNDI,,"29 May Legislative Decree No. 1/16, to institute a system of compulsory work for community development. (ibid.) ",8,,0
BURUNDI,,"30 Oct. Legislative Decree No. 1/33, to institute a Code for small-scale and medium- sized undertakings (sector of trades and occupations) [see, inter alia, Ch. IV (Div. 3: Award and protection of the title of “craftsman” and “master craftsman’”’) and Ch. V (Civilian craftsmen)}. (ibid., | Dec.) ",8,,0
BURUNDI,,"30 Oct. Legislative Decree No. 1/34, to amend certain ss. of Legislative Decree No. 501/67 of 5 Apr. 1972 [LS 1972-Bur. 1] to establish a general system of social security [amends ss. 89, 90, 97, 103 and 105}. (ibid.) 8 Nov. Decree No. 100/148, to set up an In-Service Training and Further Training Centre [for staff in the public and semi-public sectors]. (ibid.) ",8,,0
CAMEROON,,"21 Mar. Decree No. 79-96, to determine the terms and conditions for the practice of occupational medicine [repeals, inter alia, Decrees Nos. 63— DF -366 of 8 Oct. 1963, 64-132-COR of 4 July 1964 and 69-DF—33 of 29 Jan. 1969]. (Official Gazette, | Apr.) ",8,,0
CANADA,,"22 Jan. SOR/79-81: P.C. 1979-23: Amendment to the Unemployment Insurance Regulations [miscellaneous amendments]. (Canada Gazette, Part Il, 14 Feb.) ",8,,0
CANADA,,22 Jan. SOR/79-85: P.C. 1979-45: Amendment to the Unemployment Insurance Regulations [addition of a new Part VIII. | (Job creation) ]. (ibid.) ,8,,0
CANADA,,"15 Feb. SOR/79— 1968: P.C. 1979-364: Amendment to the Unemployment Insurance Regulations [replacement of s. 54]. (ibid., 28 Feb.) ",8,,0
CANADA,,"23 Mar. SOR/79-284: P.C. 1979-849: Amendment to the Canada Industrial Relations Regulations [repeal of s. 8 and amendment of s. 9}. (ibid., 11 Apr.) ",8,,0
CANADA,,"10 May SOR/79- 399: P.C. 1979-1426: Regulations respecting the safe operation of boilers and pressure vessels used in federal works, undertakings and businesses. Canada Boiler and Pressure Vessel Regulations. (ibid., 23 May) ",8,,0
CANADA,,"22 May SOR/79--421: P.C. 1979-1481: Amendment to the Unemployment Insurance Regulations {miscellaneous amendments]. (ibid., 13 June) ",8,,0
CANADA,,"22 May SOR 79-435: P.C. 1979-1541: Amendment to the Adult Occupational Training Regulations [amendment, inter alia, of ss. 2, 3 and 6 and repeal s. 7). (ibid.) ",9,,0
CANADA,,"22 June SOR/79-481: P.C. 1979-1669: Amendment to the Unemployment Insurance Regulations [miscellaneous amendments]. (ibid., 11 July) ",9,,0
CANADA,,"26 July SOR/79-545: P.C. 1979-1997: Regulations respecting the employment of persons locally abroad. Locally-Engaged Staff Employment Regulations. (ibid., 8 Aug.) ",9,,0
CANADA,,"29 Nov. An Act to amend the Old Age Security Act [of 21 Dec. 1951: LS 1951-Can. 2] numerous amendments]. 28 Eliz. Il, Ch. 4. (ibid., Part III, 14 Dec.) ",9,,0
CANADA,Newfoundland,"22 May Labour Standards Regulations 1979. Newfoundland Regulation 74/79. (Newfoundland Gazette, Part Il, 25 May) ",9,,0
CANADA,Newfoundland,"27 June Occupational Health and Safety Regulations. Newfoundland Regulation 104/79. (ibid., 29 June) ",9,,0
CANADA,Québec,15 Feb. An Act to amend the Health Insurance Act and other legislation [numerous amendments]. ,9,,0
CANADA,Québec,"22 June Labour Standards Act [replaces the Minimum Wage Act (Revised Statutes, 1964, Ch. 144), amends ss. 15 and 18 of the Industrial and Commercial Establishments Act (LS 1968-Can. 6) and repeals the Weekly Day of Rest Act (Revised Statutes, 1964, Ch. 145)]. ",9,,0
CANADA,Québec,13 Dec. An Act to amend the Family Allowances Act in its applicability to handicapped children [amends ss. 4 and 25}. ,9,,0
CANADA,Québec,"21 Dec. An Act respecting occupational health and safety. 1979, Ch. 63. Can. 1 (2/80) ",9,,0
CHILE,,"25 Apr. Legislative Decree No. 2620, to amend Legislative Decree No. 2544 of 1979 to lay down rules for meetings of trade unions and employers’ associations replaces s. 2]. (ibid.. 2 May) ",9,,0
CHILE,,"29 June Legislative Decree No. 2755, to lay down constitutional provisions in the labour field [amends Constitutional Law No. 3 (replaces ss. 20 (freedom of work and its protection) and 22 (right to organise); repeals all constitutional provisions directly or indirectly regulating or permitting exceptional arrange- ments or schemes applying to employment]. (ibid.. 5 July) ",9,,0
CHILE,,"29 June Legislative Decree No. 2756, to lay down rules for the organisation of trade unions. (ibid.. 3 July) Chile 1A (1/80) ",9,,0
CHILE,,"29 June Legislative Decree No. 2757, to lay down rules for employers’ associations. (ibid.. 4 July) Chile 1B (1/80) ",9,,0
CHILE,,"29 June Legislative Decree No. 2758, to lay down rules for collective bargaining. (ibid., 6 July) Chile 2 (1/80) ",10,,0
CHILE,,"29 June Legislative Decree No. 2759, to amend certain legal provisions and lay down certain labour standards [inter alia, replaces clause 3 of s. 6 of Legislative Decree No. 2200 of 1978 (LS 1978-Chile 1)]. (ibid.) ",10,,0
CHILE,,"15 Nov. Legislative Decree No. 2950, to amend Legislative Decrees Nos. 2758, 2756 and 2759 and to repeal certain provisions, as specified. (ibid., 21 Nov.) Incorporated in. Chile 1A (1/80) ",10,,0
CHILE,,"5 Dec. Legislative Decree No. 2977, to make additional provisions under Legislative Decree No. 2758 [of 29 June 1979] as regards the organisation and operation of the corps of arbitrators. (ibid., 10 Dec.) ",10,,0
CHILE,,"14 Dec. Legislative Decree No. 3052, to replace s. 507 of the Labour Code [LS 1931- Chile 1. . . 1953—Chile 4] [substitutes for officers of labour courts]. (ibid., 22 Jan. 1980) ",10,,0
COLOMBIA,,"22 May Resolution 02400, to make certain provisions with respect to housing, health and safety in places of employment [repeals Resolution No. 20 of 11 July 1951 to make regulations under certain provisions of the Labour Code (LS 1950-— Col. 3. . . 1967—Col. 1A)]. (Diario Oficial, 20 Aug.) ",10,,0
COLOMBIA,,"22 May Resolution No. 02406, to make safety regulations for the underground mining of coal. (ibid., 28 Aug.) ",10,,0
COLOMBIA,,"22 May Resolution No. 02413, to make health and safety regulations for the building industry. (ibid., 23 Aug.) ",10,,0
CZECHOSLOVAKIA,,"23 Oct. Notification of the Federal Ministry of Labour and Social Affairs respecting the employment and material security of workers who are permanently unfit for their previous work underground in deep mines. (Sbirka Zakonu, Text 129) ",10,,0
CZECHOSLOVAKIA,,"13 Dec. An Act to amend and supplement the Social Security Act [Text 121 of 1975: LS 1975—-Cz. 3] [miscellaneous amendments]. (ibid., Text 150) ",10,,0
DENMARK,,"29 Jan. Notification respecting working clothes and personal means of protection, under the Working Environment Act [No. 681 of 1975: LS 1975—Den. 1]. No. 32. (Lovtidende A, No. 7) ",10,,0
DENMARK,,"21 Mar. Act respecting the legal status of workers in the event of the transfer of their undertaking. No. 111. {ibid., No. 15) ",10,,0
DENMARK,,"29 Mar. Act respecting the prolongation of collective agreements and contracts, etc. No. 129. (ibid., No. 16) ",10,,0
DENMARK,,"6 June An Act to amend the Act [No. 471 of 1978: cf. LS 1977—Den. 2] respecting placement and unemployment insurance [numerous amendments]. No. 229. (ibid., No. 28) ",11,,0
DENMARK,,"8 June An Act to amend the Act [No. 681 of 1975: LS 1975—Den. 1] respecting the working environment [inter alia, inserts new ss. 49a to 49c (rules) and amends ss. 67, 68 and 79]. No. 247. (ibid., No. 30) ",11,,0
DENMARK,,"15 June Notification respecting the situation of the unemployment funds and their members in the event of a strike or lockout [repeals Notification No. 369 of 1976 on the same subject]. No. 274. (ibid., No. 33) ",11,,0
DENMARK,,"29 June Notification of the Act respecting placement and unemployment insurance replaces Notification No. 471 of 1978 (cf. LS 1977—Den. 2), as amended]. No. 308. (ibid., No. 36) ",11,,0
DENMARK,,"31 July Notification to amend the Notification [No. 420 of 1978] respecting annual leave for seafarers [amends ss. 4, 5, 9 and 11]. No. 362. (ibid., No. 41) ",11,,0
DENMARK,,"28 Aug. Notification respecting medical examinations for seafarers. No. 378. (ibid., No. 46) ",11,,0
DENMARK,,"31 Aug. Notification of the Annual Leave Act [replaces Notification No. 53 of 1978 (LS 1978—Den. 1)]. No. 395. (ibid., No. 48) ",11,,0
DENMARK,,"28 Dec. Order respecting employment injury insurance in Greenland. No. 558. (ibid., No. 68) ",11,,0
DOMINICA,,"12 Jan. An Act to amend the Protection of Employment Act, No. 1 of 1977 [amends s. 22 (replacement of figures)]. No. 30 of 1978. Protection of Employment (Amendment) Act 1978. ",11,,0
DOMINICA,,"12 Jan. An Act to amend the Protection of Wages Ordinance, Cap. 115 [amends s. 9 (check-off)]. No. 31 of 1978. Protection of Wages (Amendment) Act 1978. ",11,,0
DOMINICA,,"12 July An Actto amend the Industrial Relations Act 1975, No. 35 of 1975 and to make better provision for the stabilisation, improvement and promotion of industrial relations [pumerous amendments]. No. 6. Industrial Relations (Amendment) Act 1979. ",11,,0
