country,region,text,page,full_date,year
ARGENTINE,,"Feb. 19 Decree to add undulant fever to the schedule of occupational diseases con- tained in the Regulations [dated 14th January, 1916] under Act no. 9688 of 29th September, 1915, respecting industrial accidents]. (Revista de Derecho Social, vol. II, no. 1, p. 81) ",4,Feb. 19,0
ARGENTINE,,"May 16 Decree no. 3513, to amend the Regulations under Act no. 11,388, respecting night work in bakeries!. (B.O. no. 11,395, p- 610) Text: Arg. 1 ",4,May 16,0
ARGENTINE,,"Oct. 7 Act no. 11,640, respecting Saturday afternoon rest. (B.O. no. 11,515, p. 754) Text: Arg. 2 ",4,Oct. 7,0
ARGENTINE,,"Oct. to Acts no. 11,633 and 11,639, to ratify the Conventions concluded (1) on 22nd March, 1926, between the Argentine Republic and Austria, and (2) on 24th December, 1924, between the Argentine Republic and the Kingdom of Belgium, concerning reciprocity with respect to payment of compensation to workers who meet with industrial accidents. (B.O. no. 11,515, p. 755) ",4,,0
ARGENTINE,,"Oct. 26 Decree no. 11,659, to issue regulations under Act no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest. (B.O. no. 11,525, p. 1283) ",4,Oct. 26,0
ARGENTINE,,"Nov. 26 Decree no. 13,335, to restrict the entry of immigrants into the Argentine Republic. (B.O. no. 11,553, p- 65) ",4,Nov. 26,0
ARGENTINE,,"Dec. 14 Decree no. 14,208, to amend section 3 of the Decree of 26th November, 1932, which prohibits immigration as from January, 1933. (B.O. no. 11,571, p. 984) ",4,Dec. 14,0
ARGENTINE,,"Dec. 30 Decree no. 15,241, to postpone [until 31st January, 1933] the coming into operation of the Decree [of 26th October, 1932] to issue regulations under Act no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest. (B.O. no. 11,581, p. 130} ",4,Dec. 30,0
ARGENTINE,ArIzona see United States of America States,"ASCENSION: see Great Britain: Dependencies (Africa: St. Helena, Apr. 15). ",4,ASCENS,0
ARGENTINE,ArIzona see United States of America States,F.Z. = Fletorja Zyrtare. ,4,,0
ARGENTINE,ArIzona see United States of America States,B.O. = Boletin Oficial. Date of publication. ,4,,0
ARGENTINE,ArIzona see United States of America States,"1 1.S. 1926 (Arg. 1, A and B). — 2 L.S. 1926 (Int. 2). — 3 L.S. 1924 (Int. 5). ",4,,0
ARGENTINE,ArIzona see United States of America States,(1125) re ,5,,0
AUSTRALIA,,"Jan. 8 Waterside Workers and Waterside Employment Regulations under the Transport Workers Act 1928—19294 [repeal Regulations of 26th November, 1931, C.S.R. 1931, nos. 144 and 145]. (C.S.R. no. 1 and no. 2, p. 214) ",5,Jan. 8,0
AUSTRALIA,,"Jan. 21 Waterside Employment Regulations under the Transport Workers Act 1928—1929% [waterside employment not to be prohibited by or under any State law]. (C.S.R. no. Io, p. 214) ",5,Jan. 21,0
AUSTRALIA,,"Feb. 12 Navigation (Examination of Masters and Mates) Regulations under the Navigation Act 1912—1926 [amendments of Regulations of 23rd February, 1931, C.S.R. 1931, no. 20]. (C.S.R. no. 14, p. 208) , ",5,Feb. 12,0
AUSTRALIA,,"Feb. 17. Navigation (Loading and Unloading) Regulations under the Navigation Act 1912—1926 [Regulation 345 is amended by adding at the end thereof the following sub-regulation:—‘ (3) The master, owner and agent of the ship and the shipper of the package or article of cargo shall be jointly and sev- erally liable to penalty in respect of any breach of the requirements of sub- tegulation (1) of this regulation’’.J. (C.S.R. uo. 20, p. 213) ",5,Feb. 17,0
AUSTRALIA,,"Mar. 4 Navigation (Dangerous Goods) Regulations under the Navigation Act Ig12 to 1926. (C.S.R. no. 26, p. 206) ",5,Mar. 4,0
AUSTRALIA,,"May 11 Act. no. g, to authorise the raising and expending of a certain sum of money for the purposes of financial assistance to the States in the provision of relief to persons out of employment. Loan (Unemployment Relief Works) Act, 1932. ",5,May 11,0
AUSTRALIA,,"May 28 Act no. 20, to grant and apply out of the Consolidated Revenue Fund a sum for invalid and old-age pensions. Invalid and Old-age Pensions Appropria- tion Act 1932. ",5,May 28,0
AUSTRALIA,,"May 28 Act no. 23, to amend the Loan (Unemployment Relief Works) Act 1932. ",5,May 28,0
AUSTRALIA,,"May 30 Act no. 26, to amend the Immigration Act 1901—1930°. Text: Austral. 9 ",5,May 30,0
AUSTRALIA,,"July 13 Navigation (Health) Regulations under the Navigation Act I912—1926 fees for medical examination of seamen]. (C.S.R. no. 7o, p. 212) ",5,July 13,0
AUSTRALIA,,"Sept. 23 Immigration Regulations under the Immigration Act 1901—1932 [supersede Regulations of 1926—1930 on the same subject]. (C.S.R. no. 103, p. 164) ",5,Sept. 23,0
AUSTRALIA,,"Oct. 3 Act no. 35, to amend the Financial Emergency Acts 1931? and for other purposes [§§ 12—18, invalid and old-age pensions]. Extracts: Austral. 4 ",5,Oct. 3,0
AUSTRALIA,,"Oct. 4 Proclamation to fix the 12th October, 1932, as the date upon which §§ 12—18 of the Financial Emergency Act 1932 shall commence. (Commonwealth of Australia Gazette, no. 71, Pp. 1277) ",5,Oct. 4,0
AUSTRALIA,,"Oct. 26 Invalid and Old-age Pensions Regulations under the Invalid and Old-age Pensions Act 1908—1932°% [miscellaneous amendments]. (C.S.R. no. 122, Pp. 217) ",5,Oct. 26,0
AUSTRALIA,,"Nov. 28 Act no. 51, to amend the New Guinea Act 1920—1926 [§ 32 (hk) provides that the Administrator shall not assent to any Ordinance relating to native labour or providing for the deportation of aboriginal natives from the Territory, or from one part of the Territory to another, unless it contains a clause suspending its operation until the signification of the Governor General’s pleasure]. New Guinea Act 1932. ",5,Nov. 28,0
AUSTRALIA,,"Dec. 5 Act no. 64, to reduce taxation; to remove anomalies in relation to invalid and old-age pensions; to provide financial relief for wheat growers and other primary producers; and for other purposes. Financial Relief Act 1932. Extracts: Austral. 10 ",5,Dec. 5,0
AUSTRALIA,,"Dec. 5 Act no. 69, to grant and apply out of the Consolidated Revenue Fund a sum for invalid and old-age pensions. Invalid and Old-age Pensions Appropriation “Act (No. 2) 1932. ",5,Dec. 5,0
AUSTRALIA,,C.S.R. = Commonwealth Statutory Rules. ,5,,0
AUSTRALIA,,"4 L.S. 1928 (Austral. 7); 1929 (Austral. 4). — ® L.S. 1930 (Austral. 15). — ® L. S. 1924 (Austral. 5); 1925 (Austral. 11); 1930 (Austral. 14). — 7? Extracts, L.S. 1931 (Austral. 14, A); see also Act no. 47 of 4th November, 1931. — §&§ L.S. 1923 ",5,,0
AUSTRALIA,,(Austral. 7); 1928 (Austral. 4); 1931 (Austral. 14); 1932 (Austral. 4.) 6 — (1126) ,5,,0
AUSTRALIA,,"Dec. 9 Amendment of Regulations 11 and 16 of the Employees Compensation Regulations under the Commonwealth Employees Compensation Act 1930° appeals and payment of compensation to trustees]. (C.S.R. no. 143, p. 260) ",6,Dec. 9,0
AUSTRALIA,,"Dec. 23 Amendment of the Invalid and Old-age Pensions Regulations under the Invalid and Old-age Pensions Act 1908—19328. (C.S.R. 1933, no. 4, p. 114) STATES ",6,Dec. 23,0
AUSTRALIA,New South Wales,"Mar. 4 Rule under the Mines Inspection Act, 1901 [temperature of working place underground]. (Rules, Regulations, etc., p. 55) ",6,Mar. 4,0
AUSTRALIA,New South Wales,"Mar. 30 Act no. 5, ...... to amend the Prevention and Relief of Unemployment Act, 1930 to 1931; and for purposes connected therewith. Prevention and Relief of Unemployment (Amendment) Act, 1932. ",6,Mar. 30,0
AUSTRALIA,New South Wales,"Apr. 5 Proclamation under the Factories and Shops Act, 1912—19311!: application of section 77 to white lead in oil [provides for marking of trade description]. (N.I.G. vol. XLI, p. 611) ",6,Apr. 5,0
AUSTRALIA,New South Wales,"Apr. 19 Amendment of Regulations under the Factories and Shops Act, 191z—1931!! to provide for the marking of trade description on containers containing a mixture of white lead in oil]. (N.I.G. vol. XLI, p. 610) ",6,Apr. 19,0
AUSTRALIA,New South Wales,"June 7 Proclamation in pursuance of the provisions of section 8 [ve rationing of employment of employees of the Crown] of the Industrial Arbitration (Eight Hours) Amendment Act, 193012, as amended by the Industrial Arbitration (Eight Hours) Further Amendment Act, 19301"", to notify that the provi- sions of the said section shall remain in force for a further period of twelve months from the sixteenth day of June, 1932. (N.I.G. vol. XLI, p. 926) ",6,June 7,0
AUSTRALIA,New South Wales,"June 24 Regulations under the Inflammable Liquid Act, 1915—1931. (Rules, Regula- tions, etc., p. 187) ",6,June 24,0
AUSTRALIA,New South Wales,"June 27 Act no. 9, to make further provision regarding the Family Endowment Fund; to amend the Family Endowment Act, 1927—19311%, and certain other Acts in certain respects; and for other purposes connected therewith [inserts new Part IVA, contributions]. Family Endowment (Amendment) Act, 1932. ",6,June 27,0
AUSTRALIA,New South Wales,"June 27 Act no. 10, to declare the rates at which contributions to the Family Endow- ment Fund are to be made by employers in respect of wages paid after the thirty-first day of December, one thousand nine hundred and thirty-one; to provide for the payment of certain sums in lieu of contributions by the Crown; and for purposes connected therewith. Finance (Family Endow- ment Tax) Act, 1932. ",6,June 27,0
AUSTRALIA,New South Wales,"June 28 Proclamation to appoint 30th June, 1932, as the date of commencement of the Family Endowment (Amendment) Act, 1932. (N.I.G. vol. XLII, p. 34) ",6,June 28,0
AUSTRALIA,New South Wales,"June 30 Act no. 15, to continue [to 30th June, 1933] the provisions of Part II of the Prevention and Relief of Unemployment Act, 1930-~1932; to apply the provisions of that Act to the assessment and collection of unemployment relief tax imposed by the Unemployment Relief Tax Act, 1932; to amend the Prevention and Relief of Unemployment Act, t930—1932, and certain other Acts; and for purposes connected therewith. Prevention and Relief of Unemployment (Further Amendment) Act, 1932. ",6,June 30,0
AUSTRALIA,New South Wales,"June 30 Act no. 16, to impose an unemployment relief tax; to declare the rates at which such tax is to be charged, levied, assessed, collected and paid; and for purposes connected therewith. Unemployment Relief Tax Act, 1932. ",6,June 30,0
AUSTRALIA,New South Wales,C.S.R. = Commonwealth Statutory Rules. ,6,,0
AUSTRALIA,New South Wales,N.I.G. = New South Wales Industrial Gazette. ,6,,0
AUSTRALIA,New South Wales,"9 L.S. 1930 (Austral. 5). — 2° L.S. 1930 (Austral. 3); 1931 (Austral. 3). — 14 Bulletin of the International Labour Office (Basle), vol. X, 1915, pp. 264 and 286; L.S. 1927 (Austral. r); 193r (Austral. 9). — 1° L.S. 1930 (Austral. 2 and 12), — 1 L.S. 1927 (Austral. 4 and 8); 1928 (Austral. 3); 1929 (Austral. 3 and 10); 1930 (Austral. 1); 1931 ",6,,0
AUSTRALIA,(Austral 7),(1127) —_—- 7 — ,7,,0
AUSTRALIA,New South Wales,"June 30 Act no. 17, to enable the operation of section eight of the Industrial Arbitra- tion (Eight Hours) Amendment Act, 193012, as amended by the Industrial Arbitration (Eight Hours) Further Amendment Act, 193012, to be extended for further periods; to validate a certain determination and the proclamation notifying the same; and for purposes connected therewith [subsection (3) of section 8 of the Act of 1930 is amended by inserting after the words ‘further period”? the words ‘‘or periods’’ and after the word ‘‘ may” the words from time to time’’]. Industrial Arbitration (Eight Hours) Amendment Act, 1932. ",7,June 30,0
AUSTRALIA,New South Wales,"July 1 Amended Regulations under the Family Endowment Act, 1927—1932. (N.G.G. p. 2061; N.I.G. vol. XLII, p. 10) ",7,July 1,0
AUSTRALIA,New South Wales,"July 26 Proclamations under the Factories and Shops Act, 1912—193111, to rescind the Proclamations made on 24th November, 1931, to declare any office, build- ing or place, in which less than four persons are engaged directly in preparing or manufacturing for trade or sale (a) furniture, (8) clothing, or (¢) any articles of leather, to be a factory for the purposes of the said Act. (N.G.G. p. 2488; N.I.G. vol. XLII, pp. 8—9) ",7,July 26,0
AUSTRALIA,New South Wales,"July 26 New Regulation no. 19 under Part X of the Industrial Arbitration Act, 1912, aS amended! [fees which may be charged by licensed employment agencies]. (N.G.G. p. 2698; N.I.G. vol. XLII, p. 237) ",7,July 26,0
AUSTRALIA,New South Wales,"Sept. 30 Proclamation in pursuance of the provisions of the Factories and Shops Act, 1912—1931!1, to declare any office building or place in which less than four persons are engaged directly or indirectly in preparing or manufacturing furniture for trade or sale to be a factory for the purposes of the said Act. (N.G.G. p. 3668; N.I.G. vol. XLII, p. 1024) ",7,Sept. 30,0
AUSTRALIA,New South Wales,"Oct. 6 Act no. 22, to provide for a reduction in certain cases of the unemployment relief tax imposed on income from employment; to amend the Prevention and Relief of Unemployment Act, 1930—1932, and certain other Acts; and for purposes connected therewith. Prevention and Relief of Unemploy- ment (Income from Employment) Act, 1932. ",7,Oct. 6,0
AUSTRALIA,New South Wales,"Oct. 25 Act no. 27, ..... to amend the Widows’ Pensions Act, 1925—-1929, the Family Endowment Act, 1927—1932, the Prevention and Relief of Unem- ployment Act, 1930—1932,..... and certain other Acts. Finances Adjust- ment Act, 1932. ",7,Oct. 25,0
AUSTRALIA,New South Wales,"Dec. 2 Act no. 39, to authorise the Industrial Commission of New South Wales to determine the standard hours to be worked in certain industries; to pro- vide for the appointment of a Conciliation Commissioner; to provide for the abolition of the offices of the Deputy Commissioner and of the chairmen of conciliation committees and the exercise by the Conciliation Commissioner of certain of their duties, powers and functions; to provide for the appoint- ment of an Apprenticeship Commissioner and for the constitution of apprent- iceship councils; to amend the Industrial Arbitration Act, 1912, the In- dustrial Arbitration (Amendment) Act, 1926, the Industrial Arbitration (Eight Hours) Amendment Act, 193014, and certain other Acts; and for purposes connected therewith. Industrial Arbitration (Amendment) Act, 1932. Text: Austral. 5 ",7,Dec. 2,0
AUSTRALIA,New South Wales,"Dec. 6 Proclamation to appoint 6th December, 1932, as the day upon which the Industrial Arbitration (Amendment) Act, 1932, shall commence. (N.I.G. vol. XLII, p. 1587) ",7,Dec. 6,0
AUSTRALIA,New South Wales,N.G.G. = New South Wales Government Gazette. ,7,,0
AUSTRALIA,New South Wales,N.I.G. = New South Wales Industrial Gazette. ,7,,0
AUSTRALIA,New South Wales,14 L.S. 1926 (Austral. 7); 1927 (Austral. 2 and 7); 1929 (Austral. 5); 1930 (Austral. 2 ,7,,0
AUSTRALIA,New South Wales,and 12); 1931 (Austral. 13). g— (1128) ,7,and 12,0
AUSTRALIA,New South Wales —,"Dec. 21 Act no. 43, to amend the law regarding subventions to friendly societies; and for this and other purposes to amend the Friendly Societies Act, 1912 to 1931, and certain other Acts; to repeal the Friendly Societies Subvention Act, 1931; and for purposes connected therewith. ",8,Dec. 21,0
AUSTRALIA,New South Wales —,"Dec. 21 Act no. 56, to amend the Prevention and Relief of Unemployment Act, 1930—I932, aS amended by subsequent Acts, in certain respects; and for purposes therewith. ",8,Dec. 21,0
AUSTRALIA,Queensland,"Jan. 7 Hookworm (Ankylostomiasis) Regulations, 1932, under the Health Acts, 1900 to 1931 [provide for medical treatment of persons suffering from ankylo- stomiasis and inspection of premises by medical officers of health]. (Q.G.G. vol. CXX XVIII, p. 30) ",8,Jan. 7,0
AUSTRALIA,Queensland,"Jan. 14 Act no. 50 [of 1931], to amend ‘‘ The Industrial Conciliation and Arbitra- tion Acts, 1929 to 1930'’!5 in certain particulars. Text: Austral. 1 ",8,Jan. 14,0
AUSTRALIA,Queensland,"Feb. 18 Order in Council to direct that the definition of ‘“‘ Industrial matters’’ in section 5 of the Industrial Conciliation and Arbitration Acts, 1929 to 193145, shall be amended by inserting the following new paragraph aiter paragraph (a):—‘‘ (ar) the question whether employees shall be granted an annual leave or holidays on full pay’. (Q.G.G. vol. CKXXVIII, p. 833) ",8,Feb. 18,0
AUSTRALIA,Queensland,"Apr. 21 Apprenticeship Regulations under the Apprentices and Minors Act of 192916 no. 33: furniture manufacturing and glass bevelling trades: wages and conditions of employment of apprentices and minors]. (Q.G.G. vol. CXXXVHUI, p. 1564) ",8,Apr. 21,0
AUSTRALIA,Queensland,"Apr. 28 Amendment of Rules under the Mines Regulation Acts, Ig1o to 1916 [use of electricity in shot-firing]. (Q.G.G. vol. CXKXXVIII, p. 1687) ",8,Apr. 28,0
AUSTRALIA,Queensland,"June 2 Amendment of Rules under the Mines Regulation Acts, 1910 to 1916 [safety regulations for electrical apparatus]. (Q.G.G. vol. CXX XVIII, p. 1985) ",8,June 2,0
AUSTRALIA,Queensland,"June 23 Regulation under the Unemployed Workers Insurance Acts, 1922 to 1930!” contributions]. (Q.G.G. vol. CKXXVIII, p. 2155) ",8,June 23,0
AUSTRALIA,Queensland,"June 23 Order in Council to declare that section 62 B!8 of the Industrial Concilia- tion and Arbitration Acts, 1929 to 193115, is hereby repealed. (Q.G.G. vol. CXXXVIII, p. 2147) ",8,June 23,0
AUSTRALIA,Queensland,"June 23 Order in Council to extend the provisions of the Income (Unemployment Relief) Tax Acts, 1930 to 19311’, for the period of twelve calendar months from 1st July, 1932, to 30th June, 1933, with the additions and amendments set forth in the Schedule attached hereto. (Q.G.G. vol. CXX XVIII, p. 2147). ",8,June 23,0
AUSTRALIA,Queensland,"July 14 Order in Council to declare that section 5A of the Unemployed Workers Insurance Acts, 1922 to 1930!?, shall apply in respect of workers employed in the boot and shoe manufacturing industry [§5 A relates to payment of contributions in respect of workers employed otherwise than under an award]. (Q.G.G. vol. CKXXIX, p. 189) ",8,July 14,0
AUSTRALIA,Queensland,"July 21 Orders in Council (1) to add a new subsection (2) to section 6 of the Industrial Conciliation and Arbitration Acts, 1929 to 1931!5 [further powers of the Governor in Council], and (z) to authorise the making of awards for per- sons engaged in the pastoral industry. (Q.G.G. vol. CXXXIX, p. 248) ",8,July 21,0
AUSTRALIA,Queensland,"July 28 Order in Council to amend sections 5 (definition of industrial matter] and 57 [granting of preference to a particular union] of the Industrial Concilia- tion and Arbitration Acts, 1929 to 193145. (Q.G.G. vol. CKXXIX, p. 306) ",8,July 28,0
AUSTRALIA,Queensland,"July 28 Order in Council to direct that section 6 of the Industrial Conciliation and Arbitration Acts, 1929 to 193145, shall apply to persons employed in the pastoral industry in certain specified capacities {i.e. they may apply for an award of the court]. (Q.G.G. vol. CXXXIX, p. 309) ",8,July 28,0
AUSTRALIA,Queensland,Q.G.G. = Queensland Government Gazette. ,8,,0
AUSTRALIA,Queensland,15 L.S. 1929 (Austral. 6); 1930 (Austral. 9). — 1° L.S. rg29 (Austral. 7). — 1? L.S. 1922 (Austral. 2); 1927 (Austral. 5); 1930 (Austral. 4 and 8); 1931 (Austral. 2). — 18 L.S. 1932 ,8,,0
AUSTRALIA,(Austral 1),(1129) _—- 9 — ,9,,0
AUSTRALIA,Queensland,"July 29 Order in Council further to amend the provisions of the Income (Unemploy- ment Relief) Tax Acts, 1930 to 193117 (as extended and amended by the Order in Council of 23rd June, 1932). (Q.G.G. vol. CX XXIX, p. 307) ",9,July 29,0
AUSTRALIA,Queensland,"Aug. 11. Order in Council and Regulations under the Income (Unemployment Relief) Tax Acts,1930 to 1931!""[conditions for granting loans for the purpose of creating employment]. (Q.G.G. vol. CXXXIX, p. 478 and p. 499) ",9,Aug. 11,0
AUSTRALIA,Queensland,"Aug. 25 Order in Council to enact that the provisions of section 5 A of the Unemployed Workers Insurance Acts, 1922 to 193027, shall apply in respect of the em- ployers of such workers as are employed as ship painters and dockers [§ 5 A relates to payment of contributions in respect of workers employed other- wise than under an award]. (Q.G.G. vol. CKXXIX, p. 808) ",9,Aug. 25,0
AUSTRALIA,Queensland,"Sept. 9 Order in Council to direct that section 6 of the Industrial Conciliation and Arbitration Acts 1929 to 193115 (as amended by the Order in Council of 21st July, 1932) shall apply to persons employed in, or in connection with coal mines owned or operated by the Government [i.e. they may apply for an award of the Court]. (Q.G.G. vol. CKXXIX, p. 920) ",9,Sept. 9,0
AUSTRALIA,Queensland,"Sept. 22 Act no. 3, to further amend the Railway Superannuation Acts, 1930: to 1931, in a certain particular [rates of contribution]. ",9,Sept. 22,0
AUSTRALIA,Queensland,"Sept. 29 Amended Regulations under the Income (Unemployment Relief) Tax Acts, 1930 to 1931. (Q.G.G. vol. CXKX XIX, p. 1121) ",9,Sept. 29,0
AUSTRALIA,Queensland,"Oct. 6 Order in Council to declare that section 5 A of the Unemployed Workers Insurance Acts, 1922 to 1930!"", shall apply in respect of workers employed on sprinkler fitting work [§ 5A relates to payment of contributions in respect of workers employed otherwise than under an award]. (Q.G.G. vol. CKXXIX, p. 1214) ",9,Oct. 6,0
AUSTRALIA,Queensland,"Oct. 6 Amendment of the Rules under the Unemployed Workers Insurance Acts, 1922 to 1930!”, respecting the payment of sustenance to:—(1) casual store- ment and packers, Brisbane; (2} casual workers; (3} casual workers, Roma Street and Rockhampton railway goods sheds, and others; (4) intermittent workers; (5) waterside workers; and (6) workers in the coalmining industry. (Q.G.G. vol. CKXXIX, p. 1226—1228) ",9,Oct. 6,0
AUSTRALIA,Queensland,"Oct. 13 Order in Council to declare that all persons employed as salesmen, sales- women and travellers, other than commercial travellers, and grocery order- men and cash order and (or) time payment salesmen and collectors in selling goods direct to users or consumers, or in canvassing for goods direct from users or consumers for an employer elsewhere than in any shop of such em- ployer, and in duties incidental to such selling or canvassing, or engaged in selling goods or canvassing for orders for goods by means of house to house calls, and in duties incidental to such selling or canvassing, shall be excepted from the operation of the Industrial Conciliation and Arbitration Acts, 1929 to 193135. (Q.G.G. vol. CXXXIX, p. 1270) ",9,Oct. 13,0
AUSTRALIA,Queensland,"Oct. 18 Act no. 11, to amend the Income (Unemployment Relief) Tax Acts, 1930 to 19311”; to approve, ratify, validate, and confirm a certain Order in Council made thereunder [on 23rd June, 1932]; and to amend the said Acts in certain particulars. ",9,Oct. 18,0
AUSTRALIA,Queensland,"Dec. 8 Regulations under the Apprentices and Minors Act of 1929!® [boot manu- facturing trades: wages and conditions of employment of apprentices and minors]. (Q.G.G. vol. CXXXIX, p. 1819) ",9,Dec. 8,0
AUSTRALIA,Queensland,"Dec. 15 Atnended Regulations under the Income (Unemployment Relief) Tax Acts, 1930 to 1932. (Q.G.G. vol. CXXXIX, p. 1878) ",9,Dec. 15,0
AUSTRALIA,Queensland,"Dec. 15 Act no. 24, to provide for the improvement of transport and for other pur- poses [§ 21 amends the Inspection of Machinery Acts, 1915 to 1930]. State Transport Act of 1932. ",9,Dec. 15,0
AUSTRALIA,Queensland,"Dec. 15 Act no. 25 of 1932, to provide for the encouragement of employment and the rehabilitation of industry; to constitute and establish a Bureau of Industry; and for other purposes. The Bureau of Industry Act of 1932. Extracts: Austral. 7 ",9,Dec. 15,0
AUSTRALIA,Queensland,Q.G.G. = Queensland Government Gazette. Io — (1130) ,9,,0
AUSTRALIA,South Australia,"Jan. 20 Regulations under the Public Safety Preservation Acts, 1930184 and 1931 2, intimidation; 9, prohibits employment of waterside workers at Port Adelaide other than members of the Waterside Workers Federation of Australia or returned soldiers or sailors]. (G.G. no. 3, p. 65) ",10,Jan. 20,0
AUSTRALIA,South Australia,"Jan. 27 Regulations under the Friendly Societies Acts, 1919 to 1931. (G.G. no. 5, Pp. 140) ",10,Jan. 27,0
AUSTRALIA,South Australia,"Jan. 27 Regulations under the Industrial Acts, 1920 to 1925! [fees of chairman of Industrial Board]. (G.G. no. 5, p. 155) ",10,Jan. 27,0
AUSTRALIA,South Australia,"Feb. 10 Regulations under the Steam Boilers and Engine-drivers Acts, 1911 to 1931 [supersedes earlier Regulations dated 18th October, 1921]. (G.G. no. 7, Pp. 257). ",10,Feb. 10,0
AUSTRALIA,South Australia,"Nov. 15 Act no. 2079, to amend the Early Closing Act, 1926 [no. 1744, dated 11th November, 1926]. ",10,Nov. 15,0
AUSTRALIA,South Australia,"Nov. 15 Act no. 2081, to amend the Workmen’s Compensation Acts, 1911 to 192779, ",10,Nov. 15,0
AUSTRALIA,South Australia,"Nov. 17. Regulations under the Mines and Works Inspection Act, 1920: [require- ments for boilers and air receivers; certificates of test]. (G.G. no. 47, p. 954) ",10,Nov. 17,0
AUSTRALIA,South Australia,"Nov. 30 Act no. 2103, to consolidate certain Statutes relating to compensation to workmen for injuries suffered in the course of their employment. Text: Austral. 11 ",10,Nov. 30,0
